epoch,elapsed_s,lr,loss,field_q_loss,field_v_loss,state_q_loss,state_v_loss,physics_loss,effective_physics_weight,data_grad_norm,physics_grad_norm,gradient_cosine,gradient_norm,peak_vram_GiB,score,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,variational_weak_median,variational_weak_p90,hard_BC_max_abs,q_graph_residual_fraction,v_graph_residual_fraction,finite
45,7.432907199996407,0.000673059062521458,2.1337313652038574,0.747629702091217,0.9430922269821167,0.7999693155288696,0.972067654132843,14.430071830749512,0.0,600.5259399414062,nan,nan,600.52587890625,1.765951156616211,3.8864525113016044,0.7267276644706726,0.49441614747047424,0.18447203934192657,0.9537474513053894,0.8815017938613892,0.5879485607147217,0.8021203253477016,0.9342348634601587,0.8042874981998439,1.0478808919751352,0.0,0.8221298456192017,0.92963045835495,True
50,8.137631699995836,0.0006420273435304578,1.728941559791565,0.4345713257789612,0.8661172986030579,0.7557972073554993,0.9572145938873291,16.604724884033203,0.0,266.62835693359375,nan,nan,266.6283874511719,1.765951156616211,3.562707614299587,0.5815972685813904,0.4499649405479431,0.1585329920053482,0.8931529521942139,0.8586530089378357,0.5484965443611145,0.7658714942883165,0.9131793322600127,0.7810409392261036,1.027761522920462,0.0,0.7698106169700623,0.9206376671791077,True
55,8.846201000000292,0.0006086270386519245,1.6784629821777344,0.4641638398170471,0.8022477626800537,0.709685206413269,0.9385202527046204,17.533620834350586,0.0,399.097900390625,nan,nan,399.0978698730469,1.765951156616211,3.397686931389802,0.5236687064170837,0.4176684617996216,0.15139393508434296,0.8697074055671692,0.8413660526275635,0.5416746735572815,0.7362950299242689,0.884573464576955,0.8260336867691104,1.078944473436132,0.0,0.7374764680862427,0.9051821827888489,True
60,9.556697200001508,0.0005732497359223691,1.5469906330108643,0.3718550503253937,0.7822067141532898,0.6590649485588074,0.9126505851745605,17.584697723388672,0.0,247.3124542236328,nan,nan,247.31246948242188,1.765951156616211,3.215079784274277,0.44846948981285095,0.39603671431541443,0.13468344509601593,0.8499599695205688,0.8163610100746155,0.5291075110435486,0.7134550992829187,0.849441580895421,0.8440166759478049,1.0946814688927713,0.0,0.7180933952331543,0.8450050354003906,True
65,10.269059999998717,0.0005363102018705197,1.4707577228546143,0.33497747778892517,0.766625165939331,0.5979921817779541,0.8786279559135437,19.19611930847168,0.0,202.37646484375,nan,nan,202.37646484375,1.765951156616211,3.069518498625045,0.4107535183429718,0.37221604585647583,0.12546223402023315,0.8404351472854614,0.7971012592315674,0.5209172964096069,0.6760451430658257,0.8116294117524415,0.8616623459205635,1.1166183385589246,0.0,0.6760538816452026,0.8178533911705017,True
70,10.95472979999613,0.0004982415187589954,1.3906993865966797,0.29442381858825684,0.7549383044242859,0.5250272750854492,0.8403217792510986,23.32390785217285,0.0,142.906982421875,nan,nan,142.906982421875,1.765951156616211,2.8991715319683715,0.3821316957473755,0.33911725878715515,0.10747593641281128,0.8311795592308044,0.7814680933952332,0.5134743452072144,0.6184610667948075,0.7778491506191926,0.8599628629050464,1.1066220122717945,0.0,0.6164824366569519,0.7840977311134338,True
75,11.644519800000126,0.0004594900070907504,1.3386870622634888,0.28297919034957886,0.7470510005950928,0.44011032581329346,0.7945170402526855,29.98196792602539,0.0,164.2262420654297,nan,nan,164.2262420654297,1.765951156616211,2.7304878523911325,0.38031917810440063,0.2961209714412689,0.09245501458644867,0.8255079984664917,0.7698214054107666,0.5107187032699585,0.5376219850269651,0.741893299316882,0.8229634113714653,1.1010791279172474,0.0,0.5352157950401306,0.7493004202842712,True
80,12.359276199997112,0.00042050999290924973,1.2660553455352783,0.25112900137901306,0.7408751249313354,0.3569347560405731,0.7392698526382446,36.58106231689453,0.0,126.43306732177734,nan,nan,126.43306732177734,1.765951156616211,2.5429470350155214,0.358965128660202,0.2582806348800659,0.0807301253080368,0.8209055066108704,0.7606788277626038,0.5075809359550476,0.4508255059835913,0.6991260100387292,0.7284141019245202,1.1049090112410362,0.0,0.4548821747303009,0.7006388306617737,True
85,13.087983099998382,0.00038175848124100473,1.1961013078689575,0.21681256592273712,0.7414785623550415,0.27923086285591125,0.6720100045204163,44.96039581298828,0.0,76.24239349365234,nan,nan,76.24239349365234,1.765951156616211,2.336024032084782,0.34295177459716797,0.21583974361419678,0.06950344145298004,0.8258929252624512,0.7533218860626221,0.5061407685279846,0.3425073670621103,0.6450878308635957,0.5505497847394846,1.1312170399229222,0.0,0.34023746848106384,0.6434468626976013,True
90,13.798793900001328,0.00034368979812948047,1.189272403717041,0.22276520729064941,0.7570244073867798,0.2295873761177063,0.608343780040741,50.20612335205078,0.0,209.1497039794922,nan,nan,209.1497344970703,1.765951156616211,2.1737227398003576,0.3278261125087738,0.18423767387866974,0.06696012616157532,0.8175758719444275,0.7486175894737244,0.505707323551178,0.2597240573024865,0.5980487549283741,0.39211901381360154,1.1733757932630635,0.0,0.26644137501716614,0.5796010494232178,True
95,14.525824899996223,0.00030675026407763086,1.1229557991027832,0.19931718707084656,0.733985185623169,0.20033834874629974,0.5582751631736755,50.262359619140625,0.0,67.2983169555664,nan,nan,67.2983169555664,1.765951156616211,2.0808407825186657,0.3148895800113678,0.16674450039863586,0.06559007614850998,0.8494670987129211,0.7451661825180054,0.5034798383712769,0.2061891625919044,0.5567418071342922,0.3429396605929677,1.215156637116634,0.0,0.21286316215991974,0.5365920662879944,True
100,15.259860300000582,0.0002713729613480756,1.1085363626480103,0.1936226636171341,0.7441251277923584,0.17392177879810333,0.5092326998710632,44.743690490722656,0.0,88.50888061523438,nan,nan,88.50888061523438,1.765951156616211,1.9778035262002145,0.3031390309333801,0.15639065206050873,0.06505440175533295,0.8180845379829407,0.7426082491874695,0.501758873462677,0.16242484076249827,0.5191375407439017,0.28304004169089936,1.2652413800998497,0.0,0.16819043457508087,0.5003656148910522,True
105,15.962679899996147,0.0002379726564695424,1.0780096054077148,0.19034649431705475,0.732628583908081,0.15308627486228943,0.46705177426338196,38.20072555541992,0.0,83.27886962890625,nan,nan,83.27886962890625,1.765951156616211,1.910663967240111,0.29240864515304565,0.1530826836824417,0.06277035921812057,0.7993395328521729,0.7399885058403015,0.5003026127815247,0.1426674751118441,0.47983895667531845,0.2757362703099785,1.3344359305870022,0.0,0.14642035961151123,0.4580240547657013,True
110,16.74479820000124,0.00020694093747854208,1.04912269115448,0.1830379217863083,0.7237886786460876,0.13618427515029907,0.4330001771450043,32.809356689453125,0.0,55.19110107421875,nan,nan,55.19110107421875,1.765951156616211,1.8629933175747815,0.283804714679718,0.15151262283325195,0.05973636731505394,0.7954683303833008,0.7372021079063416,0.49838441610336304,0.1301560290294501,0.44451231304160954,0.2858109054734924,1.3922878299984582,0.0,0.1321660578250885,0.41656965017318726,True
115,17.461028899997473,0.00017864162290767292,1.0268056392669678,0.17683172225952148,0.7172725796699524,0.1224796399474144,0.4083259403705597,28.572202682495117,0.0,22.344846725463867,nan,nan,22.344844818115234,1.765951156616211,1.8172561859332192,0.27639585733413696,0.14933335781097412,0.05660177394747734,0.7829643487930298,0.7337453961372375,0.4967358112335205,0.1189345837822388,0.4185356699529962,0.2850717256634216,1.376308249863583,0.0,0.11955210566520691,0.39103496074676514,True
120,18.181448499999533,0.00015340649634596826,1.0423394441604614,0.2003743201494217,0.7168325185775757,0.1108919307589531,0.3896385133266449,25.037851333618164,0.0,69.91704559326172,nan,nan,69.91704559326172,1.765951156616211,1.7980972864225997,0.2700680196285248,0.14725399017333984,0.05368000641465187,0.8004459142684937,0.7300755381584167,0.49653148651123047,0.11219777483495683,0.40274205180411193,0.2800423860421088,1.2830450615413225,0.0,0.1175636276602745,0.38126251101493835,True
125,18.909676399998716,0.00013153141657966795,1.0183080434799194,0.183828666806221,0.7135247588157654,0.10350125283002853,0.3803172707557678,21.77326202392578,0.0,42.165409088134766,nan,nan,42.16541290283203,1.765951156616211,1.7669390057508516,0.2655569016933441,0.145222008228302,0.05093452334403992,0.7612072825431824,0.7274447083473206,0.49502551555633545,0.11064323723606428,0.4054871640513646,0.2578685669470412,1.1482124817534785,0.0,0.11154230684041977,0.39273935556411743,True
130,19.62227459999849,0.00011327284891845553,0.9961020350456238,0.1750842183828354,0.7037677764892578,0.09808576852083206,0.3709143102169037,20.540504455566406,0.0,44.21967697143555,nan,nan,44.21967697143555,1.765951156616211,1.7497235814039132,0.26205962896347046,0.14671200513839722,0.05009154975414276,0.7606756687164307,0.7254399657249451,0.49354761838912964,0.10659989951389821,0.38885774323750394,0.26767715890466404,1.0970805666999908,0.0,0.10855826735496521,0.3740564286708832,True
135,20.322395099996356,9.884485837419116e-05,0.9833327531814575,0.16693466901779175,0.702744722366333,0.09338278323411942,0.3612305819988251,19.574298858642578,0.0,25.449979782104492,nan,nan,25.449981689453125,1.765951156616211,1.7254749178555675,0.2599022388458252,0.1442933976650238,0.04983502998948097,0.7516120076179504,0.7238451838493347,0.49238383769989014,0.10238380182515992,0.37027986989297984,0.27284261494749185,1.0655539209095617,0.0,0.10532291233539581,0.3487090468406677,True
140,21.052466499997536,8.841659994436882e-05,0.9741013050079346,0.16465243697166443,0.6988231539726257,0.08887457102537155,0.3536283075809479,18.995601654052734,0.0,17.989727020263672,nan,nan,17.989727020263672,1.765951156616211,1.7078947122701953,0.25808387994766235,0.1432960033416748,0.048759326338768005,0.7427643537521362,0.7223361134529114,0.49143651127815247,0.10101919686039654,0.3569356330801868,0.2844231109931662,1.0177919317823192,0.0,0.10176609456539154,0.34276291728019714,True
145,21.739746100000048,8.211033542443055e-05,0.9660916924476624,0.16176196932792664,0.6963236331939697,0.084840789437294,0.3471835255622864,18.130599975585938,0.0,13.16893482208252,nan,nan,13.16893482208252,1.765951156616211,1.6939883732753063,0.25644540786743164,0.14217916131019592,0.047759346663951874,0.7378720045089722,0.7207486629486084,0.4907437264919281,0.09908390821791571,0.34767670448211335,0.2905701990098063,0.9324857828793693,0.0,0.10232418775558472,0.3369908928871155,True
150,22.445358999997552,8e-05,0.959638237953186,0.15994541347026825,0.6939969062805176,0.08124624937772751,0.3415372371673584,17.39200782775879,0.0,16.962684631347656,nan,nan,16.962682723999023,1.765951156616211,1.6835420923220559,0.25512900948524475,0.14107829332351685,0.046924661844968796,0.7328125238418579,0.7192738652229309,0.4901495575904846,0.0989583805775721,0.34066754752623357,0.2936081989341964,0.8383237971280826,0.0,0.10322240740060806,0.3306938409805298,True
