epoch,elapsed_s,lr,loss,field_q_loss,field_v_loss,state_q_loss,state_v_loss,physics_loss,effective_physics_weight,data_grad_norm,physics_grad_norm,gradient_cosine,gradient_norm,peak_vram_GiB,score,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,variational_weak_median,variational_weak_p90,hard_BC_max_abs,q_graph_residual_fraction,v_graph_residual_fraction,finite
45,7.1955277000015485,0.000673059062521458,1.4004863500595093,0.2741447687149048,0.7757817506790161,0.5343913435935974,0.8678479790687561,68.60453796386719,0.0,70.60502624511719,nan,nan,70.60503387451172,1.7580041885375977,2.674303905769844,0.3491792678833008,0.2783389091491699,0.10880479216575623,0.843571126461029,0.7753938436508179,0.5138766765594482,0.4940359670591153,0.7550482923537091,0.6209939941268254,0.9543687569197665,0.0,0.482761949300766,0.7612359523773193,True
50,7.87077169999975,0.0006420273435304578,1.2998074293136597,0.23855111002922058,0.749122142791748,0.42851516604423523,0.8200212717056274,105.2976303100586,0.0,32.25246047973633,nan,nan,32.25246047973633,1.7580041885375977,2.4384956565075915,0.3406355381011963,0.22830238938331604,0.09013008326292038,0.8276723027229309,0.7660664319992065,0.5057113766670227,0.369909246786207,0.7195866865587438,0.5440838188059708,1.2253461347530852,0.0,0.3716742694377899,0.7185770869255066,True
55,8.581244400003925,0.0006086270386519245,1.2359998226165771,0.2166726440191269,0.7448160648345947,0.33860909938812256,0.7594349980354309,142.81857299804688,0.0,32.3797492980957,nan,nan,32.3797492980957,1.7580041885375977,2.2604728880736413,0.3355466425418854,0.19835896790027618,0.08519846200942993,0.822484016418457,0.760189414024353,0.5018818378448486,0.26238679764958056,0.6734087676572795,0.49063589440997935,1.618037412113387,0.0,0.2626912593841553,0.6674660444259644,True
60,9.3022351000036,0.0005732497359223691,1.1832913160324097,0.19946956634521484,0.7441259622573853,0.2694486081600189,0.6893344521522522,155.39996337890625,0.0,29.565702438354492,nan,nan,29.565702438354492,1.7580041885375977,2.096931472659559,0.3154456615447998,0.1768856644630432,0.0802280530333519,0.8170143365859985,0.7540738582611084,0.5005927085876465,0.17965419114491016,0.6177549015121547,0.3828342830287562,1.908506413548115,0.0,0.19928227365016937,0.6124422550201416,True
65,10.031804900005227,0.0005363102018705197,1.153085470199585,0.2097298502922058,0.7366551160812378,0.21462713181972504,0.6121750473976135,139.29833984375,0.0,73.11835479736328,nan,nan,73.11836242675781,1.7580041885375977,2.0167837380594102,0.3011413812637329,0.17404010891914368,0.07059401273727417,0.8221508860588074,0.7499805092811584,0.5127778053283691,0.14875242859578244,0.559602412418619,0.3620199046870008,2.0114661875515925,0.0,0.14092184603214264,0.5606527328491211,True
70,10.721038700001372,0.0004982415187589954,1.0981638431549072,0.1878197342157364,0.7300295233726501,0.17789699137210846,0.5433613061904907,117.27362060546875,0.0,37.54344177246094,nan,nan,37.5434455871582,1.7580041885375977,1.93548738759202,0.29470738768577576,0.1536395251750946,0.06676618754863739,0.8144654035568237,0.7475999593734741,0.5078636407852173,0.13093963433577854,0.5089403019779523,0.29047537154501496,2.0199730947332677,0.0,0.13164807856082916,0.5100303888320923,True
75,11.460161300004984,0.0004594900070907504,1.063216209411621,0.18263253569602966,0.7237701416015625,0.14856843650341034,0.4786856770515442,96.94410705566406,0.0,35.846923828125,nan,nan,35.846923828125,1.7580041885375977,1.8663836003354883,0.289361834526062,0.1508193016052246,0.06432729214429855,0.7905495166778564,0.7436634302139282,0.4976867735385895,0.11916885150562745,0.4535129206781771,0.2933564623147464,1.8921717467631813,0.0,0.11462818086147308,0.4365682005882263,True
80,12.132576500000141,0.00042050999290924973,1.0285447835922241,0.17297787964344025,0.717482328414917,0.125552698969841,0.4267856180667877,82.20466613769531,0.0,18.59429168701172,nan,nan,18.59429168701172,1.7580041885375977,1.8038358037502487,0.28149712085723877,0.14869482815265656,0.06049547716975212,0.7695596218109131,0.7403598427772522,0.4932018220424652,0.10956569451209577,0.4040440794863804,0.30291563413388445,1.6685899485291427,0.0,0.10838038474321365,0.38812369108200073,True
85,12.813061600005312,0.00038175848124100473,1.0055207014083862,0.170694962143898,0.7099438905715942,0.10807735472917557,0.39145010709762573,68.7189712524414,0.0,20.757944107055664,nan,nan,20.757944107055664,1.7580041885375977,1.7583361039800738,0.27735966444015503,0.1471477597951889,0.05826292932033539,0.7571830153465271,0.7359482645988464,0.49056151509284973,0.10137802343267792,0.36468265894520957,0.30369198883048476,1.3885419321841266,0.0,0.10338437557220459,0.34376320242881775,True
90,13.515486399999645,0.00034368979812948047,0.99064040184021,0.1703220009803772,0.7049133777618408,0.09487657248973846,0.36674338579177856,57.313201904296875,0.0,28.29074478149414,nan,nan,28.290742874145508,1.7580041885375977,1.7208573786283003,0.27242013812065125,0.14314649999141693,0.05618303269147873,0.7467687129974365,0.7314321398735046,0.4924328327178955,0.09480180901326007,0.33797811203415,0.2867095888969029,1.139163229691178,0.0,0.09822206944227219,0.29768842458724976,True
95,14.239472200002638,0.00030675026407763086,0.9739440679550171,0.1678934097290039,0.6981943845748901,0.08431742340326309,0.3471076488494873,47.73994445800781,0.0,27.391510009765625,nan,nan,27.391510009765625,1.7580041885375977,1.6954367750251091,0.26917561888694763,0.14179767668247223,0.05455245450139046,0.7392593026161194,0.728422224521637,0.4930398166179657,0.09108916810723108,0.3169223699384136,0.28670302862280944,0.9486142424879614,0.0,0.09700334072113037,0.28653737902641296,True
100,14.962786000003689,0.0002713729613480756,0.9613316059112549,0.16399775445461273,0.695249617099762,0.07627150416374207,0.3320654034614563,40.05864715576172,0.0,26.18523597717285,nan,nan,26.185237884521484,1.7580041885375977,1.6667236710311728,0.2656008005142212,0.1386018842458725,0.05185433477163315,0.7321889996528625,0.7246206402778625,0.4898218810558319,0.09042229986419283,0.2938571822839492,0.2824213749296716,0.818112635194665,0.0,0.09752321988344193,0.29089686274528503,True
105,15.702943600001163,0.0002379726564695424,0.9473897814750671,0.1579771190881729,0.691665530204773,0.06998845189809799,0.32100003957748413,35.56964874267578,0.0,10.15921401977539,nan,nan,10.15921401977539,1.7580041885375977,1.6518315096631095,0.2631002962589264,0.1384972184896469,0.050044748932123184,0.7260011434555054,0.7222427129745483,0.48804110288619995,0.08952624913360369,0.2850410343813652,0.28758842471140356,0.714152424864436,0.0,0.09587880969047546,0.27408790588378906,True
110,16.388620500001707,0.00020694093747854208,0.9436589479446411,0.1605672836303711,0.688709020614624,0.0650244951248169,0.3125059902667999,32.49114227294922,0.0,21.722095489501953,nan,nan,21.722095489501953,1.7580041885375977,1.6462156662363316,0.2668800950050354,0.13779394328594208,0.04875650629401207,0.7246348857879639,0.7206823229789734,0.487862765789032,0.08692534440722043,0.27853957993227396,0.2819189024105486,0.6733878599679032,0.0,0.09248869866132736,0.2725536525249481,True
115,17.07416419999936,0.00017864162290767292,0.9341740012168884,0.1564541459083557,0.6859121322631836,0.06116744130849838,0.30606338381767273,29.862056732177734,0.0,14.907113075256348,nan,nan,14.907113075256348,1.7580041885375977,1.6369038076449647,0.26847949624061584,0.13580727577209473,0.047491807490587234,0.7214916944503784,0.7184480428695679,0.48624587059020996,0.08686392710402191,0.2703369941651335,0.27840031607919474,0.6396032433641938,0.0,0.09329008311033249,0.26956164836883545,True
120,17.817336600004637,0.00015340649634596826,0.9276854991912842,0.15428967773914337,0.6838625073432922,0.05788550525903702,0.30024775862693787,27.379276275634766,0.0,10.153288841247559,nan,nan,10.153287887573242,1.7580041885375977,1.6231229973414372,0.26140478253364563,0.13401105999946594,0.04680602252483368,0.7156900763511658,0.7167429327964783,0.4850897490978241,0.08919770079020162,0.2658841047411126,0.280273607906131,0.606399593469912,0.0,0.0934978798031807,0.2723885178565979,True
125,18.538027300004615,0.00013153141657966795,0.9203381538391113,0.1514933556318283,0.681265115737915,0.054858408868312836,0.29546022415161133,25.693965911865234,0.0,6.471568584442139,nan,nan,6.471569061279297,1.7580041885375977,1.6120045475411902,0.25926271080970764,0.13306759297847748,0.046082232147455215,0.7115605473518372,0.7148538827896118,0.48414289951324463,0.0880347357627911,0.26055722203082377,0.27638266115850735,0.5796410899453527,0.0,0.09355612844228745,0.2708491086959839,True
130,19.26656300000468,0.00011327284891845553,0.9145189523696899,0.14989332854747772,0.6788999438285828,0.05205150321125984,0.2908512353897095,24.196149826049805,0.0,6.438597202301025,nan,nan,6.438597202301025,1.7580041885375977,1.6023491201256244,0.25706130266189575,0.1332334578037262,0.04524073377251625,0.708479642868042,0.7128687500953674,0.48316362500190735,0.08722104368967698,0.2546731464303015,0.2751647110625494,0.5581440363243293,0.0,0.09262233972549438,0.2718285620212555,True
135,19.971993099999963,9.884485837419116e-05,0.9087042212486267,0.14814546704292297,0.6764541268348694,0.04959717392921448,0.28682127594947815,23.01725196838379,0.0,4.433758735656738,nan,nan,4.433758735656738,1.7580041885375977,1.5920229468334175,0.25457608699798584,0.13324743509292603,0.044200122356414795,0.704810380935669,0.7109520435333252,0.48224663734436035,0.08560805378535807,0.25077343538811114,0.2760858921490939,0.5343876225297498,0.0,0.09225588291883469,0.2739885151386261,True
140,20.684980500001984,8.841659994436882e-05,0.9034507274627686,0.14668399095535278,0.6741160750389099,0.04746006801724434,0.2831425368785858,21.786588668823242,0.0,3.801872968673706,nan,nan,3.801872968673706,1.7580041885375977,1.582501559325642,0.25323060154914856,0.13217715919017792,0.0436345599591732,0.7015658617019653,0.7090469598770142,0.4812347888946533,0.08374285612383722,0.24758515453297728,0.2711512502696384,0.5154144301172202,0.0,0.09302355349063873,0.2765097916126251,True
145,21.416529800000717,8.211033542443055e-05,0.8981499671936035,0.1450478881597519,0.6717710494995117,0.04547620564699173,0.2798478603363037,20.8400821685791,0.0,3.4952659606933594,nan,nan,3.4952659606933594,1.7580041885375977,1.5754739125906363,0.2521840035915375,0.13145765662193298,0.043080560863018036,0.6985798478126526,0.7072440385818481,0.4801851511001587,0.08343827627942985,0.24461779297477637,0.2685348684127621,0.4980024356467485,0.0,0.09279625117778778,0.27995455265045166,True
150,22.16130189999967,8e-05,0.8932741284370422,0.14384591579437256,0.6693173050880432,0.04365485534071922,0.2767888307571411,19.931055068969727,0.0,3.7907769680023193,nan,nan,3.7907767295837402,1.7580041885375977,1.570510362254909,0.25123533606529236,0.13151311874389648,0.04260119050741196,0.6956133246421814,0.7054738998413086,0.4790656864643097,0.08408685116580703,0.24199482059720276,0.27106898739760227,0.48080992055780036,0.0,0.09226221591234207,0.28384700417518616,True
