epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,gradient_norm,residual_gate,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,hard_BC_max_abs,finite
0,0.8337757999979658,0.0,1.3635705709457397,0.3673107326030731,0.7684360146522522,0.5018856525421143,0.409409761428833,0.0,0.11920291930437088,2.219929134630114,1.8442482948303223,0.7404069900512695,0.16685165464878082,0.054161183536052704,0.9230465292930603,0.7407020926475525,0.5096490383148193,0.49586623907089233,0.8288676738739014,0.8305689096450806,0.997837245464325,0.9816022515296936,0.9939566254615784,0.05475306341034492,0.23411482571190076,0.0,True
1,1.4900411999988137,0.00016,1.3635705709457397,0.3673107326030731,0.7684360146522522,0.5018856525421143,0.409409761428833,0.06266703456640244,0.11920291930437088,2.219727192545401,2.0451459884643555,0.7402363419532776,0.16684632003307343,0.05415764078497887,0.923036515712738,0.7407001852989197,0.5096458792686462,0.4958361089229584,0.8287894129753113,0.830520749092102,0.9978319406509399,0.981596827507019,0.9939541220664978,0.05473932959308516,0.23411254008166754,0.0,True
