epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,gradient_norm,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,hard_BC_max_abs,finite
65,7.0610473999986425,0.0005363102018705197,0.7785351872444153,0.06946618109941483,0.5734225511550903,0.1196984052658081,0.4228874146938324,0.23866857588291168,1.491594154759797,2.185873508453369,0.20332831144332886,0.12935678660869598,0.05608810484409332,0.7406843304634094,0.7214480042457581,0.3415270745754242,0.23693835735321045,0.1664535254240036,0.5153440833091736,0.6570088267326355,0.9358729720115662,0.9616749286651611,0.06059583925866621,0.2807908159254333,0.0,True
70,7.514762499995413,0.0004982415187589954,0.7490223050117493,0.06493094563484192,0.5586443543434143,0.11157365143299103,0.3902142643928528,0.20499177277088165,1.442668849479547,2.185873508453369,0.1916869580745697,0.12562939524650574,0.05352729186415672,0.7299461960792542,0.7133936882019043,0.3223544955253601,0.23163238167762756,0.15985089540481567,0.5000068545341492,0.6417137980461121,0.9299843311309814,0.9553632736206055,0.05805262773626423,0.2618507733095826,0.0,True
75,7.940745599997172,0.0004594900070907504,0.7267662286758423,0.06142861768603325,0.5475407838821411,0.10445614904165268,0.36673131585121155,0.17035707831382751,1.4079923723415229,2.185873508453369,0.18353955447673798,0.12323998659849167,0.05156068131327629,0.7193984389305115,0.7067525386810303,0.3103159964084625,0.22714556753635406,0.1570497453212738,0.4865000247955322,0.6327903866767883,0.9255180358886719,0.949179470539093,0.05658974741856546,0.24965783104889874,0.0,True
80,8.406368399999337,0.00042050999290924973,0.7091028690338135,0.058485325425863266,0.5383850336074829,0.09861321747303009,0.3503168821334839,0.1505066156387329,1.3751159047487422,2.185873508453369,0.17666509747505188,0.11854363232851028,0.04900086671113968,0.7111167907714844,0.7002350687980652,0.3026376962661743,0.22286690771579742,0.1546955108642578,0.47544169425964355,0.6260150074958801,0.9220653772354126,0.9425458312034607,0.05327630525318954,0.24127045012597814,0.0,True
85,8.88183079999726,0.00038175848124100473,0.694251298904419,0.05588482320308685,0.5302897095680237,0.09379313141107559,0.33851397037506104,0.13935519754886627,1.3536352640884077,2.185873508453369,0.1717604398727417,0.11616747826337814,0.048208657652139664,0.702782154083252,0.694359302520752,0.29708218574523926,0.21980926394462585,0.15351861715316772,0.4636256992816925,0.6211110949516296,0.9184921979904175,0.9362221956253052,0.05260424717035371,0.23556523991034614,0.0,True
90,9.351860700000543,0.00034368979812948047,0.6813822984695435,0.05365900322794914,0.5226607918739319,0.08985362201929092,0.33039620518684387,0.13148421049118042,1.3358220192825179,2.185873508453369,0.1676841676235199,0.11410285532474518,0.04769071191549301,0.6953234076499939,0.6885287761688232,0.29290059208869934,0.2168354094028473,0.15221889317035675,0.45341989398002625,0.6167184114456177,0.9148996472358704,0.9297067523002625,0.05217453079061351,0.23158673134877633,0.0,True
95,9.85330729999987,0.00030675026407763086,0.6700519323348999,0.05171830207109451,0.5155851244926453,0.08662686496973038,0.32436713576316833,0.1263788342475891,1.3190074814672939,2.185873508453369,0.16405513882637024,0.11123236268758774,0.04765940457582474,0.6882491707801819,0.6826304793357849,0.29003334045410156,0.2140476554632187,0.15044982731342316,0.44486069679260254,0.6133337020874023,0.9115625619888306,0.923271119594574,0.05147989899501117,0.22824836219493164,0.0,True
100,10.371615899995959,0.0002713729613480756,0.6600353121757507,0.05008179321885109,0.5090644359588623,0.08365706354379654,0.31989923119544983,0.1245541200041771,1.3033791472085918,2.185873508453369,0.16054698824882507,0.10882296413183212,0.0473085418343544,0.6815849542617798,0.6770954728126526,0.2878045439720154,0.21165694296360016,0.14870738983154297,0.4377867877483368,0.6107388138771057,0.908308207988739,0.9170746803283691,0.050717622749414853,0.225481089441883,0.0,True
105,10.901152899998124,0.0002379726564695424,0.6511355042457581,0.048688601702451706,0.5030812621116638,0.0810265988111496,0.3164360225200653,0.12164407223463058,1.2894888776590356,2.185873508453369,0.1574138104915619,0.10643739998340607,0.04722912237048149,0.6754831075668335,0.6720635294914246,0.285811185836792,0.20967544615268707,0.14704649150371552,0.43173274397850037,0.6083553433418274,0.9053481221199036,0.9111816883087158,0.05004555134145963,0.22336816404920307,0.0,True
110,11.371587999994517,0.00020694093747854208,0.6432472467422485,0.047475166618824005,0.49762284755706787,0.07881996780633926,0.31377696990966797,0.12014681100845337,1.2771558809027757,2.185873508453369,0.1546461284160614,0.10443471372127533,0.047144707292318344,0.6699456572532654,0.6673676371574402,0.2841230630874634,0.20802387595176697,0.14574560523033142,0.4262363314628601,0.6062374114990234,0.9027044773101807,0.9056779742240906,0.04951156567416132,0.22140117409974933,0.0,True
115,11.818626599997515,0.00017864162290767292,0.6362929940223694,0.04642604663968086,0.4927268922328949,0.07696804404258728,0.3115922212600708,0.11899475753307343,1.2667201804822688,2.185873508453369,0.15205980837345123,0.10285685956478119,0.04717370495200157,0.6648145914077759,0.6632502675056458,0.2827557623386383,0.20662285387516022,0.14459092915058136,0.4214622676372528,0.6043673157691956,0.9002883434295654,0.9007132649421692,0.04922178554921458,0.2199954228335806,0.0,True
120,12.471331900000223,0.00015340649634596826,0.6301926374435425,0.04554666951298714,0.48836037516593933,0.07534360885620117,0.30979883670806885,0.11809490621089935,1.2580152374986495,2.185873508453369,0.14978677034378052,0.1016654446721077,0.047219425439834595,0.6602494716644287,0.6596230864524841,0.2816122770309448,0.20539720356464386,0.1435670405626297,0.4174613952636719,0.6025920510292053,0.8981170058250427,0.8962446451187134,0.04910359276946579,0.21899517339906405,0.0,True
125,13.030753499995626,0.00013153141657966795,0.6248579025268555,0.044810615479946136,0.48448997735977173,0.0739213079214096,0.3083079755306244,0.11721924692392349,1.2505776004370677,2.185873508453369,0.14793217182159424,0.10069110989570618,0.047167349606752396,0.6563096046447754,0.6564002633094788,0.2806668281555176,0.20431619882583618,0.1426158845424652,0.4140976071357727,0.6008726358413696,0.8961825370788574,0.8922528624534607,0.048972051288910336,0.2182531395384377,0.0,True
130,13.57474910000019,0.00011327284891845553,0.6201941967010498,0.04418359324336052,0.48106443881988525,0.07270944118499756,0.30707523226737976,0.11674930155277252,1.2440928677686371,2.185873508453369,0.14643792808055878,0.09981829673051834,0.04704805836081505,0.6528645753860474,0.6535469889640808,0.2798638343811035,0.20337267220020294,0.14167700707912445,0.4112287163734436,0.5993028879165649,0.894449770450592,0.8886785507202148,0.04879691686025386,0.21770793674175073,0.0,True
135,14.012988899994525,9.884485837419116e-05,0.6160907745361328,0.04364382103085518,0.4780174493789673,0.07167453318834305,0.3060435354709625,0.11645499616861343,1.2384209095114498,2.185873508453369,0.14520004391670227,0.09904191642999649,0.0469038225710392,0.6498286128044128,0.651013195514679,0.279175341129303,0.2025500237941742,0.14084836840629578,0.4087328612804413,0.5978650450706482,0.8928840756416321,0.8854625225067139,0.048612669823491515,0.21730776409204594,0.0,True
140,14.488549699999567,8.841659994436882e-05,0.6124220490455627,0.04317282885313034,0.475263386964798,0.07076824456453323,0.30517512559890747,0.11635603755712509,1.2334238651209022,2.185873508453369,0.14412708580493927,0.09838135540485382,0.046767570078372955,0.6471217274665833,0.648706316947937,0.27856531739234924,0.20182596147060394,0.14015312492847443,0.4065077304840088,0.5965335965156555,0.8914432525634766,0.8825082182884216,0.04846088576534644,0.21698057432791018,0.0,True
145,14.96344059999683,8.211033542443055e-05,0.6090472340583801,0.04274923726916313,0.47270360589027405,0.06994613260030746,0.30443134903907776,0.11632204055786133,1.2289295305604395,2.185873508453369,0.14315517246723175,0.09780912101268768,0.046661149710416794,0.644608736038208,0.6465449333190918,0.27802205085754395,0.20117098093032837,0.13951252400875092,0.40446746349334717,0.5952700972557068,0.8900836110115051,0.8797184824943542,0.048354405655624565,0.21672364321411344,0.0,True
150,15.428696499999205,8e-05,0.6058129668235779,0.04235120862722397,0.4702290892601013,0.06917055696249008,0.3037601411342621,0.11620640754699707,1.2246432955213302,2.185873508453369,0.14223156869411469,0.09726371616125107,0.04656760022044182,0.6421701312065125,0.6444377303123474,0.27751675248146057,0.20054911077022552,0.13888241350650787,0.4025269150733948,0.5940290689468384,0.8887405395507812,0.8769752979278564,0.04826139595321703,0.21651341498429072,0.0,True
