epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,gradient_norm,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,hard_BC_max_abs,finite
45,4.544700800004648,0.0008,0.991294264793396,0.09265240281820297,0.6932870149612427,0.16250008344650269,0.6589192748069763,0.47462454438209534,1.8670225765669133,2.185873508453369,0.25978884100914,0.15001802146434784,0.08328615874052048,0.8291140794754028,0.7512151002883911,0.5472127795219421,0.2676166594028473,0.18757693469524384,0.5855188965797424,0.8015738129615784,0.9612376093864441,0.9826899766921997,0.08588063510433123,0.448555881211411,0.0,True
50,4.990432900005544,0.0008,0.9015690088272095,0.08500100672245026,0.6388654112815857,0.14520609378814697,0.5656043291091919,0.406981885433197,1.7134643649535695,2.185873508453369,0.2402932047843933,0.14612449705600739,0.0720435306429863,0.7820916175842285,0.7412068247795105,0.456298291683197,0.25624170899391174,0.18979565799236298,0.5589255690574646,0.738459587097168,0.9525043368339539,0.9763650894165039,0.07748012951609264,0.3754492718612436,0.0,True
55,5.4029661000022315,0.0008,0.8276914954185486,0.07667523622512817,0.5994062423706055,0.1309475153684616,0.4754926264286041,0.3196435570716858,1.588063381070011,2.185873508453369,0.21867257356643677,0.14134521782398224,0.065831258893013,0.7531775236129761,0.7317911386489868,0.3822622001171112,0.24702779948711395,0.17721150815486908,0.535102128982544,0.6927314400672913,0.9437154531478882,0.969438374042511,0.07229877199122292,0.31260025521163803,0.0,True
60,5.807320500003698,0.0008,0.7756836414337158,0.06921766698360443,0.5733065605163574,0.11830779165029526,0.4143298268318176,0.3104923367500305,1.4867590650902935,2.185873508453369,0.2024066299200058,0.12932488322257996,0.055887095630168915,0.740148663520813,0.720986545085907,0.3378784656524658,0.2364306002855301,0.16636314988136292,0.5129956007003784,0.654731273651123,0.9367548227310181,0.9611057043075562,0.06067979295265779,0.27790765247057647,0.0,True
65,6.20276290000038,0.0008,0.737637996673584,0.06305111944675446,0.5543391704559326,0.10754536837339401,0.37344542145729065,0.46592119336128235,1.4277170010483435,2.185873508453369,0.18757528066635132,0.12368827313184738,0.053562358021736145,0.7259053587913513,0.7104488015174866,0.31669285893440247,0.22918933629989624,0.15809501707553864,0.4907187819480896,0.6361356377601624,0.9279999136924744,0.9524411559104919,0.057909052032265595,0.25691705514904584,0.0,True
70,6.593323500004772,0.0008,0.7097927927970886,0.058355364948511124,0.5405964255332947,0.09738819301128387,0.345975786447525,0.7262619137763977,1.3879012203062167,2.185873508453369,0.1770293414592743,0.12155856937170029,0.051518384367227554,0.7126172184944153,0.7002699971199036,0.30512434244155884,0.2230929434299469,0.1555660516023636,0.4709736108779907,0.6276459097862244,0.922095000743866,0.9424023628234863,0.057226418950135444,0.24312545425988052,0.0,True
75,6.996577000005345,0.0008,0.6850427389144897,0.0540880411863327,0.5267616510391235,0.0888429582118988,0.32792919874191284,0.40449389815330505,1.3422689702804351,2.185873508453369,0.16778229176998138,0.11346958577632904,0.04899843409657478,0.7004153728485107,0.6895086169242859,0.295676589012146,0.217490553855896,0.1527944654226303,0.45274096727371216,0.6190438866615295,0.9162665009498596,0.9307089447975159,0.05272700815910631,0.23298272217194463,0.0,True
80,7.39333970000007,0.0008,0.6626947522163391,0.05007307976484299,0.5132853388786316,0.08118690550327301,0.31615838408470154,0.3515724837779999,1.3116881376811798,2.185873508453369,0.1603831946849823,0.10948051512241364,0.04853174835443497,0.6872538328170776,0.6781533360481262,0.2900630235671997,0.21250523626804352,0.15146103501319885,0.43317675590515137,0.6133399605751038,0.9100235104560852,0.9180164933204651,0.052276593369072304,0.22656197986814966,0.0,True
85,7.784540900000138,0.0008,0.6415536999702454,0.0466921329498291,0.49939242005348206,0.07436820864677429,0.3075084388256073,0.7858492136001587,1.294600516746834,2.185873508453369,0.16405422985553741,0.10440073162317276,0.05065277963876724,0.6713653802871704,0.6659181118011475,0.2858491837978363,0.20758208632469177,0.14623954892158508,0.4171641767024994,0.6078197360038757,0.9026588201522827,0.9040321111679077,0.05298784177625355,0.22187719182005175,0.0,True
90,8.180823100003181,0.0008,0.6210059523582458,0.043454576283693314,0.48540958762168884,0.0675743892788887,0.30099281668663025,0.9411202669143677,1.2460390974894855,2.185873508453369,0.1461055874824524,0.09828442335128784,0.047443777322769165,0.6565904021263123,0.6527909636497498,0.28305763006210327,0.20171314477920532,0.13989226520061493,0.4038473069667816,0.6034972667694092,0.8952676057815552,0.8882258534431458,0.04906757149157311,0.21783647984464075,0.0,True
95,8.578420500001812,0.0008,0.5984225869178772,0.040674760937690735,0.46856924891471863,0.061501674354076385,0.29521265625953674,0.7073185443878174,1.218813136189288,2.185873508453369,0.14312361180782318,0.09416093677282333,0.04690365120768547,0.6398206949234009,0.6383605003356934,0.2790665030479431,0.19764509797096252,0.13639047741889954,0.39009469747543335,0.5961412787437439,0.8863023519515991,0.8698338866233826,0.04828805609889941,0.21542606229707592,0.0,True
100,9.003245300002163,0.0008,0.5753553509712219,0.038122836500406265,0.4505792558193207,0.056040678173303604,0.29057228565216064,0.5496158003807068,1.1897090620450705,2.185873508453369,0.13518954813480377,0.0901854932308197,0.047321874648332596,0.6227331161499023,0.6227173209190369,0.2755289673805237,0.19369389116764069,0.13211095333099365,0.377166748046875,0.5856212377548218,0.8753664493560791,0.8484516739845276,0.04819979565221026,0.21664529630834548,0.0,True
105,9.43788840000343,0.0008,0.5518298149108887,0.035787250846624374,0.4314616024494171,0.0507231205701828,0.28760066628456116,0.5330036878585815,1.1720670481776283,2.185873508453369,0.13751426339149475,0.08728858083486557,0.04676661267876625,0.6070804595947266,0.605502188205719,0.2734653949737549,0.18978504836559296,0.1277238428592682,0.3655291497707367,0.5735641717910767,0.862735390663147,0.8245826363563538,0.04799951677733611,0.2189481062161309,0.0,True
110,9.828716000003624,0.0008,0.5306437015533447,0.035840414464473724,0.41170117259025574,0.04612287878990173,0.2862856090068817,1.8784172534942627,1.1463499313003902,2.185873508453369,0.13365794718265533,0.08435943722724915,0.04508034884929657,0.5924657583236694,0.5878420472145081,0.2714165151119232,0.1861603856086731,0.1225343868136406,0.354386568069458,0.5603333115577698,0.8479818105697632,0.7990040183067322,0.046857068721502325,0.22106593798927285,0.0,True
115,10.225460200002999,0.0008,0.5084964036941528,0.033793747425079346,0.39279353618621826,0.04232931509613991,0.2853070795536041,1.8207993507385254,1.1209609645699516,2.185873508453369,0.1265997290611267,0.08211208879947662,0.04294867068529129,0.5799220204353333,0.5726611614227295,0.26973775029182434,0.18339650332927704,0.11870192736387253,0.34464606642723083,0.546018123626709,0.8329179286956787,0.7746988534927368,0.04538417799940662,0.22551166389941363,0.0,True
120,10.597100200000568,0.0008,0.48833131790161133,0.03421689197421074,0.3731013536453247,0.039312344044446945,0.28474006056785583,2.200852394104004,1.142540548804924,2.185873508453369,0.15423864126205444,0.0865403264760971,0.04195975139737129,0.5677138566970825,0.5567013621330261,0.26878905296325684,0.1827355921268463,0.11890103667974472,0.3377871513366699,0.5307773947715759,0.8168199062347412,0.748776912689209,0.04805311390703274,0.2302931597313712,0.0,True
125,11.04282420000527,0.0008,0.4654406011104584,0.0299017783254385,0.35549837350845337,0.03604097664356232,0.2841208279132843,1.4707216024398804,1.0955827988402818,2.185873508453369,0.13288931548595428,0.08026888221502304,0.039878249168395996,0.5550883412361145,0.5414150357246399,0.26791268587112427,0.1798958033323288,0.11348861455917358,0.32944390177726746,0.5209859013557434,0.8031612634658813,0.7231180667877197,0.044249072201348306,0.23217849670724147,0.0,True
130,11.439904800005024,0.0008,0.4463203549385071,0.03054950386285782,0.336581289768219,0.033371735364198685,0.28338658809661865,1.8372013568878174,1.1017018013726516,2.185873508453369,0.1543254554271698,0.08009637147188187,0.041287634521722794,0.540325403213501,0.5242018103599548,0.2616860270500183,0.17900025844573975,0.11366738379001617,0.32388246059417725,0.5009958744049072,0.7913784384727478,0.6950728297233582,0.0459880722001691,0.2337952948799421,0.0,True
135,11.850367400002142,0.0008,0.4260557293891907,0.02760053426027298,0.32039910554885864,0.03085445985198021,0.2813698947429657,1.0192031860351562,1.0573673171378732,2.185873508453369,0.1315625011920929,0.0784684345126152,0.03846749663352966,0.5290563702583313,0.5063303709030151,0.2648445963859558,0.17664732038974762,0.11118847131729126,0.3159116506576538,0.5037663578987122,0.7825365662574768,0.669102668762207,0.04384859463077836,0.22980924279041198,0.0,True
140,12.223326900006214,0.0008,0.411073237657547,0.026413269340991974,0.30816978216171265,0.028438828885555267,0.27752190828323364,1.7698657512664795,1.0730378144272659,2.185873508453369,0.16161078214645386,0.07916443049907684,0.04134240001440048,0.5161947011947632,0.4897044599056244,0.25601300597190857,0.17641951143741608,0.11198211461305618,0.3120584487915039,0.4872722923755646,0.7734872698783875,0.6443510055541992,0.046856306900534134,0.22621562266130493,0.0,True
145,12.649188100003812,0.0008,0.3957985043525696,0.02569139190018177,0.29508382081985474,0.026361621916294098,0.27373161911964417,1.4661555290222168,1.0251288730497217,2.185873508453369,0.13068774342536926,0.07876503467559814,0.03694431856274605,0.5086549520492554,0.47769612073898315,0.25738266110420227,0.1746341437101364,0.10828971117734909,0.3059714734554291,0.48698320984840393,0.7662069797515869,0.6250357627868652,0.04412123053643358,0.22548735780670862,0.0,True
150,13.083280099999683,0.0008,0.3851136267185211,0.026450859382748604,0.2851511538028717,0.02462899498641491,0.269417405128479,2.030059814453125,0.9984876782178322,2.185873508453369,0.12480634450912476,0.07537762820720673,0.035664867609739304,0.5012621283531189,0.46607068181037903,0.2520871162414551,0.1728745847940445,0.10616098344326019,0.3011956810951233,0.47973331809043884,0.758992612361908,0.6080831289291382,0.04217996899925545,0.22149781138005895,0.0,True
