epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,weak_loss,physics_weight,data_grad_norm,physics_grad_norm,gradient_cosine,gradient_norm,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,weak_median,weak_p90,hard_BC_max_abs,finite
0,0.6158766000007745,0.0,2.442448616027832,0.9250848293304443,1.0125231742858887,1.0114989280700684,1.0078638792037964,6.09895133972168,0.0,0.9425422549247742,nan,nan,0.0,5.809367334116255,1.8463354110717773,0.9246564507484436,0.896018385887146,1.0021511316299438,1.009898066520691,1.0098286867141724,0.9994921684265137,0.9854869246482849,1.0006074905395508,0.9551618695259094,1.0059436559677124,1.0053578615188599,1.0049083232879639,0.9748459708462573,1.0041718683475507,1.1199749064967646,1.5736520135522982,0.0,True
1,1.0125113999965834,0.00016,2.442448616027832,0.9250848293304443,1.0125230550765991,1.0114989280700684,1.0078638792037964,6.098950386047363,0.0,0.9425422549247742,nan,nan,0.942542314529419,5.7846012906622,2.0810275077819824,0.9124923348426819,0.8943416476249695,0.9981711506843567,1.0066717863082886,1.0087430477142334,0.9984040260314941,0.9817367196083069,0.9966908097267151,0.9515007138252258,1.0054564476013184,1.0051026344299316,1.0047451257705688,0.9713708138702668,1.002631827225836,1.1096781483425364,1.5503792161270695,0.0,True
