epoch,elapsed_s,lr,train_data_loss,train_physics_loss,selection_key,peak_vram_GiB
0,2.1200001356191933e-05,0.0,0.0,0.0,null,2.808338165283203
1,5.039973999999347,0.00019566470779968276,1.406221709468148,0.001555032522277212,null,4.088991165161133
2,9.709716299999855,0.0003913294155993655,0.845730783180757,0.001555032522277212,null,4.088991165161133
3,14.386662200005958,0.0005869941233990482,0.4925423099236055,0.001555032522277212,null,4.088991165161133
4,19.055642399995122,0.000782658831198731,0.366370504823598,0.001555032522277212,null,4.088991165161133
5,23.72910349999438,0.0009783235389984137,0.3100769823247736,0.001555032522277212,null,4.088991165161133
6,28.409258300001966,0.0009783235389984137,0.2882104453715411,0.001555032522277212,null,4.088991165161133
7,33.09175099999993,0.0009783235389984137,0.2803516860712658,0.001555032522277212,null,4.088991165161133
8,37.77417190000415,0.0009783235389984137,0.2670405083081939,0.001555032522277212,null,4.088991165161133
9,42.45850330000394,0.0009783235389984137,0.2517559865658933,0.001555032522277212,null,4.088991165161133
10,47.13296350000019,0.0009783235389984137,0.2257770610126582,0.001555032522277212,null,4.088991165161133
11,51.817811999993864,0.0009783235389984137,0.21886847980997778,0.001555032522277212,null,4.088991165161133
12,56.49447560000408,0.0009783235389984137,0.186265775967728,0.001555032522277212,null,4.088991165161133
13,61.11418550000235,0.0009783235389984137,0.17022625384005632,0.001555032522277212,null,4.088991165161133
14,65.79943369999819,0.0009783235389984137,0.1429211167449301,0.001555032522277212,null,4.088991165161133
15,70.48382399999537,0.0009783235389984137,0.1359594243493947,0.001555032522277212,null,4.088991165161133
16,75.15159080000012,0.0009783235389984137,0.12474015998569402,0.001555032522277212,null,4.088991165161133
17,79.83693020000646,0.0009783235389984137,0.12139694175936959,0.001555032522277212,null,4.088991165161133
18,84.5289186000009,0.0009783235389984137,0.11462489596822045,0.001555032522277212,null,4.088991165161133
19,89.22133339999709,0.0009783235389984137,0.10884170809930022,0.001555032522277212,null,4.088991165161133
20,94.01868969999487,0.0009783235389984137,0.10614979693835432,0.001555032522277212,null,4.088991165161133
21,98.70878570000059,0.0009783235389984137,0.10074032985351303,0.001555032522277212,null,4.088991165161133
22,103.4061398000049,0.0009783235389984137,0.09832400252873247,0.001555032522277212,null,4.088991165161133
23,108.09525909999502,0.0009783235389984137,0.09986213310198351,0.001555032522277212,null,4.088991165161133
24,112.80434400000377,0.0009783235389984137,0.09566155035387386,0.001555032522277212,null,4.088991165161133
25,117.5030024000007,0.0009783235389984137,0.09108391864733263,0.001555032522277212,null,4.088991165161133
26,122.18597380000574,0.0009783235389984137,0.08832230100577527,0.001555032522277212,null,4.088991165161133
27,126.8646957000019,0.0009783235389984137,0.09377958977764303,0.001555032522277212,null,4.088991165161133
28,131.5395384000003,0.0009783235389984137,0.08428747626868162,0.001555032522277212,null,4.088991165161133
29,136.20838890000596,0.0009783235389984137,0.08235886144367131,0.001555032522277212,null,4.088991165161133
30,140.90823960000125,0.0009783235389984137,0.08095668710090898,0.001555032522277212,null,4.088991165161133
31,145.60336310000275,0.0009783235389984137,0.0801085002720356,0.001555032522277212,null,4.088991165161133
32,150.29634309999528,0.0009783235389984137,0.07700971148230813,0.001555032522277212,null,4.088991165161133
33,155.00310139999783,0.0009783235389984137,0.0756519004702568,0.001555032522277212,null,4.088991165161133
34,159.698627699996,0.0009783235389984137,0.08091936450112949,0.001555032522277212,null,4.088991165161133
35,164.38787059999595,0.0009783235389984137,0.07828183031894943,0.001555032522277212,null,4.088991165161133
