epoch,elapsed_s,learning_rate,loss_total,loss_q,loss_qdot,loss_variational,gradient_norm,data_gradient_norm,physics_gradient_norm,data_physics_gradient_cosine,reduced_q_relative_l2,reduced_qdot_relative_l2,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,variational_weak_median,variational_weak_p90,hard_BC_max_abs,finite,peak_vram_GiB
45,3.1586984999958077,0.0008413238281518226,1.7748608589172363,0.8546191453933716,0.8952120542526245,0.5005939602851868,1.3260583877563477,0.15959037840366364,26.29823112487793,0.009474185295403004,0.7802658258962422,0.7259548068458234,1.8603541615200556,0.6679091785721691,0.8099104637650318,0.9272060653312513,0.8012173566447319,0.7535947015992728,1.0510237716540543,1.2284410730967985,4.0685009285867896e-16,True,0.05451154708862305
50,3.4035671000019647,0.000802534179413072,1.7197130918502808,0.8293223977088928,0.8723905086517334,0.3600060045719147,1.0938572883605957,0.1504073292016983,21.699071884155273,-0.00986653845757246,0.7222033678397899,0.6525188499634291,1.980774586390067,0.616417993031879,0.7469890699244971,0.9042459913478693,0.7696671717775786,0.6751081067270751,1.0363566175402432,1.1838439288861844,4.3926134729375036e-16,True,0.05451154708862305
55,3.6452906999984407,0.0007607837983149056,1.6700025796890259,0.8071977496147156,0.8510815501213074,0.2344665229320526,0.5393810272216797,0.13083416223526,10.489215850830078,-0.00906314980238676,0.6770566096467022,0.5776443838475056,2.033488990255312,0.5741525580318211,0.6990990302622067,0.8771945147987513,0.7481501183098872,0.5862083958224529,1.0215203547702385,1.1029160742311652,4.3465497730462126e-16,True,0.05451154708862305
60,3.8750015999976313,0.0007165621699029615,1.632267951965332,0.7873145341873169,0.8340790867805481,0.21748536825180054,0.4797477722167969,0.1138632670044899,9.381328582763672,-0.026499947533011436,0.6385354947879175,0.5183979774239038,2.0232144099018554,0.549855793422723,0.6552741530887479,0.8441037341471249,0.7272192760239857,0.5173762583888246,1.012670726915568,1.0419217151132485,3.967539621739683e-16,True,0.05451154708862305
65,4.091293500001484,0.0006703877523381495,1.5993919372558594,0.7691400051116943,0.8210575580596924,0.18388770520687103,0.589249312877655,0.1055949479341507,11.615020751953125,-0.00983304064720869,0.6047119393421253,0.48066089211837953,2.010503723631675,0.5296692525469174,0.6161890440677769,0.8147132417748886,0.7061291961481786,0.47938684047964975,0.9872855638502492,1.023571854021082,3.626647909537087e-16,True,0.05451154708862305
70,4.309583000002021,0.0006228018984487442,1.5703023672103882,0.7528630495071411,0.8097718358039856,0.15334729850292206,0.3980866074562073,0.09527847915887833,7.757447719573975,-0.014218093827366829,0.5746361021925884,0.45911190033784094,1.999572004477063,0.5165532405677271,0.5796470752065351,0.7926967252822653,0.6894687486509126,0.45807061069347155,0.964085714818045,1.0255927897124049,3.376470614836221e-16,True,0.05451154708862305
75,4.544621299995924,0.000574362508863438,1.545953392982483,0.7385097742080688,0.7996466755867004,0.15593676269054413,0.8741092681884766,0.08693687617778778,17.44497299194336,-0.0284157395362854,0.5507140212479337,0.4474989068562203,1.9691820667923288,0.513896033454653,0.548109315940275,0.7772294248418268,0.6772429502867598,0.44398385846329946,0.9205236067004801,1.0203591385321535,3.2147857526803547e-16,True,0.05451154708862305
80,4.799603200001002,0.0005256374911365621,1.522920846939087,0.7259072661399841,0.7907175421714783,0.12592096626758575,0.6157665252685547,0.08203668892383575,12.237760543823242,-0.019605662673711777,0.5288781451260272,0.43955717679196843,1.9264329274866343,0.5155504366187326,0.5177740882465153,0.7647723597003291,0.6664879104046765,0.4334670967885754,0.8739001851210813,1.0077548858420036,3.1450693503062276e-16,True,0.05451154708862305
85,5.009537300000375,0.00047719810155125587,1.5027179718017578,0.7146207690238953,0.7827271223068237,0.10740362852811813,0.4545798599720001,0.07700393348932266,8.974278450012207,-0.009139041416347027,0.5086649705613872,0.43309036431240616,1.8782032435182783,0.5169813884535235,0.4893964238045919,0.7545743926839623,0.6570828810423961,0.42483326683750805,0.8492029319947602,1.0006415337591779,3.0974963475489694e-16,True,0.05451154708862305
90,5.20717429999786,0.0004296122476618507,1.4847116470336914,0.7045466899871826,0.7756223678588867,0.09085199236869812,0.24134208261966705,0.07351157814264297,4.6134934425354,-0.010873975232243538,0.4910779789283121,0.42874384823020345,1.8086808625598778,0.5166710516344701,0.46538528768712856,0.7460276490023466,0.649724520800925,0.4174285136893116,0.7985232308634967,0.992856398134038,3.0521076954965094e-16,True,0.05451154708862305
95,5.408837899994978,0.00038343783009703845,1.469008207321167,0.6956183910369873,0.7693231701850891,0.08133350312709808,0.17445428669452667,0.07129677385091782,3.2131831645965576,-0.0200900100171566,0.47484697114645674,0.42578361301005413,1.7328400227202048,0.5141898005872362,0.4440131239749854,0.7383705875884258,0.6435934882258211,0.41098644543764856,0.7833666431133367,0.9850142681900393,3.0157229592606365e-16,True,0.05451154708862305
100,5.65211360000103,0.0003392162016850945,1.4551465511322021,0.6876944899559021,0.7637695670127869,0.07365105301141739,0.1962716281414032,0.06955569237470627,3.7443416118621826,-0.052438411861658096,0.4607595950565883,0.4237109345328257,1.668875264240125,0.5103927088174663,0.425921991704876,0.7321224900740196,0.6380317950561538,0.4062859853804948,0.7730454043713808,0.9787475045307094,3.0073738474788504e-16,True,0.05451154708862305
105,5.896473799999512,0.000297465820586928,1.442980408668518,0.6807067394256592,0.7589017748832703,0.06743749231100082,0.1581176519393921,0.06815993785858154,2.985811471939087,-0.09494700282812119,0.448582602837561,0.4219294665738373,1.614374377032688,0.5057863202758047,0.4107180079507361,0.7270929830731511,0.633040052263112,0.4025762725204279,0.7617397267512669,0.9724814398047783,3.0026866268097163e-16,True,0.05451154708862305
110,6.129185099998722,0.0002586761718481776,1.4323561191558838,0.674607515335083,0.7546490430831909,0.06199062615633011,0.1118909940123558,0.06712286919355392,1.9745361804962158,-0.1307450234889984,0.4381988844011129,0.42018167265299466,1.5702529257282383,0.5013808946688154,0.3978358888642029,0.72295248483918,0.6287029667339037,0.3991927769166713,0.7554649390105018,0.9677861438851832,3.003349243592272e-16,True,0.05451154708862305
115,6.378035000001546,0.0002233020286345913,1.4231741428375244,0.6693183183670044,0.7509632110595703,0.057851143181324005,0.07419861853122711,0.0663931593298912,0.8530021905899048,-0.12742392718791962,0.4293820888077445,0.4187154368436428,1.5360882231223707,0.49718619197404534,0.38699182087453954,0.7195111543162526,0.6249701411013951,0.39638840881410004,0.7479996504631957,0.9631598882143395,3.004188108473776e-16,True,0.05451154708862305
120,6.614313199999742,0.00019175812043246033,1.4152806997299194,0.6647520661354065,0.747786819934845,0.05483539029955864,0.09051500260829926,0.06576161831617355,1.2608898878097534,-0.012815050780773163,0.42230998695398747,0.4175418392347884,1.5110136292427414,0.49361104617605905,0.37831006728481664,0.7165608926015445,0.621764183515289,0.3941548931542328,0.7439994663463477,0.9591336222467746,3.008523953622074e-16,True,0.05451154708862305
125,6.8331600000019534,0.00016441427072458494,1.4085026979446411,0.6608281135559082,0.7450607419013977,0.05227860435843468,0.06923127919435501,0.06526902318000793,0.6868413686752319,-0.14420317113399506,0.4164994551891519,0.4165697048433064,1.491257496690681,0.4905861122527348,0.3711758452423352,0.7140452556654304,0.6190195324894755,0.3923408105093632,0.7370225944805033,0.955260103035287,3.014188216239527e-16,True,0.05451154708862305
130,7.081229700001131,0.0001415910611480694,1.4026832580566406,0.6574501395225525,0.7427195310592651,0.050274044275283813,0.0672474354505539,0.06489447504281998,0.6432220339775085,-0.17330875992774963,0.41168318265451576,0.4157506666445847,1.4746585795988723,0.48800622122063975,0.3652814195696287,0.7118629448706428,0.6166872544790651,0.390792178759048,0.7333534087245875,0.9516483755532205,3.0181424969476185e-16,True,0.05451154708862305
135,7.306182699998317,0.00012355607296773896,1.3976430892944336,0.6545185446739197,0.7406935691833496,0.048618800938129425,0.06600575149059296,0.06458119302988052,0.5439175963401794,-0.15759705007076263,0.4077589027317956,0.4150517350883071,1.4618642745859687,0.4859434715288472,0.3604299479017077,0.7099699044573523,0.614669349781368,0.38946352308743654,0.7291123040678653,0.948580953953598,3.022046054997739e-16,True,0.05451154708862305
140,7.540951599999971,0.00011052074993046101,1.393201231956482,0.6519312858581543,0.7389082312583923,0.04723221808671951,0.06507240235805511,0.06429889798164368,0.5238132476806641,-0.17395207285881042,0.4043616963960618,0.4144564055421197,1.4508513180806588,0.48420332617190925,0.35619573364476964,0.708304252963684,0.6128933437970102,0.3883123485787817,0.7252581299986952,0.9455175093213817,3.0252490666249323e-16,True,0.05451154708862305
145,7.793916499998886,0.00010263791928053818,1.3891664743423462,0.6495782136917114,0.7372876405715942,0.04601297527551651,0.06371796876192093,0.06404757499694824,0.5590096116065979,-0.2299627810716629,0.40145818096624053,0.4139137276517783,1.4415644167484276,0.4827909903982504,0.3525266627831967,0.7067713853942806,0.6112686394363527,0.38726881446062084,0.7219349159618295,0.94263677219722,3.028259624346638e-16,True,0.05451154708862305
150,8.019823399998131,0.0001,1.3853436708450317,0.6473470330238342,0.7357529997825623,0.044873908162117004,0.06477892398834229,0.06380968540906906,0.5185518264770508,-0.1654980629682541,0.3987953217542981,0.41339719150864407,1.4331142574416529,0.48153113206726517,0.3491340869955243,0.7053125403909463,0.6097144049820145,0.3862813903163637,0.7180635502592649,0.9396663298290279,3.031177723201242e-16,True,0.05451154708862305
