trial_id,trial,seed,case,axis,axis_name,case_index,time_index,time_s,node_zero_based,X_m,Y_m,Z_m,FEM_displacement_m,PIGNO_displacement_m,absolute_error_m
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,27,-8.336,-8.09209277502036,-50.21261058463801,0.00015083567,0.00015083636,6.9849193e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,28,-8.336,-8.09209277502036,-41.732610584638,-4.7241815e-06,-4.7237636e-06,4.1791282e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,29,-8.336,-7.34997818573109,-112.34280195832201,-0.0003959834,-0.0003959833,8.731149e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,30,-8.336,-7.243434126254979,-22.55165343389877,-0.0003864364,-0.00038643667,2.6193447e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,31,-8.336,-6.024666874978031,-113.655680997913,-0.0002677414,-0.0002677412,1.7462298e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,32,-8.336,-6.024666874978042,-21.34431900208669,-0.00027887357,-0.00027887375,1.7462298e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,33,-8.336,-5.272321071848141,-114.400969314281,-0.00018506522,-0.00018506503,1.891749e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,34,-8.336,-5.27232107184816,-20.5990306857192,-0.00021098884,-0.000210989,1.6007107e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,35,-8.336,-4.069989131117052,-116.12447173277292,-9.02292e-05,-9.0228976e-05,2.2555469e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,36,-8.336,-4.04604638751018,-67.50000000000001,-0.00021007433,-0.00021007382,5.0931703e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,37,-8.336,-3.9937907436917572,-18.76630044039858,-0.00014547215,-0.00014547224,8.731149e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,38,-8.336,-3.25661797523893,-117.29041194179298,-5.7775535e-05,-5.777524e-05,2.9467628e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,39,-8.336,-2.8884544137981085,-16.6237681019201,-0.00017848393,-0.00017848398,5.820766e-11
