case_id,time_s,track,axle,position_Z_m,inside_bridge
V52_C_E8_C12_2T,0.0,1,1,-177.0,False
V52_C_E8_C12_2T,0.025,1,1,-176.63888549804688,False
V52_C_E8_C12_2T,0.05,1,1,-176.27777099609375,False
V52_C_E8_C12_2T,0.07500000000000001,1,1,-175.9166717529297,False
V52_C_E8_C12_2T,0.1,1,1,-175.55555725097656,False
V52_C_E8_C12_2T,0.125,1,1,-175.19444274902344,False
V52_C_E8_C12_2T,0.15000000000000002,1,1,-174.8333282470703,False
V52_C_E8_C12_2T,0.17500000000000002,1,1,-174.47222900390625,False
V52_C_E8_C12_2T,0.2,1,1,-174.11111450195312,False
V52_C_E8_C12_2T,0.225,1,1,-173.75,False
V52_C_E8_C12_2T,0.25,1,1,-173.38888549804688,False
V52_C_E8_C12_2T,0.275,1,1,-173.02777099609375,False
V52_C_E8_C12_2T,0.30000000000000004,1,1,-172.6666717529297,False
V52_C_E8_C12_2T,0.325,1,1,-172.30555725097656,False
V52_C_E8_C12_2T,0.35000000000000003,1,1,-171.94444274902344,False
V52_C_E8_C12_2T,0.375,1,1,-171.5833282470703,False
V52_C_E8_C12_2T,0.4,1,1,-171.22222900390625,False
V52_C_E8_C12_2T,0.42500000000000004,1,1,-170.86111450195312,False
V52_C_E8_C12_2T,0.45,1,1,-170.5,False
V52_C_E8_C12_2T,0.47500000000000003,1,1,-170.13888549804688,False
V52_C_E8_C12_2T,0.5,1,1,-169.77777099609375,False
V52_C_E8_C12_2T,0.525,1,1,-169.4166717529297,False
V52_C_E8_C12_2T,0.55,1,1,-169.05555725097656,False
V52_C_E8_C12_2T,0.5750000000000001,1,1,-168.69444274902344,False
V52_C_E8_C12_2T,0.6000000000000001,1,1,-168.3333282470703,False
V52_C_E8_C12_2T,0.625,1,1,-167.97222900390625,False
V52_C_E8_C12_2T,0.65,1,1,-167.61111450195312,False
V52_C_E8_C12_2T,0.675,1,1,-167.25,False
V52_C_E8_C12_2T,0.7000000000000001,1,1,-166.88888549804688,False
V52_C_E8_C12_2T,0.7250000000000001,1,1,-166.52777099609375,False
V52_C_E8_C12_2T,0.75,1,1,-166.1666717529297,False
V52_C_E8_C12_2T,0.775,1,1,-165.80555725097656,False
V52_C_E8_C12_2T,0.8,1,1,-165.44444274902344,False
V52_C_E8_C12_2T,0.8250000000000001,1,1,-165.0833282470703,False
V52_C_E8_C12_2T,0.8500000000000001,1,1,-164.72222900390625,False
V52_C_E8_C12_2T,0.875,1,1,-164.36111450195312,False
V52_C_E8_C12_2T,0.9,1,1,-164.0,False
V52_C_E8_C12_2T,0.925,1,1,-163.63888549804688,False
V52_C_E8_C12_2T,0.9500000000000001,1,1,-163.27777099609375,False
V52_C_E8_C12_2T,0.9750000000000001,1,1,-162.9166717529297,False
V52_C_E8_C12_2T,1.0,1,1,-162.55555725097656,False
V52_C_E8_C12_2T,1.0250000000000001,1,1,-162.19444274902344,False
V52_C_E8_C12_2T,1.05,1,1,-161.8333282470703,False
V52_C_E8_C12_2T,1.075,1,1,-161.47222900390625,False
V52_C_E8_C12_2T,1.1,1,1,-161.11111450195312,False
V52_C_E8_C12_2T,1.125,1,1,-160.75,False
V52_C_E8_C12_2T,1.1500000000000001,1,1,-160.38888549804688,False
V52_C_E8_C12_2T,1.175,1,1,-160.02777099609375,False
V52_C_E8_C12_2T,1.2000000000000002,1,1,-159.6666717529297,False
V52_C_E8_C12_2T,1.225,1,1,-159.30555725097656,False
V52_C_E8_C12_2T,1.25,1,1,-158.94444274902344,False
V52_C_E8_C12_2T,1.2750000000000001,1,1,-158.5833282470703,False
V52_C_E8_C12_2T,1.3,1,1,-158.22222900390625,False
V52_C_E8_C12_2T,1.3250000000000002,1,1,-157.86111450195312,False
V52_C_E8_C12_2T,1.35,1,1,-157.5,False
V52_C_E8_C12_2T,1.375,1,1,-157.13888549804688,False
V52_C_E8_C12_2T,1.4000000000000001,1,1,-156.77777099609375,False
V52_C_E8_C12_2T,1.425,1,1,-156.4166717529297,False
V52_C_E8_C12_2T,1.4500000000000002,1,1,-156.05555725097656,False
V52_C_E8_C12_2T,1.475,1,1,-155.69444274902344,False
V52_C_E8_C12_2T,1.5,1,1,-155.3333282470703,False
V52_C_E8_C12_2T,1.5250000000000001,1,1,-154.97222900390625,False
V52_C_E8_C12_2T,1.55,1,1,-154.61111450195312,False
V52_C_E8_C12_2T,1.5750000000000002,1,1,-154.25,False
V52_C_E8_C12_2T,1.6,1,1,-153.88888549804688,False
V52_C_E8_C12_2T,1.625,1,1,-153.52777099609375,False
V52_C_E8_C12_2T,1.6500000000000001,1,1,-153.1666717529297,False
V52_C_E8_C12_2T,1.675,1,1,-152.80555725097656,False
V52_C_E8_C12_2T,1.7000000000000002,1,1,-152.44444274902344,False
V52_C_E8_C12_2T,1.725,1,1,-152.0833282470703,False
V52_C_E8_C12_2T,1.75,1,1,-151.72222900390625,False
V52_C_E8_C12_2T,1.7750000000000001,1,1,-151.36111450195312,False
V52_C_E8_C12_2T,1.8,1,1,-151.0,False
V52_C_E8_C12_2T,1.8250000000000002,1,1,-150.63888549804688,False
V52_C_E8_C12_2T,1.85,1,1,-150.27777099609375,False
V52_C_E8_C12_2T,1.875,1,1,-149.9166717529297,False
V52_C_E8_C12_2T,1.9000000000000001,1,1,-149.55555725097656,False
V52_C_E8_C12_2T,1.925,1,1,-149.19444274902344,False
V52_C_E8_C12_2T,1.9500000000000002,1,1,-148.8333282470703,False
V52_C_E8_C12_2T,1.975,1,1,-148.47222900390625,False
V52_C_E8_C12_2T,2.0,1,1,-148.11111450195312,False
V52_C_E8_C12_2T,2.025,1,1,-147.75,False
V52_C_E8_C12_2T,2.0500000000000003,1,1,-147.38888549804688,False
V52_C_E8_C12_2T,2.075,1,1,-147.02777099609375,False
V52_C_E8_C12_2T,2.1,1,1,-146.6666717529297,False
V52_C_E8_C12_2T,2.125,1,1,-146.30555725097656,False
V52_C_E8_C12_2T,2.15,1,1,-145.94444274902344,False
V52_C_E8_C12_2T,2.1750000000000003,1,1,-145.5833282470703,False
V52_C_E8_C12_2T,2.2,1,1,-145.22222900390625,False
V52_C_E8_C12_2T,2.225,1,1,-144.86111450195312,False
V52_C_E8_C12_2T,2.25,1,1,-144.5,False
V52_C_E8_C12_2T,2.275,1,1,-144.13888549804688,False
V52_C_E8_C12_2T,2.3000000000000003,1,1,-143.77777099609375,False
V52_C_E8_C12_2T,2.325,1,1,-143.4166717529297,False
V52_C_E8_C12_2T,2.35,1,1,-143.05555725097656,False
V52_C_E8_C12_2T,2.375,1,1,-142.69444274902344,False
V52_C_E8_C12_2T,2.4000000000000004,1,1,-142.3333282470703,False
V52_C_E8_C12_2T,2.4250000000000003,1,1,-141.97222900390625,False
V52_C_E8_C12_2T,2.45,1,1,-141.61111450195312,False
V52_C_E8_C12_2T,2.475,1,1,-141.25,False
V52_C_E8_C12_2T,2.5,1,1,-140.88888549804688,False
V52_C_E8_C12_2T,2.5250000000000004,1,1,-140.52777099609375,False
V52_C_E8_C12_2T,2.5500000000000003,1,1,-140.1666717529297,False
V52_C_E8_C12_2T,2.575,1,1,-139.80555725097656,False
V52_C_E8_C12_2T,2.6,1,1,-139.44444274902344,False
V52_C_E8_C12_2T,2.625,1,1,-139.0833282470703,False
V52_C_E8_C12_2T,2.6500000000000004,1,1,-138.72222900390625,False
V52_C_E8_C12_2T,2.6750000000000003,1,1,-138.36111450195312,False
V52_C_E8_C12_2T,2.7,1,1,-138.0,False
V52_C_E8_C12_2T,2.725,1,1,-137.63888549804688,False
V52_C_E8_C12_2T,2.75,1,1,-137.27777099609375,False
V52_C_E8_C12_2T,2.7750000000000004,1,1,-136.9166717529297,False
V52_C_E8_C12_2T,2.8000000000000003,1,1,-136.55555725097656,False
V52_C_E8_C12_2T,2.825,1,1,-136.19444274902344,False
V52_C_E8_C12_2T,2.85,1,1,-135.8333282470703,False
V52_C_E8_C12_2T,2.875,1,1,-135.47222900390625,False
V52_C_E8_C12_2T,2.9000000000000004,1,1,-135.11111450195312,False
V52_C_E8_C12_2T,2.9250000000000003,1,1,-134.75,False
V52_C_E8_C12_2T,2.95,1,1,-134.38888549804688,False
V52_C_E8_C12_2T,2.975,1,1,-134.02777099609375,False
V52_C_E8_C12_2T,3.0,1,1,-133.6666717529297,False
V52_C_E8_C12_2T,3.0250000000000004,1,1,-133.30555725097656,False
V52_C_E8_C12_2T,3.0500000000000003,1,1,-132.94444274902344,False
V52_C_E8_C12_2T,3.075,1,1,-132.5833282470703,False
V52_C_E8_C12_2T,3.1,1,1,-132.22222900390625,False
V52_C_E8_C12_2T,3.125,1,1,-131.86111450195312,False
V52_C_E8_C12_2T,3.1500000000000004,1,1,-131.5,False
V52_C_E8_C12_2T,3.1750000000000003,1,1,-131.13888549804688,False
V52_C_E8_C12_2T,3.2,1,1,-130.77777099609375,False
V52_C_E8_C12_2T,3.225,1,1,-130.4166717529297,False
V52_C_E8_C12_2T,3.25,1,1,-130.05555725097656,False
V52_C_E8_C12_2T,3.2750000000000004,1,1,-129.69444274902344,False
V52_C_E8_C12_2T,3.3000000000000003,1,1,-129.3333282470703,False
V52_C_E8_C12_2T,3.325,1,1,-128.97222900390625,False
V52_C_E8_C12_2T,3.35,1,1,-128.61111450195312,False
V52_C_E8_C12_2T,3.375,1,1,-128.25,False
V52_C_E8_C12_2T,3.4000000000000004,1,1,-127.88888549804688,False
V52_C_E8_C12_2T,3.4250000000000003,1,1,-127.52777862548828,False
V52_C_E8_C12_2T,3.45,1,1,-127.16666412353516,False
V52_C_E8_C12_2T,3.475,1,1,-126.80555725097656,False
V52_C_E8_C12_2T,3.5,1,1,-126.44444274902344,False
V52_C_E8_C12_2T,3.5250000000000004,1,1,-126.08333587646484,False
V52_C_E8_C12_2T,3.5500000000000003,1,1,-125.72222137451172,False
V52_C_E8_C12_2T,3.575,1,1,-125.36111450195312,False
V52_C_E8_C12_2T,3.6,1,1,-125.0,False
V52_C_E8_C12_2T,3.625,1,1,-124.63888549804688,False
V52_C_E8_C12_2T,3.6500000000000004,1,1,-124.27777862548828,False
V52_C_E8_C12_2T,3.6750000000000003,1,1,-123.91666412353516,False
V52_C_E8_C12_2T,3.7,1,1,-123.55555725097656,False
V52_C_E8_C12_2T,3.725,1,1,-123.19444274902344,False
V52_C_E8_C12_2T,3.75,1,1,-122.83333587646484,False
V52_C_E8_C12_2T,3.7750000000000004,1,1,-122.47222137451172,False
V52_C_E8_C12_2T,3.8000000000000003,1,1,-122.11111450195312,False
V52_C_E8_C12_2T,3.825,1,1,-121.75,False
V52_C_E8_C12_2T,3.85,1,1,-121.38888549804688,False
V52_C_E8_C12_2T,3.875,1,1,-121.02777862548828,False
V52_C_E8_C12_2T,3.9000000000000004,1,1,-120.66666412353516,False
V52_C_E8_C12_2T,3.9250000000000003,1,1,-120.30555725097656,False
V52_C_E8_C12_2T,3.95,1,1,-119.94444274902344,False
V52_C_E8_C12_2T,3.975,1,1,-119.58333587646484,False
V52_C_E8_C12_2T,4.0,1,1,-119.22222137451172,False
V52_C_E8_C12_2T,4.025,1,1,-118.86111450195312,False
V52_C_E8_C12_2T,4.05,1,1,-118.5,False
V52_C_E8_C12_2T,4.075,1,1,-118.13888549804688,False
V52_C_E8_C12_2T,4.1000000000000005,1,1,-117.77777862548828,False
V52_C_E8_C12_2T,4.125,1,1,-117.41666412353516,False
V52_C_E8_C12_2T,4.15,1,1,-117.05555725097656,False
V52_C_E8_C12_2T,4.175,1,1,-116.69444274902344,False
V52_C_E8_C12_2T,4.2,1,1,-116.33333587646484,False
V52_C_E8_C12_2T,4.2250000000000005,1,1,-115.97222137451172,False
V52_C_E8_C12_2T,4.25,1,1,-115.61111450195312,False
V52_C_E8_C12_2T,4.275,1,1,-115.25,False
V52_C_E8_C12_2T,4.3,1,1,-114.88888549804688,False
V52_C_E8_C12_2T,4.325,1,1,-114.52777862548828,False
V52_C_E8_C12_2T,4.3500000000000005,1,1,-114.16666412353516,False
V52_C_E8_C12_2T,4.375,1,1,-113.80555725097656,False
V52_C_E8_C12_2T,4.4,1,1,-113.44444274902344,False
V52_C_E8_C12_2T,4.425,1,1,-113.08333587646484,False
V52_C_E8_C12_2T,4.45,1,1,-112.72222137451172,False
V52_C_E8_C12_2T,4.4750000000000005,1,1,-112.36111450195312,False
V52_C_E8_C12_2T,4.5,1,1,-112.0,False
V52_C_E8_C12_2T,4.525,1,1,-111.63888549804688,False
V52_C_E8_C12_2T,4.55,1,1,-111.27777862548828,False
V52_C_E8_C12_2T,4.575,1,1,-110.91666412353516,False
V52_C_E8_C12_2T,4.6000000000000005,1,1,-110.55555725097656,False
V52_C_E8_C12_2T,4.625,1,1,-110.19444274902344,False
V52_C_E8_C12_2T,4.65,1,1,-109.83333587646484,False
V52_C_E8_C12_2T,4.675,1,1,-109.47222137451172,False
V52_C_E8_C12_2T,4.7,1,1,-109.11111450195312,False
V52_C_E8_C12_2T,4.7250000000000005,1,1,-108.75,False
V52_C_E8_C12_2T,4.75,1,1,-108.38888549804688,False
V52_C_E8_C12_2T,4.775,1,1,-108.02777862548828,False
V52_C_E8_C12_2T,4.800000000000001,1,1,-107.66666412353516,False
V52_C_E8_C12_2T,4.825,1,1,-107.30555725097656,False
V52_C_E8_C12_2T,4.8500000000000005,1,1,-106.94444274902344,False
V52_C_E8_C12_2T,4.875,1,1,-106.58333587646484,False
V52_C_E8_C12_2T,4.9,1,1,-106.22222137451172,False
V52_C_E8_C12_2T,4.925000000000001,1,1,-105.86111450195312,False
V52_C_E8_C12_2T,4.95,1,1,-105.5,False
V52_C_E8_C12_2T,4.9750000000000005,1,1,-105.13888549804688,False
V52_C_E8_C12_2T,5.0,1,1,-104.77777862548828,False
V52_C_E8_C12_2T,5.025,1,1,-104.41666412353516,False
V52_C_E8_C12_2T,5.050000000000001,1,1,-104.05555725097656,False
V52_C_E8_C12_2T,5.075,1,1,-103.69444274902344,False
V52_C_E8_C12_2T,5.1000000000000005,1,1,-103.33333587646484,False
V52_C_E8_C12_2T,5.125,1,1,-102.97222137451172,False
V52_C_E8_C12_2T,5.15,1,1,-102.61111450195312,False
V52_C_E8_C12_2T,5.175000000000001,1,1,-102.25,False
V52_C_E8_C12_2T,5.2,1,1,-101.88888549804688,False
V52_C_E8_C12_2T,5.2250000000000005,1,1,-101.52777862548828,False
V52_C_E8_C12_2T,5.25,1,1,-101.16666412353516,False
V52_C_E8_C12_2T,5.275,1,1,-100.80555725097656,False
V52_C_E8_C12_2T,5.300000000000001,1,1,-100.44444274902344,False
V52_C_E8_C12_2T,5.325,1,1,-100.08333587646484,False
V52_C_E8_C12_2T,5.3500000000000005,1,1,-99.72222137451172,False
V52_C_E8_C12_2T,5.375,1,1,-99.36111450195312,False
V52_C_E8_C12_2T,5.4,1,1,-99.0,False
V52_C_E8_C12_2T,5.425000000000001,1,1,-98.63888549804688,False
V52_C_E8_C12_2T,5.45,1,1,-98.27777862548828,False
V52_C_E8_C12_2T,5.4750000000000005,1,1,-97.91666412353516,False
V52_C_E8_C12_2T,5.5,1,1,-97.55555725097656,False
V52_C_E8_C12_2T,5.525,1,1,-97.19444274902344,False
V52_C_E8_C12_2T,5.550000000000001,1,1,-96.83333587646484,False
V52_C_E8_C12_2T,5.575,1,1,-96.47222137451172,False
V52_C_E8_C12_2T,5.6000000000000005,1,1,-96.11111450195312,False
V52_C_E8_C12_2T,5.625,1,1,-95.75,False
V52_C_E8_C12_2T,5.65,1,1,-95.38888549804688,False
V52_C_E8_C12_2T,5.675000000000001,1,1,-95.02777862548828,False
V52_C_E8_C12_2T,5.7,1,1,-94.66666412353516,False
V52_C_E8_C12_2T,5.7250000000000005,1,1,-94.30555725097656,False
V52_C_E8_C12_2T,5.75,1,1,-93.94444274902344,False
V52_C_E8_C12_2T,5.775,1,1,-93.58333587646484,False
V52_C_E8_C12_2T,5.800000000000001,1,1,-93.22222137451172,False
V52_C_E8_C12_2T,5.825,1,1,-92.86111450195312,False
V52_C_E8_C12_2T,5.8500000000000005,1,1,-92.5,False
V52_C_E8_C12_2T,5.875,1,1,-92.13888549804688,False
V52_C_E8_C12_2T,5.9,1,1,-91.77777862548828,False
V52_C_E8_C12_2T,5.925000000000001,1,1,-91.41666412353516,False
V52_C_E8_C12_2T,5.95,1,1,-91.05555725097656,False
V52_C_E8_C12_2T,5.9750000000000005,1,1,-90.69444274902344,False
V52_C_E8_C12_2T,6.0,1,1,-90.33333587646484,False
V52_C_E8_C12_2T,6.025,1,1,-89.97222137451172,False
V52_C_E8_C12_2T,6.050000000000001,1,1,-89.61111450195312,False
V52_C_E8_C12_2T,6.075,1,1,-89.25,False
V52_C_E8_C12_2T,6.1000000000000005,1,1,-88.88888549804688,False
V52_C_E8_C12_2T,6.125,1,1,-88.52777862548828,False
V52_C_E8_C12_2T,6.15,1,1,-88.16666412353516,False
V52_C_E8_C12_2T,6.175000000000001,1,1,-87.80555725097656,False
V52_C_E8_C12_2T,6.2,1,1,-87.44444274902344,False
V52_C_E8_C12_2T,6.2250000000000005,1,1,-87.08333587646484,False
V52_C_E8_C12_2T,6.25,1,1,-86.72222137451172,False
V52_C_E8_C12_2T,6.275,1,1,-86.36111450195312,False
V52_C_E8_C12_2T,6.300000000000001,1,1,-86.0,False
V52_C_E8_C12_2T,6.325,1,1,-85.63888549804688,False
V52_C_E8_C12_2T,6.3500000000000005,1,1,-85.27777862548828,False
V52_C_E8_C12_2T,6.375,1,1,-84.91666412353516,False
V52_C_E8_C12_2T,6.4,1,1,-84.55555725097656,False
V52_C_E8_C12_2T,6.425000000000001,1,1,-84.19444274902344,False
V52_C_E8_C12_2T,6.45,1,1,-83.83333587646484,False
V52_C_E8_C12_2T,6.4750000000000005,1,1,-83.47222137451172,False
V52_C_E8_C12_2T,6.5,1,1,-83.11111450195312,False
V52_C_E8_C12_2T,6.525,1,1,-82.75,False
V52_C_E8_C12_2T,6.550000000000001,1,1,-82.38888549804688,False
V52_C_E8_C12_2T,6.575,1,1,-82.02777862548828,False
V52_C_E8_C12_2T,6.6000000000000005,1,1,-81.66666412353516,False
V52_C_E8_C12_2T,6.625,1,1,-81.30555725097656,False
V52_C_E8_C12_2T,6.65,1,1,-80.94444274902344,False
V52_C_E8_C12_2T,6.675000000000001,1,1,-80.58333587646484,False
V52_C_E8_C12_2T,6.7,1,1,-80.22222137451172,False
V52_C_E8_C12_2T,6.7250000000000005,1,1,-79.86111450195312,False
V52_C_E8_C12_2T,6.75,1,1,-79.5,False
V52_C_E8_C12_2T,6.775,1,1,-79.13888549804688,False
V52_C_E8_C12_2T,6.800000000000001,1,1,-78.77777862548828,False
V52_C_E8_C12_2T,6.825,1,1,-78.41666412353516,False
V52_C_E8_C12_2T,6.8500000000000005,1,1,-78.05555725097656,False
V52_C_E8_C12_2T,6.875,1,1,-77.69444274902344,False
V52_C_E8_C12_2T,6.9,1,1,-77.33333587646484,False
V52_C_E8_C12_2T,6.925000000000001,1,1,-76.97222137451172,False
V52_C_E8_C12_2T,6.95,1,1,-76.61111450195312,False
V52_C_E8_C12_2T,6.9750000000000005,1,1,-76.25,False
V52_C_E8_C12_2T,7.0,1,1,-75.88888549804688,False
V52_C_E8_C12_2T,7.025,1,1,-75.52777862548828,False
V52_C_E8_C12_2T,7.050000000000001,1,1,-75.16666412353516,False
V52_C_E8_C12_2T,7.075,1,1,-74.80555725097656,False
V52_C_E8_C12_2T,7.1000000000000005,1,1,-74.44444274902344,False
V52_C_E8_C12_2T,7.125,1,1,-74.08333587646484,False
V52_C_E8_C12_2T,7.15,1,1,-73.72222137451172,False
V52_C_E8_C12_2T,7.175000000000001,1,1,-73.36111450195312,False
V52_C_E8_C12_2T,7.2,1,1,-73.0,False
V52_C_E8_C12_2T,7.2250000000000005,1,1,-72.63888549804688,False
V52_C_E8_C12_2T,7.25,1,1,-72.27777862548828,False
V52_C_E8_C12_2T,7.275,1,1,-71.91666412353516,False
V52_C_E8_C12_2T,7.300000000000001,1,1,-71.55555725097656,False
V52_C_E8_C12_2T,7.325,1,1,-71.19444274902344,False
V52_C_E8_C12_2T,7.3500000000000005,1,1,-70.83333587646484,False
V52_C_E8_C12_2T,7.375,1,1,-70.47222137451172,False
V52_C_E8_C12_2T,7.4,1,1,-70.11111450195312,False
V52_C_E8_C12_2T,7.425000000000001,1,1,-69.75,False
V52_C_E8_C12_2T,7.45,1,1,-69.38888549804688,False
V52_C_E8_C12_2T,7.4750000000000005,1,1,-69.02777862548828,False
V52_C_E8_C12_2T,7.5,1,1,-68.66666412353516,False
V52_C_E8_C12_2T,7.525,1,1,-68.30555725097656,False
V52_C_E8_C12_2T,7.550000000000001,1,1,-67.94444274902344,False
V52_C_E8_C12_2T,7.575,1,1,-67.58333587646484,False
V52_C_E8_C12_2T,7.6000000000000005,1,1,-67.22222137451172,False
V52_C_E8_C12_2T,7.625,1,1,-66.86111450195312,False
V52_C_E8_C12_2T,7.65,1,1,-66.5,False
V52_C_E8_C12_2T,7.675000000000001,1,1,-66.13888549804688,False
V52_C_E8_C12_2T,7.7,1,1,-65.77777862548828,False
V52_C_E8_C12_2T,7.7250000000000005,1,1,-65.41666412353516,False
V52_C_E8_C12_2T,7.75,1,1,-65.05555725097656,False
V52_C_E8_C12_2T,7.775,1,1,-64.69444274902344,False
V52_C_E8_C12_2T,7.800000000000001,1,1,-64.33333587646484,False
V52_C_E8_C12_2T,7.825,1,1,-63.97222137451172,False
V52_C_E8_C12_2T,7.8500000000000005,1,1,-63.61111068725586,False
V52_C_E8_C12_2T,7.875,1,1,-63.25,False
V52_C_E8_C12_2T,7.9,1,1,-62.88888931274414,False
V52_C_E8_C12_2T,7.925000000000001,1,1,-62.52777862548828,False
V52_C_E8_C12_2T,7.95,1,1,-62.16666793823242,False
V52_C_E8_C12_2T,7.9750000000000005,1,1,-61.80555725097656,False
V52_C_E8_C12_2T,8.0,1,1,-61.44444274902344,False
V52_C_E8_C12_2T,8.025,1,1,-61.08333206176758,False
V52_C_E8_C12_2T,8.05,1,1,-60.72222137451172,False
V52_C_E8_C12_2T,8.075000000000001,1,1,-60.36111068725586,False
V52_C_E8_C12_2T,8.1,1,1,-60.0,False
V52_C_E8_C12_2T,8.125,1,1,-59.63888931274414,False
V52_C_E8_C12_2T,8.15,1,1,-59.27777862548828,False
V52_C_E8_C12_2T,8.175,1,1,-58.91666793823242,False
V52_C_E8_C12_2T,8.200000000000001,1,1,-58.55555725097656,False
V52_C_E8_C12_2T,8.225,1,1,-58.19444274902344,False
V52_C_E8_C12_2T,8.25,1,1,-57.83333206176758,False
V52_C_E8_C12_2T,8.275,1,1,-57.47222137451172,False
V52_C_E8_C12_2T,8.3,1,1,-57.11111068725586,False
V52_C_E8_C12_2T,8.325000000000001,1,1,-56.75,False
V52_C_E8_C12_2T,8.35,1,1,-56.38888931274414,False
V52_C_E8_C12_2T,8.375,1,1,-56.02777862548828,False
V52_C_E8_C12_2T,8.4,1,1,-55.66666793823242,False
V52_C_E8_C12_2T,8.425,1,1,-55.30555725097656,False
V52_C_E8_C12_2T,8.450000000000001,1,1,-54.94444274902344,False
V52_C_E8_C12_2T,8.475,1,1,-54.58333206176758,False
V52_C_E8_C12_2T,8.5,1,1,-54.22222137451172,False
V52_C_E8_C12_2T,8.525,1,1,-53.86111068725586,False
V52_C_E8_C12_2T,8.55,1,1,-53.5,False
V52_C_E8_C12_2T,8.575000000000001,1,1,-53.13888931274414,False
V52_C_E8_C12_2T,8.6,1,1,-52.77777862548828,False
V52_C_E8_C12_2T,8.625,1,1,-52.41666793823242,False
V52_C_E8_C12_2T,8.65,1,1,-52.05555725097656,False
V52_C_E8_C12_2T,8.675,1,1,-51.69444274902344,False
V52_C_E8_C12_2T,8.700000000000001,1,1,-51.33333206176758,False
V52_C_E8_C12_2T,8.725,1,1,-50.97222137451172,False
V52_C_E8_C12_2T,8.75,1,1,-50.61111068725586,False
V52_C_E8_C12_2T,8.775,1,1,-50.25,False
V52_C_E8_C12_2T,8.8,1,1,-49.88888931274414,False
V52_C_E8_C12_2T,8.825000000000001,1,1,-49.52777862548828,False
V52_C_E8_C12_2T,8.85,1,1,-49.16666793823242,False
V52_C_E8_C12_2T,8.875,1,1,-48.80555725097656,False
V52_C_E8_C12_2T,8.9,1,1,-48.44444274902344,False
V52_C_E8_C12_2T,8.925,1,1,-48.08333206176758,False
V52_C_E8_C12_2T,8.950000000000001,1,1,-47.72222137451172,False
V52_C_E8_C12_2T,8.975,1,1,-47.36111068725586,False
V52_C_E8_C12_2T,9.0,1,1,-47.0,False
V52_C_E8_C12_2T,9.025,1,1,-46.63888931274414,False
V52_C_E8_C12_2T,9.05,1,1,-46.27777862548828,False
V52_C_E8_C12_2T,9.075000000000001,1,1,-45.91666793823242,False
V52_C_E8_C12_2T,9.1,1,1,-45.55555725097656,False
V52_C_E8_C12_2T,9.125,1,1,-45.19444274902344,False
V52_C_E8_C12_2T,9.15,1,1,-44.83333206176758,False
V52_C_E8_C12_2T,9.175,1,1,-44.47222137451172,False
V52_C_E8_C12_2T,9.200000000000001,1,1,-44.11111068725586,False
V52_C_E8_C12_2T,9.225,1,1,-43.75,False
V52_C_E8_C12_2T,9.25,1,1,-43.38888931274414,False
V52_C_E8_C12_2T,9.275,1,1,-43.02777862548828,False
V52_C_E8_C12_2T,9.3,1,1,-42.66666793823242,False
V52_C_E8_C12_2T,9.325000000000001,1,1,-42.30555725097656,False
V52_C_E8_C12_2T,9.35,1,1,-41.94444274902344,False
V52_C_E8_C12_2T,9.375,1,1,-41.58333206176758,False
V52_C_E8_C12_2T,9.4,1,1,-41.22222137451172,False
V52_C_E8_C12_2T,9.425,1,1,-40.86111068725586,False
V52_C_E8_C12_2T,9.450000000000001,1,1,-40.5,False
V52_C_E8_C12_2T,9.475,1,1,-40.13888931274414,False
V52_C_E8_C12_2T,9.5,1,1,-39.77777862548828,False
V52_C_E8_C12_2T,9.525,1,1,-39.41666793823242,False
V52_C_E8_C12_2T,9.55,1,1,-39.05555725097656,False
V52_C_E8_C12_2T,9.575000000000001,1,1,-38.69444274902344,False
V52_C_E8_C12_2T,9.600000000000001,1,1,-38.33333206176758,False
V52_C_E8_C12_2T,9.625,1,1,-37.97222137451172,False
V52_C_E8_C12_2T,9.65,1,1,-37.61111068725586,False
V52_C_E8_C12_2T,9.675,1,1,-37.25,False
V52_C_E8_C12_2T,9.700000000000001,1,1,-36.88888931274414,False
V52_C_E8_C12_2T,9.725000000000001,1,1,-36.52777862548828,False
V52_C_E8_C12_2T,9.75,1,1,-36.16666793823242,False
V52_C_E8_C12_2T,9.775,1,1,-35.80555725097656,False
V52_C_E8_C12_2T,9.8,1,1,-35.44444274902344,False
V52_C_E8_C12_2T,9.825000000000001,1,1,-35.08333206176758,False
V52_C_E8_C12_2T,9.850000000000001,1,1,-34.72222137451172,False
V52_C_E8_C12_2T,9.875,1,1,-34.36111068725586,False
V52_C_E8_C12_2T,9.9,1,1,-34.0,False
V52_C_E8_C12_2T,9.925,1,1,-33.63888931274414,False
V52_C_E8_C12_2T,9.950000000000001,1,1,-33.27777862548828,False
V52_C_E8_C12_2T,9.975000000000001,1,1,-32.91666793823242,False
V52_C_E8_C12_2T,10.0,1,1,-32.55555725097656,False
V52_C_E8_C12_2T,10.025,1,1,-32.19444274902344,False
V52_C_E8_C12_2T,10.05,1,1,-31.83333396911621,False
V52_C_E8_C12_2T,10.075000000000001,1,1,-31.47222137451172,False
V52_C_E8_C12_2T,10.100000000000001,1,1,-31.11111068725586,False
V52_C_E8_C12_2T,10.125,1,1,-30.75,False
V52_C_E8_C12_2T,10.15,1,1,-30.38888931274414,False
V52_C_E8_C12_2T,10.175,1,1,-30.02777862548828,False
V52_C_E8_C12_2T,10.200000000000001,1,1,-29.66666603088379,False
