epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,gradient_norm,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,hard_BC_max_abs,finite
45,4.346517300000414,0.0008,0.9913829565048218,0.09264222532510757,0.6933324933052063,0.16256897151470184,0.6590637564659119,0.4763156473636627,1.8671311620535063,2.185873508453369,0.25970590114593506,0.14998826384544373,0.08336422592401505,0.829058051109314,0.751193642616272,0.5473665595054626,0.2676580548286438,0.18759877979755402,0.5854768753051758,0.8016563057899475,0.9612697958946228,0.9826586246490479,0.08592447616647449,0.4486783367122271,0.0,True
50,4.769554700003937,0.0008,0.9016443490982056,0.08500789850950241,0.6388609409332275,0.14531166851520538,0.5657902956008911,0.4077841341495514,1.7135046877583027,2.185873508453369,0.24021968245506287,0.14616084098815918,0.07205639034509659,0.7820860743522644,0.7412129640579224,0.45632776618003845,0.25630950927734375,0.18989069759845734,0.558918297290802,0.7384225130081177,0.9524666666984558,0.9763668775558472,0.0774985249579769,0.37551169343378904,0.0,True
55,5.168381100003899,0.0008,0.8277570009231567,0.07670532912015915,0.5993967652320862,0.13105446100234985,0.47556519508361816,0.3204612135887146,1.5882475069451385,2.185873508453369,0.21869075298309326,0.14144952595233917,0.06583943963050842,0.7531405687332153,0.7317718267440796,0.38230422139167786,0.24710404872894287,0.17727908492088318,0.535148561000824,0.6927738189697266,0.9437261819839478,0.9694156646728516,0.07234848723826286,0.3126219854128966,0.0,True
60,5.552078400003666,0.0008,0.7757082581520081,0.06925196945667267,0.5732632279396057,0.11838473379611969,0.4143874943256378,0.31319087743759155,1.486932196181447,2.185873508453369,0.20244573056697845,0.1294206976890564,0.055894576013088226,0.7400867342948914,0.7209396958351135,0.3379046320915222,0.2364879995584488,0.16649043560028076,0.5130942463874817,0.6547333002090454,0.936740517616272,0.9610514640808105,0.060728609546275035,0.2779541025105706,0.0,True
65,5.946584999997867,0.0008,0.7376307249069214,0.06308253109455109,0.5542716979980469,0.10762883722782135,0.3734773099422455,0.4602115750312805,1.4277247496017396,2.185873508453369,0.18757325410842896,0.12377984821796417,0.05353841185569763,0.7258723378181458,0.7103416323661804,0.31673547625541687,0.22927357256412506,0.1581609547138214,0.49086183309555054,0.6361669898033142,0.9279721975326538,0.9523617029190063,0.05792199124236546,0.2568730419148238,0.0,True
70,6.342459899999085,0.0008,0.7097667455673218,0.058397676795721054,0.5405104756355286,0.09746048599481583,0.34597402811050415,0.7235480546951294,1.3877254908405523,2.185873508453369,0.17705745995044708,0.121587835252285,0.05146057903766632,0.7125073671340942,0.700182318687439,0.30512765049934387,0.22318311035633087,0.15558716654777527,0.47119420766830444,0.6276377439498901,0.9220568537712097,0.9423348903656006,0.057159452518068234,0.24310299184329412,0.0,True
75,6.701735100003134,0.0008,0.6850194931030273,0.05413905158638954,0.5266683101654053,0.08891816437244415,0.32793015241622925,0.4092119634151459,1.3422690496409162,2.185873508453369,0.1679115891456604,0.11358541995286942,0.048949234187603,0.7002609968185425,0.6894104480743408,0.2956232726573944,0.21756307780742645,0.15285930037498474,0.4529765248298645,0.6189801692962646,0.9162005186080933,0.9306414127349854,0.05272421193205488,0.23290247129517935,0.0,True
80,7.093637400001171,0.0008,0.6626296639442444,0.050136297941207886,0.5131335258483887,0.08127982169389725,0.3161594271659851,0.3338457942008972,1.31190392264853,2.185873508453369,0.16049404442310333,0.10959822684526443,0.04865783825516701,0.687039852142334,0.6780385971069336,0.28998205065727234,0.2126120626926422,0.15156437456607819,0.43343645334243774,0.6132786273956299,0.9099290370941162,0.9179309606552124,0.05239173967108352,0.2264636470012836,0.0,True
85,7.50252129999717,0.0008,0.6411885619163513,0.04647228494286537,0.49920275807380676,0.0744757205247879,0.30757835507392883,0.4884222149848938,1.2786613013464123,2.185873508453369,0.1527981013059616,0.10380376130342484,0.04857460409402847,0.6712456941604614,0.6657956838607788,0.2858753800392151,0.20696981251239777,0.1457611471414566,0.4170023500919342,0.6078467965126038,0.9025789499282837,0.9039146304130554,0.05110073015423766,0.2218514509170642,0.0,True
90,7.892244299997401,0.0008,0.620708167552948,0.04445468634366989,0.48415592312812805,0.06750320643186569,0.3008870482444763,1.3122401237487793,1.2562028536100232,2.185873508453369,0.15741093456745148,0.0978059470653534,0.04806651920080185,0.6554216146469116,0.6524595022201538,0.2813444435596466,0.20170442759990692,0.14047709107398987,0.4036860466003418,0.6007423400878906,0.894963264465332,0.8878962397575378,0.049407782751126984,0.2177977796238668,0.0,True
95,8.298579200003587,0.0008,0.5978463292121887,0.040417637676000595,0.4682823419570923,0.0614163763821125,0.2951691150665283,0.4189431667327881,1.2099758102068046,2.185873508453369,0.13802234828472137,0.09290055930614471,0.046591371297836304,0.6387728452682495,0.6379992961883545,0.27842292189598083,0.1969975233078003,0.13592058420181274,0.38958004117012024,0.595634937286377,0.8860819935798645,0.8696348071098328,0.04740221623572392,0.2149235668121716,0.0,True
100,8.677612200001022,0.0008,0.5761157870292664,0.03809206560254097,0.45132967829704285,0.05606987327337265,0.29070615768432617,0.9311961531639099,1.193272197542543,2.185873508453369,0.1346820890903473,0.09006930887699127,0.047018904238939285,0.6249206066131592,0.6232114434242249,0.28259792923927307,0.1935988813638687,0.13194908201694489,0.37716782093048096,0.5979323387145996,0.8761979341506958,0.8492182493209839,0.04796976210795352,0.21633428717996636,0.0,True
105,9.021543399998336,0.0008,0.5617745518684387,0.037979982793331146,0.438871830701828,0.051017530262470245,0.288673460483551,2.5158729553222656,1.2540646414654872,2.185873508453369,0.165209099650383,0.10787957161664963,0.05008779093623161,0.6156936883926392,0.6123223304748535,0.2815685272216797,0.19736912846565247,0.13117702305316925,0.37343040108680725,0.582215428352356,0.8652147054672241,0.8280935287475586,0.060400886434662154,0.23139003956594953,0.0,True
110,9.423154500000237,0.0008,0.5362682342529297,0.03507161885499954,0.41785764694213867,0.04715818911790848,0.2861977219581604,1.117711067199707,1.1723559584130963,2.185873508453369,0.1389278620481491,0.09091586619615555,0.04557507857680321,0.5994030237197876,0.5957794189453125,0.2734103202819824,0.1887628734111786,0.12438947707414627,0.35971131920814514,0.5647990703582764,0.8532183170318604,0.8081530928611755,0.05002018421525427,0.2252411718063855,0.0,True
115,9.803492799997912,0.0008,0.5186520218849182,0.0338313952088356,0.40246790647506714,0.04373576119542122,0.2856751084327698,1.4579949378967285,1.1593625127682725,2.185873508453369,0.13939671218395233,0.09195086359977722,0.04377630725502968,0.5882105231285095,0.580974280834198,0.2729642391204834,0.1867833137512207,0.12248397618532181,0.3509981334209442,0.555878758430481,0.8402045965194702,0.786892831325531,0.050331634852114754,0.22566494667160597,0.0,True
120,10.18204340000375,0.0008,0.49640020728111267,0.031642548739910126,0.3835463523864746,0.04054013267159462,0.2843050956726074,0.7701373100280762,1.1094359063148178,2.185873508453369,0.12470714002847672,0.08169396221637726,0.04111689701676369,0.5737385749816895,0.565525233745575,0.2692817747592926,0.18233859539031982,0.11742955446243286,0.3406701982021332,0.539527416229248,0.8249627351760864,0.7637125253677368,0.04432222517689047,0.2266457802660626,0.0,True
125,10.57077830000344,0.0008,0.4739578366279602,0.03009806200861931,0.3634703755378723,0.03739389777183533,0.2841636836528778,0.5163949728012085,1.1065361618609892,2.185873508453369,0.1296733021736145,0.08281603455543518,0.03950098156929016,0.5627467036247253,0.551394522190094,0.27034565806388855,0.18124690651893616,0.11445721238851547,0.33378806710243225,0.5285252332687378,0.8097667694091797,0.7365427017211914,0.044786080512679745,0.23503264222123138,0.0,True
130,10.962022899999283,0.0008,0.45468011498451233,0.029564252123236656,0.34520941972732544,0.034341681748628616,0.28528401255607605,1.3769088983535767,1.0986733346996482,2.185873508453369,0.13752925395965576,0.08523936569690704,0.03859810531139374,0.5470373630523682,0.5332403779029846,0.2643415331840515,0.1802724003791809,0.11310988664627075,0.32767629623413086,0.5062252283096313,0.7956610321998596,0.7070047855377197,0.046325982670661174,0.237341979982657,0.0,True
135,11.364657400001306,0.0008,0.43253326416015625,0.028477363288402557,0.32541006803512573,0.03160499036312103,0.28297823667526245,0.9255757331848145,1.0773500355401662,2.185873508453369,0.13731850683689117,0.08432396501302719,0.03783958777785301,0.5329861044883728,0.5124220848083496,0.2627916634082794,0.1782665252685547,0.11198056489229202,0.31949687004089355,0.4946822226047516,0.7845457792282104,0.6771640181541443,0.04616521622619668,0.23520566666739418,0.0,True
140,11.771694800001569,0.0008,0.4147101938724518,0.028133250772953033,0.3092878758907318,0.029044698923826218,0.2801116108894348,1.484470248222351,1.0427360059962978,2.185873508453369,0.1293157935142517,0.08269225805997849,0.037177279591560364,0.5184513926506042,0.4931398332118988,0.2554309666156769,0.17681850492954254,0.10906762629747391,0.3126341998577118,0.48374781012535095,0.774474024772644,0.6489118933677673,0.04560853378811816,0.22886208960659815,0.0,True
145,12.243323700000474,0.0008,0.3960791826248169,0.0268859900534153,0.2940462529659271,0.026378503069281578,0.27420926094055176,1.2441325187683105,1.000719591458815,2.185873508453369,0.1216382384300232,0.07366917282342911,0.03600383177399635,0.5062741637229919,0.47628793120384216,0.2500779330730438,0.17358733713626862,0.10541274398565292,0.30530866980552673,0.47591015696525574,0.7651078701019287,0.6238949298858643,0.0410713552656305,0.22403395833159376,0.0,True
150,12.64663599999767,0.0008,0.37960827350616455,0.02529187500476837,0.28123536705970764,0.023735286667943,0.26858872175216675,1.161415934562683,0.9756892722277616,2.185873508453369,0.11658156663179398,0.07144331187009811,0.03440770506858826,0.49759143590927124,0.4619859755039215,0.24872347712516785,0.171781986951828,0.1025775745511055,0.2992192804813385,0.4766041934490204,0.7558562159538269,0.6030361652374268,0.03969688061898519,0.21881872753823145,0.0,True
