epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,gradient_norm,residual_gate,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,hard_BC_max_abs,finite
45,5.787504699997953,0.000673059062521458,0.9599819183349609,0.2107745110988617,0.6912177801132202,0.0023682385217398405,0.22959016263484955,0.1672489196062088,0.12308050692081451,1.632012144937331,2.0451459884643555,0.2499038726091385,0.15472222864627838,0.07187511771917343,0.7806158661842346,0.7276321649551392,0.47416165471076965,0.40031906962394714,0.6834480166435242,0.7373905181884766,0.9364456534385681,0.9688867330551147,0.9808959364891052,0.0568512632535213,0.21490963956829554,0.0,True
50,6.331204999994952,0.0006420273435304578,0.9563629031181335,0.2100907415151596,0.6886345744132996,0.002237563254311681,0.22831270098686218,0.14033931493759155,0.1235516294836998,1.6268136719177066,2.0451459884643555,0.25041714310646057,0.1545632928609848,0.0700640082359314,0.7783628702163696,0.7265289425849915,0.47358638048171997,0.4005773961544037,0.681378185749054,0.7363241314888,0.9343458414077759,0.9669910073280334,0.9797114133834839,0.05506264281979985,0.2149349765059791,0.0,True
55,6.873121399999945,0.0006086270386519245,0.9526671767234802,0.20937024056911469,0.6861006021499634,0.0023753501009196043,0.2264099419116974,0.09134142845869064,0.12400076538324356,1.6311420321844805,2.0451459884643555,0.24992068111896515,0.1595577746629715,0.06994659453630447,0.7763882279396057,0.7255373597145081,0.4719024896621704,0.4004742205142975,0.6815909147262573,0.7325531244277954,0.932784378528595,0.9649847745895386,0.9787006378173828,0.05873630617416512,0.2121332740678646,0.0,True
60,7.4326566999952774,0.0005732497359223691,0.9492252469062805,0.20876207947731018,0.6836738586425781,0.0022751674987375736,0.2248820811510086,0.100426584482193,0.1244247630238533,1.6251215340485148,2.0451459884643555,0.2498970478773117,0.16081556677818298,0.06800588220357895,0.7748458981513977,0.7245693802833557,0.4695567190647125,0.40189051628112793,0.6797522902488708,0.73094642162323,0.9315190315246582,0.9629429578781128,0.9776106476783752,0.05799794827436332,0.20783818033068982,0.0,True
65,7.9884093000000576,0.0005363102018705197,0.9461976289749146,0.20828773081302643,0.6814779043197632,0.002021874999627471,0.22370609641075134,0.09207936376333237,0.12482239305973053,1.6147895280733304,2.0451459884643555,0.24903959035873413,0.16245125234127045,0.06382381916046143,0.773979127407074,0.7235566973686218,0.4670875370502472,0.40454354882240295,0.6776643395423889,0.7299837470054626,0.9305031299591064,0.9610582590103149,0.9765152931213379,0.05552464299489212,0.2032770846100017,0.0,True
70,8.550882999996247,0.0004982415187589954,0.9436558485031128,0.20799537003040314,0.6795002222061157,0.0019475577864795923,0.22269362211227417,0.09360695630311966,0.12519346177577972,1.6093673953756253,2.0451459884643555,0.24875913560390472,0.16442400217056274,0.061156921088695526,0.7731765508651733,0.7224776148796082,0.46533939242362976,0.40662381052970886,0.6762152910232544,0.7288485169410706,0.9296635985374451,0.9592310786247253,0.9753232598304749,0.05465051666733151,0.1997600815218505,0.0,True
75,9.142353999995976,0.0004594900070907504,0.9412153363227844,0.20776547491550446,0.6774891018867493,0.0020741859916597605,0.22176900506019592,0.09965650737285614,0.12553679943084717,1.6073411071606427,2.0451459884643555,0.2487368881702423,0.1655852347612381,0.060455527156591415,0.77199786901474,0.7214733958244324,0.4641774892807007,0.4073617458343506,0.6753994822502136,0.728130042552948,0.9287800788879395,0.9573190212249756,0.9740734100341797,0.05493255484987234,0.19761305032552404,0.0,True
80,9.764126499998383,0.00042050999290924973,0.938856303691864,0.20756708085536957,0.6755183339118958,0.002031175186857581,0.22105222940444946,0.09373410791158676,0.12585142254829407,1.6052992318033834,2.0451459884643555,0.24818922579288483,0.16547369956970215,0.060885291546583176,0.7707913517951965,0.7205244898796082,0.4633568525314331,0.40689924359321594,0.6750990748405457,0.7280510067939758,0.9279279112815857,0.9553743004798889,0.972845733165741,0.05525819326176513,0.19631294905865868,0.0,True
85,10.34712039999431,0.00038175848124100473,0.9366885423660278,0.20740383863449097,0.6736502647399902,0.0019173923647031188,0.2206202894449234,0.09462181478738785,0.1261374056339264,1.6043112020229915,2.0451459884643555,0.24800477921962738,0.16487407684326172,0.061861418187618256,0.7695173025131226,0.7196008563041687,0.46290624141693115,0.4060348570346832,0.6748956441879272,0.7281693816184998,0.9271212220191956,0.9535405039787292,0.9715896844863892,0.05569483024036027,0.195727794830025,0.0,True
90,10.91254889999982,0.00034368979812948047,0.9345613718032837,0.20723162591457367,0.671776294708252,0.0019219332607463002,0.2202918827533722,0.09568268060684204,0.12639521062374115,1.6043015561891079,2.0451459884643555,0.2477690577507019,0.1648436337709427,0.0627923458814621,0.7682914137840271,0.718693196773529,0.46252524852752686,0.40507861971855164,0.6751260161399841,0.7277971506118774,0.926267683506012,0.9517185688018799,0.9702435731887817,0.05647718313663993,0.19532881221363943,0.0,True
95,11.472887399999308,0.00030675026407763086,0.9326025247573853,0.2070806324481964,0.6700454354286194,0.0019316228572279215,0.21997402608394623,0.09703244268894196,0.12662558257579803,1.6018531175780795,2.0451459884643555,0.24752548336982727,0.16465438902378082,0.0624128133058548,0.7671990990638733,0.7178817987442017,0.46220308542251587,0.40518057346343994,0.6745921969413757,0.7277871966362,0.9254561066627502,0.9501621127128601,0.968952476978302,0.0560166250429078,0.19520363044082684,0.0,True
100,12.11829410000064,0.0002713729613480756,0.9308407306671143,0.20695184171199799,0.668495237827301,0.0019079274497926235,0.21966668963432312,0.09777094423770905,0.12682968378067017,1.599276617598279,2.0451459884643555,0.2472057342529297,0.16469983756542206,0.06169302016496658,0.7663566470146179,0.7171370983123779,0.4618915617465973,0.40551653504371643,0.6740968823432922,0.7277049422264099,0.9247292280197144,0.9487326741218567,0.9677282571792603,0.05542453956143712,0.1951216650334539,0.0,True
105,12.762635399994906,0.0002379726564695424,0.9292667508125305,0.2068377584218979,0.6671113967895508,0.0019016158767044544,0.21936863660812378,0.09863163530826569,0.12700888514518738,1.5974102437187483,2.0451459884643555,0.24703021347522736,0.16484402120113373,0.06116313487291336,0.7656667232513428,0.7164782285690308,0.4615614116191864,0.4057174623012543,0.6737452745437622,0.7275296449661255,0.9240869283676147,0.9474245309829712,0.9666075110435486,0.055059801937966224,0.1949197810234554,0.0,True
110,13.474299900000915,0.00020694093747854208,0.9278356432914734,0.2067374438047409,0.6658452749252319,0.0019039196195080876,0.2191077172756195,0.1001645177602768,0.1271647810935974,1.5958950285323703,2.0451459884643555,0.24688908457756042,0.1648970991373062,0.06089656054973602,0.7651666402816772,0.7158403396606445,0.4611755311489105,0.40572094917297363,0.6735087037086487,0.7274064421653748,0.9234873652458191,0.9462137818336487,0.9655556082725525,0.054856960654226614,0.19452813613584952,0.0,True
115,14.025734399998328,0.00017864162290767292,0.9265353679656982,0.20665359497070312,0.6646884679794312,0.0018883015727624297,0.21888487040996552,0.10098230093717575,0.12729933857917786,1.5941731314450154,2.0451459884643555,0.24671176075935364,0.16480477154254913,0.06064198911190033,0.7648053169250488,0.7152280211448669,0.46079686284065247,0.4057398736476898,0.6732359528541565,0.7274175882339478,0.922921359539032,0.9451065063476562,0.9645851850509644,0.054560885946296704,0.19407724725926268,0.0,True
120,14.607929899997544,0.00015340649634596826,0.925372838973999,0.20658259093761444,0.6636490821838379,0.0018725029658526182,0.21869201958179474,0.10197698324918747,0.12741470336914062,1.593112553299971,2.0451459884643555,0.24659056961536407,0.164725199341774,0.06063332408666611,0.7645423412322998,0.7146956324577332,0.4604451358318329,0.40562403202056885,0.6730825304985046,0.7273998260498047,0.922365128993988,0.9440479278564453,0.9637674689292908,0.05449669009768975,0.19365043079508848,0.0,True
125,15.166534199997841,0.00013153141657966795,0.9243646264076233,0.20652084052562714,0.6627463102340698,0.0018665456445887685,0.21852333843708038,0.1022183746099472,0.1275133192539215,1.5924364139297784,2.0451459884643555,0.24650266766548157,0.16470371186733246,0.06068570911884308,0.7643032073974609,0.7142433524131775,0.4601716697216034,0.40548357367515564,0.6729960441589355,0.72734135389328,0.9219001531600952,0.9431130886077881,0.963068425655365,0.05453262695572123,0.19330516711255838,0.0,True
130,15.714441299998725,0.00011327284891845553,0.9235048294067383,0.20646826922893524,0.6619776487350464,0.0018648814875632524,0.218370720744133,0.10279322415590286,0.12759773433208466,1.5918607973035799,2.0451459884643555,0.24642547965049744,0.1646910011768341,0.06072313338518143,0.7640693783760071,0.7138246893882751,0.4599815011024475,0.4053769111633301,0.6729108691215515,0.7272963523864746,0.9215382933616638,0.9423484206199646,0.9624260067939758,0.05456529440198845,0.19303620851142703,0.0,True
135,16.33585149999999,9.884485837419116e-05,0.9227600693702698,0.20642350614070892,0.661312460899353,0.0018639578483998775,0.2182323932647705,0.10325059294700623,0.12767063081264496,1.5913655228565264,2.0451459884643555,0.2463618963956833,0.1646864265203476,0.06074781343340874,0.763849139213562,0.713446319103241,0.4598320722579956,0.40529653429985046,0.6728258728981018,0.7272622585296631,0.9212408661842346,0.9417126178741455,0.9618480205535889,0.05459468945128792,0.1928218635367993,0.0,True
140,16.95324889999756,8.841659994436882e-05,0.9221168160438538,0.20638461410999298,0.6607406139373779,0.0018639903282746673,0.21810242533683777,0.10359685122966766,0.12773479521274567,1.5909406313581786,2.0451459884643555,0.24631419777870178,0.1646999716758728,0.06075898930430412,0.7636486887931824,0.7131140232086182,0.4597007930278778,0.40523359179496765,0.6727479696273804,0.7272250056266785,0.920997679233551,0.941172182559967,0.9613481760025024,0.05462569552562706,0.19262004911766764,0.0,True
145,17.556878600000346,8.211033542443055e-05,0.9215540885925293,0.2063494175672531,0.6602449417114258,0.00186580466106534,0.21797305345535278,0.10392686724662781,0.12779317796230316,1.590592024006817,2.0451459884643555,0.24627749621868134,0.1647208333015442,0.06078720837831497,0.7634533643722534,0.7128154635429382,0.4595819115638733,0.40516430139541626,0.6726850271224976,0.7271857261657715,0.9208011627197266,0.9407222270965576,0.9609010815620422,0.054676453932540114,0.1924093248724077,0.0,True
150,18.167268899996998,8e-05,0.9210392832756042,0.20631632208824158,0.6597961783409119,0.0018684146925807,0.21783891320228577,0.10425084829330444,0.12784865498542786,1.5902766578999405,2.0451459884643555,0.2462449073791504,0.16473856568336487,0.06083052232861519,0.7632572650909424,0.7125310301780701,0.4594724476337433,0.4050855040550232,0.6726296544075012,0.7271484732627869,0.9206350445747375,0.9403358101844788,0.960474967956543,0.05473751222592386,0.1921895576630165,0.0,True
