epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,gradient_norm,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,hard_BC_max_abs,finite
0,0.5737776999958442,0.0,2.5790343284606934,1.0401445627212524,1.022733211517334,1.0523918867111206,1.0122343301773071,0.0,5.850381577158645,1.9214520454406738,1.0756088495254517,0.9906278252601624,0.859336256980896,1.0223361253738403,1.0026986598968506,1.0174716711044312,0.9268780946731567,1.1200059652328491,1.1161928176879883,1.0038069486618042,1.014866590499878,1.0044699907302856,0.8959703081862007,1.0151702180367475,0.0,True
1,0.9706970999977784,0.00016,2.5790343284606934,1.0401445627212524,1.022733211517334,1.0523918867111206,1.0122343301773071,2.92657732963562,5.796570853024779,2.185873508453369,1.0387274026870728,0.9771039485931396,0.8623306751251221,1.01874577999115,1.0008816719055176,1.0163114070892334,0.9219698309898376,1.1093405485153198,1.1042494773864746,1.0035130977630615,1.0136882066726685,1.0042494535446167,0.8939942796434953,1.0128902349659983,0.0,True
5,1.3311605999988387,0.0008,2.340703010559082,0.8504606485366821,1.0032795667648315,0.9408025145530701,1.0070483684539795,1.8809683322906494,5.204767691214296,2.185873508453369,0.81516432762146,0.7602466344833374,0.8328348398208618,0.9900075197219849,0.98131263256073,1.005843997001648,0.8396015763282776,1.0388225317001343,0.9878759980201721,1.000949501991272,1.0070449113845825,1.0027621984481812,0.8129912036535201,0.9898972219858712,0.0,True
10,1.7176831999968272,0.0007978896645755696,1.9753435850143433,0.5616156458854675,0.974010169506073,0.7535024285316467,1.0053685903549194,2.774221420288086,4.214015006615517,2.185873508453369,0.6752875447273254,0.4687556326389313,0.5903676748275757,0.9537597298622131,0.9497372508049011,0.988277018070221,0.6343632936477661,0.9085261821746826,0.8946692943572998,0.999242901802063,1.0034308433532715,1.0024152994155884,0.5579614269382056,0.9515114562296226,0.0,True
15,2.0912573999958113,0.0007915834000556312,1.7043383121490479,0.35121971368789673,0.9399091601371765,0.6611032485961914,0.9917343854904175,3.1483306884765625,3.432173030151761,2.185873508453369,0.5646506547927856,0.32042479515075684,0.35899728536605835,0.906225860118866,0.9067257046699524,0.9686182737350464,0.4697463810443878,0.6236838698387146,0.8660886883735657,0.9988394379615784,1.0058212280273438,1.0015363693237305,0.345844199832786,0.9029423514948829,0.0,True
20,2.5025915000005625,0.0007811551416258089,1.51542329788208,0.22459308803081512,0.9032319784164429,0.5822625756263733,0.9681304693222046,1.816197395324707,2.8437987136632605,2.185873508453369,0.4883287250995636,0.23155805468559265,0.18539026379585266,0.8698120713233948,0.8549445271492004,0.9359036087989807,0.3460402488708496,0.3647506535053253,0.8226542472839355,0.99727863073349,1.0083402395248413,1.0011980533599854,0.19003894603176483,0.8363052408293973,0.0,True
25,2.8808463999957894,0.0007667271510815446,1.3877497911453247,0.16959792375564575,0.8766749501228333,0.4341524541378021,0.9317550659179688,0.9666144251823425,2.6569838561710366,2.185873508453369,0.42173710465431213,0.20566882193088531,0.17059285938739777,0.859496533870697,0.8309229016304016,0.9004964828491211,0.33371299505233765,0.31055915355682373,0.7159939408302307,0.9934589862823486,1.0016168355941772,0.997779369354248,0.1697265466396316,0.7876011287673996,0.0,True
30,3.2831820999999763,0.0007484685834203322,1.2880116701126099,0.13517312705516815,0.8506062626838684,0.32674047350883484,0.8821884393692017,0.7115402221679688,2.374057942564775,2.185873508453369,0.38747507333755493,0.1772635579109192,0.08767411857843399,0.8716922998428345,0.8075346946716309,0.8412560224533081,0.2914552688598633,0.26673629879951477,0.6601488590240479,0.9848135113716125,0.9934015274047852,0.994476854801178,0.10311363163786448,0.716580105232231,0.0,True
35,3.6753536999967764,0.0007265935036540318,1.2022879123687744,0.11619706451892853,0.8183392286300659,0.24790894985198975,0.8230975270271301,0.5690945386886597,2.2009894245772337,2.185873508453369,0.33140695095062256,0.16712190210819244,0.07676506042480469,0.8807836771011353,0.787966251373291,0.76690274477005,0.2862936556339264,0.2260228991508484,0.6353355050086975,0.959854245185852,0.983927845954895,0.992655336856842,0.08928320222511915,0.6371719444925131,0.0,True
40,4.062530700000934,0.0007013583770923271,1.1154319047927856,0.10279938578605652,0.7722962498664856,0.2011471539735794,0.7601982355117798,0.4983871877193451,2.048634092550884,2.185873508453369,0.2915632426738739,0.15980499982833862,0.0769583135843277,0.8776898384094238,0.7699605226516724,0.6731197237968445,0.2816929221153259,0.19911839067935944,0.6077233552932739,0.9067047238349915,0.9729822278022766,0.9889944791793823,0.08542715489779504,0.5489906782751575,0.0,True
45,4.453891899996961,0.000673059062521458,1.02341628074646,0.09479108452796936,0.7136936783790588,0.171304851770401,0.6884211897850037,0.5212741494178772,1.9157366281659793,2.185873508453369,0.266211599111557,0.15277099609375,0.08185242116451263,0.8451479077339172,0.7558925151824951,0.5812481045722961,0.27107709646224976,0.1892416775226593,0.5909067988395691,0.8297513127326965,0.9638099074363708,0.9845160841941833,0.08599649260954799,0.475521710884515,0.0,True
50,4.8329018000004,0.0006420273435304578,0.941186785697937,0.08821932971477509,0.6613866686820984,0.15368136763572693,0.6126417517662048,0.42389726638793945,1.7837053434281886,2.185873508453369,0.2508617639541626,0.14553117752075195,0.07580500841140747,0.8049493432044983,0.7453150153160095,0.5015015602111816,0.2598123848438263,0.18896156549453735,0.5723937749862671,0.7647022008895874,0.9560741186141968,0.9793796539306641,0.07905887262442103,0.41313112310320194,0.0,True
55,5.222077499995066,0.0006086270386519245,0.8705269694328308,0.08084055036306381,0.6213722825050354,0.14036825299263,0.5328884124755859,0.35382863879203796,1.6664359403728664,2.185873508453369,0.22698087990283966,0.14702138304710388,0.07005501538515091,0.768662691116333,0.7374816536903381,0.43055984377861023,0.25443994998931885,0.18243646621704102,0.5482463240623474,0.7209243774414062,0.9477546215057373,0.9738070368766785,0.07708138140268334,0.3538903726848957,0.0,True
60,5.614126699998451,0.0005732497359223691,0.8175111413002014,0.0747857466340065,0.5935803651809692,0.12902110815048218,0.46755897998809814,0.29328086972236633,1.5631144503787224,2.185873508453369,0.213265523314476,0.13769538700580597,0.061585355550050735,0.7510432004928589,0.730222761631012,0.37579941749572754,0.24411405622959137,0.17369422316551208,0.5320243835449219,0.6853880882263184,0.9414372444152832,0.968289315700531,0.06769684233943245,0.30867730471831606,0.0,True
65,6.019893299999239,0.0005363102018705197,0.778519868850708,0.06943870335817337,0.5734670758247375,0.11962351948022842,0.42283281683921814,0.23956528306007385,1.4915143422567332,2.185873508453369,0.20334558188915253,0.12927639484405518,0.05607830360531807,0.7407549619674683,0.7214987277984619,0.341501384973526,0.2368818074464798,0.1663370579481125,0.5152682662010193,0.6570006012916565,0.9358925819396973,0.9617241621017456,0.0605537231380695,0.2807656028208196,0.0,True
70,6.393062099996314,0.0004982415187589954,0.7490242719650269,0.06490298360586166,0.5587001442909241,0.11149898171424866,0.3901855945587158,0.2051898092031479,1.4426586302857496,2.185873508453369,0.19169174134731293,0.12554821372032166,0.05352969840168953,0.7299988865852356,0.7134907841682434,0.3223237991333008,0.2315451204776764,0.15978646278381348,0.4999117851257324,0.6416842937469482,0.9300122857093811,0.9554287195205688,0.058027858131427454,0.26190876748321623,0.0,True
75,6.779510899999877,0.0004594900070907504,0.726784884929657,0.061396658420562744,0.5476067662239075,0.10438933968544006,0.3667365312576294,0.17073166370391846,1.4081872147016767,2.185873508453369,0.18353067338466644,0.12319481372833252,0.05163782835006714,0.719501256942749,0.7068402767181396,0.31030893325805664,0.2270614057779312,0.15702208876609802,0.4863460958003998,0.6327877044677734,0.9255473613739014,0.9492402672767639,0.056649574717594395,0.24969818212308723,0.0,True
80,7.187486700000591,0.00042050999290924973,0.7091371417045593,0.058445416390895844,0.5384752750396729,0.0985506996512413,0.3503150939941406,0.15075749158859253,1.375211369250055,2.185873508453369,0.1766168624162674,0.11846817284822464,0.04905650392174721,0.7112312316894531,0.7003287672996521,0.30264899134635925,0.22278837859630585,0.1546541005373001,0.4752660393714905,0.6260503530502319,0.9221147894859314,0.9426093101501465,0.05330392323001202,0.24132282333214283,0.0,True
85,7.598516400001245,0.00038175848124100473,0.6942982077598572,0.05584157630801201,0.5303896069526672,0.09373486787080765,0.3385333716869354,0.13909359276294708,1.3536003103982739,2.185873508453369,0.1717037409543991,0.11605169624090195,0.04821513220667839,0.7029200792312622,0.6944475769996643,0.29711753129959106,0.21974319219589233,0.15345190465450287,0.4634467661380768,0.6211550235748291,0.9185515642166138,0.9362806677818298,0.052569685484290495,0.2356349234934903,0.0,True
90,8.02391599999828,0.00034368979812948047,0.6814390420913696,0.053614772856235504,0.5227758288383484,0.08978359401226044,0.3304101824760437,0.13156352937221527,1.3357984708366395,2.185873508453369,0.16761115193367004,0.11403004825115204,0.047664690762758255,0.6954624056816101,0.6886348128318787,0.29293662309646606,0.2167763113975525,0.15213756263256073,0.4532264173030853,0.6167677640914917,0.9149803519248962,0.9297804832458496,0.052144407148918784,0.2316625038703261,0.0,True
95,8.446054100000765,0.00030675026407763086,0.6701163649559021,0.05167127028107643,0.5157148838043213,0.08654822409152985,0.32437261939048767,0.1262454092502594,1.3189444954308145,2.185873508453369,0.16396133601665497,0.1111530065536499,0.04762113839387894,0.6883818507194519,0.682759702205658,0.29007047414779663,0.2139797955751419,0.1503472775220871,0.44466787576675415,0.6133950352668762,0.9116529226303101,0.9233652353286743,0.05143733805630555,0.2283313257477439,0.0,True
100,8.896968499997456,0.0002713729613480756,0.6601067185401917,0.05003289133310318,0.5092074275016785,0.08357303589582443,0.3198924958705902,0.12442038953304291,1.3033179790406653,2.185873508453369,0.16044937074184418,0.10872682183980942,0.04727063700556755,0.6817248463630676,0.677238941192627,0.2878592610359192,0.21158148348331451,0.14860683679580688,0.43758371472358704,0.6107985973358154,0.9084095358848572,0.9171836972236633,0.050666302452530114,0.22558664541021453,0.0,True
105,9.317391299999144,0.0002379726564695424,0.6512113809585571,0.04863705858588219,0.5032356381416321,0.08093529939651489,0.3164196312427521,0.12165584415197372,1.2893922505527933,2.185873508453369,0.15729594230651855,0.10633514821529388,0.04717570170760155,0.6756287217140198,0.6722192168235779,0.2858748733997345,0.2095894068479538,0.1469302475452423,0.4315278232097626,0.608424186706543,0.9054548144340515,0.9113014936447144,0.04998112614914175,0.22348585241114263,0.0,True
110,9.699805999996897,0.00020694093747854208,0.6433258056640625,0.04742250591516495,0.49778544902801514,0.07871948927640915,0.31375181674957275,0.12006957083940506,1.277079503020851,2.185873508453369,0.1545228660106659,0.10433749109506607,0.04708711430430412,0.6701003909111023,0.6675342321395874,0.28419435024261475,0.20792828500270844,0.14561815559864044,0.4260309636592865,0.6063119173049927,0.9028127193450928,0.9058021306991577,0.049447810212710344,0.22153946950290507,0.0,True
115,10.07285309999861,0.00017864162290767292,0.6363731026649475,0.046373650431632996,0.4928925633430481,0.07685744017362595,0.3115699887275696,0.11891515552997589,1.2666588636577565,2.185873508453369,0.1519405096769333,0.1027568131685257,0.04711944982409477,0.6649810075759888,0.6634159684181213,0.28283366560935974,0.20652516186237335,0.1444658786058426,0.42125463485717773,0.6044472455978394,0.900395929813385,0.9008343815803528,0.049158900956449474,0.2201357384600366,0.0,True
120,10.477308000001358,0.00015340649634596826,0.6302739381790161,0.04549397528171539,0.4885280430316925,0.07522724568843842,0.30978044867515564,0.11805611103773117,1.2579455568360134,2.185873508453369,0.14967326819896698,0.10154414176940918,0.047170549631118774,0.6604189276695251,0.6597911715507507,0.2816959023475647,0.20530079305171967,0.14343993365764618,0.41724932193756104,0.6026827096939087,0.8982248902320862,0.8963638544082642,0.04903293516073992,0.2191433225837166,0.0,True
