feature,fold,repeat,delta_MAE,baseline_MAE
temporal_modes,1,1,7.758530814683251e-05,0.09585961662677586
temporal_modes,1,2,-0.0005076075086858645,0.09585961662677586
temporal_modes,1,3,-0.0006506861923257778,0.09585961662677586
temporal_modes,1,4,-0.0002800637212670154,0.09585961662677586
temporal_modes,1,5,-0.0003120468655880837,0.09585961662677586
temporal_modes,1,6,0.00019991778155094286,0.09585961662677586
temporal_modes,1,7,0.0004716919234553779,0.09585961662677586
temporal_modes,1,8,6.468309361902513e-05,0.09585961662677586
temporal_modes,1,9,-0.0006694796133966952,0.09585961662677586
temporal_modes,1,10,-0.0004336364714420671,0.09585961662677586
temporal_modes,1,11,-0.0006611802588609161,0.09585961662677586
temporal_modes,1,12,-0.0009925772440618763,0.09585961662677586
temporal_modes,1,13,-0.0009599331965923774,0.09585961662677586
temporal_modes,1,14,-0.0006603295969955097,0.09585961662677586
temporal_modes,1,15,-0.001402801410358534,0.09585961662677586
