epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,weak_loss,physics_weight,data_grad_norm,physics_grad_norm,gradient_cosine,gradient_norm,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,weak_median,weak_p90,hard_BC_max_abs,finite
60,10.471168099997158,0.0008,0.761947512626648,0.07168123871088028,0.558645486831665,0.11672188341617584,0.40976130962371826,28.025104522705078,0.0,0.283383309841156,nan,nan,0.283383309841156,1.5453799080291915,2.0810275077819824,0.23539628088474274,0.13077759742736816,0.055198315531015396,0.7377097606658936,0.7174232602119446,0.3456704318523407,0.23880912363529205,0.20191793143749237,0.49741727113723755,0.6259725093841553,0.9233056902885437,0.949256420135498,0.06659351360707266,0.3140249484278063,0.2222853565993069,1.396157578829145,0.0,True
65,11.282507399999304,0.0008,0.723615825176239,0.0645868256688118,0.5390640497207642,0.1034664586186409,0.37639328837394714,25.41474723815918,0.0,0.23829255998134613,nan,nan,0.23829255998134613,1.4627039803139557,2.0810275077819824,0.22067593038082123,0.12493625283241272,0.046297989785671234,0.7201548218727112,0.6982042789459229,0.32389289140701294,0.2255554050207138,0.18861229717731476,0.47433361411094666,0.6189829111099243,0.916669487953186,0.9367874264717102,0.06018719702358409,0.27896122835728593,0.222215225637591,1.3234671956880124,0.0,True
70,12.100667499995325,0.0008,0.692074716091156,0.0574154332280159,0.5233685970306396,0.09241210669279099,0.35275062918663025,21.88859748840332,0.0,0.2327885925769806,nan,nan,0.2327885925769806,1.4074559936448088,2.0810275077819824,0.20226842164993286,0.11748245358467102,0.04672834277153015,0.7062722444534302,0.6840958595275879,0.31063759326934814,0.2158934772014618,0.17669662833213806,0.4492937922477722,0.6113012433052063,0.9111663103103638,0.9236001372337341,0.05854714524037539,0.2638535635462327,0.24760238657304542,1.0653605955629397,0.0,True
75,12.909040999998979,0.0008,0.664215087890625,0.05155280977487564,0.5083350539207458,0.08181530237197876,0.3354935646057129,18.97812271118164,0.0,0.18078501522541046,nan,nan,0.18078501522541046,1.35729394022818,2.0810275077819824,0.187648206949234,0.107792928814888,0.04596125707030296,0.6906722187995911,0.6708118915557861,0.3030391335487366,0.20885378122329712,0.1685677468776703,0.42662516236305237,0.603952169418335,0.9053728580474854,0.9093341827392578,0.0549327819471453,0.2573942869891059,0.22490159433660484,0.8046059514447906,0.0,True
80,13.671862899995176,0.0008,0.6409311294555664,0.04715695232152939,0.4949725866317749,0.07239624857902527,0.3228101432323456,17.38210105895996,0.0,0.8813216090202332,nan,nan,0.8813215494155884,1.3297598800386428,2.0810275077819824,0.18780694901943207,0.10207579284906387,0.04464154317975044,0.6784793734550476,0.6575878262519836,0.29891514778137207,0.20147870481014252,0.16145861148834229,0.406747043132782,0.606124222278595,0.8999742269515991,0.8943617343902588,0.052951166850889,0.24958650879061128,0.1868972320692332,0.645401359003428,0.0,True
85,14.452261499995075,0.0008,0.617530882358551,0.04317651316523552,0.4801725745201111,0.06459736824035645,0.3121296763420105,17.334644317626953,0.0,0.59831303358078,nan,nan,0.5983129739761353,1.282008664391852,2.0810275077819824,0.16635145246982574,0.10010401904582977,0.04210115596652031,0.6670251488685608,0.642802357673645,0.29206812381744385,0.19646859169006348,0.1542997658252716,0.38858965039253235,0.6008669137954712,0.8947441577911377,0.8784823417663574,0.05198814855783559,0.2410321463440315,0.16900682273956233,0.5522754104205928,0.0,True
90,15.25311800000054,0.0008,0.5986686944961548,0.0401853583753109,0.4682375490665436,0.05779019370675087,0.30319297313690186,16.624156951904297,0.0,0.8493146300315857,nan,nan,0.8493146300315857,1.2686597118082206,2.0810275077819824,0.1768370419740677,0.09576275944709778,0.04267493262887001,0.6543130874633789,0.6313806772232056,0.2828947901725769,0.19285672903060913,0.14636321365833282,0.37599825859069824,0.5902374386787415,0.8877626061439514,0.8657441139221191,0.051554811440089686,0.2350717777770293,0.1619688891148838,0.4892048912220298,0.0,True
95,16.05550349999976,0.0008,0.5799715518951416,0.038338955491781235,0.4551551342010498,0.050787076354026794,0.2951226532459259,14.516423225402832,0.0,1.0629292726516724,nan,nan,1.0629292726516724,1.2278008790632726,2.0810275077819824,0.16640332341194153,0.08979839086532593,0.03956948220729828,0.6414207816123962,0.6205277442932129,0.2771201729774475,0.1885198950767517,0.13970257341861725,0.3640623092651367,0.5815909504890442,0.8795771598815918,0.8534657955169678,0.04744415509308386,0.23010235608818944,0.14742954099000338,0.48513232123179045,0.0,True
100,16.8666693999985,0.0008,0.5605427026748657,0.035465121269226074,0.4418256878852844,0.044934891164302826,0.2880726754665375,12.764300346374512,0.0,0.6269012093544006,nan,nan,0.6269012093544006,1.198939628338178,2.0810275077819824,0.1576402634382248,0.08808065205812454,0.038168054074048996,0.6273909211158752,0.6108227968215942,0.27200740575790405,0.18604226410388947,0.13538306951522827,0.3532254099845886,0.5716075301170349,0.8697156310081482,0.8416574001312256,0.04672103533537772,0.22643812316943,0.14010688580102906,0.48800823858128684,0.0,True
105,17.66240470000048,0.0008,0.5412247776985168,0.03349798545241356,0.42720815539360046,0.03966137394309044,0.2824130654335022,10.968911170959473,0.0,0.47421959042549133,nan,nan,0.47421956062316895,1.16332330660899,2.0810275077819824,0.14777953922748566,0.08441286534070969,0.03610291704535484,0.6109471321105957,0.6005785465240479,0.2671114504337311,0.1831510215997696,0.13265997171401978,0.34303101897239685,0.5604206323623657,0.858066201210022,0.8289555311203003,0.04440292901069138,0.22261298290112239,0.1425821640327033,0.4804344394625615,0.0,True
110,18.4869533999954,0.0008,0.5208940505981445,0.03202775493264198,0.4103367328643799,0.03543483838438988,0.2786833941936493,9.83387279510498,0.0,0.3912234604358673,nan,nan,0.3912234604358673,1.1368382221416795,2.0810275077819824,0.1453435719013214,0.08202015608549118,0.035505712032318115,0.5915365815162659,0.5899853110313416,0.26013028621673584,0.18121615052223206,0.1302829086780548,0.33495962619781494,0.5438668727874756,0.8447765707969666,0.8148267269134521,0.04375422904539635,0.2187769273899619,0.1345233187602623,0.5011615036666958,0.0,True
115,19.310314900001686,0.0008,0.5011359453201294,0.03084757551550865,0.3933086693286896,0.03192387893795967,0.2759948968887329,8.906082153320312,0.0,0.9230485558509827,nan,nan,0.9230485558509827,1.1179825927676457,2.0810275077819824,0.14756789803504944,0.07896969467401505,0.035302240401506424,0.5733487606048584,0.5789018273353577,0.25799524784088135,0.17911915481090546,0.12748225033283234,0.3273051083087921,0.5344374179840088,0.8312684893608093,0.7982302904129028,0.04303162851018714,0.2159764265126782,0.13514118762880753,0.5761111239859,0.0,True
120,20.122741599996516,0.0008,0.48229679465293884,0.029433006420731544,0.37739819288253784,0.02907300554215908,0.2727893888950348,8.229673385620117,0.0,1.4774806499481201,nan,nan,1.4774806499481201,1.0787045958486727,2.0810275077819824,0.1362760365009308,0.0773363783955574,0.03395792841911316,0.5537152886390686,0.5635417103767395,0.24755939841270447,0.17713922262191772,0.12279962748289108,0.3198452293872833,0.5120607018470764,0.816779375076294,0.7750192284584045,0.042123601027047416,0.2132049055835354,0.1265893306921843,0.6706652679190784,0.0,True
125,20.93331169999874,0.0008,0.4689001739025116,0.028506141155958176,0.3664246201515198,0.027020446956157684,0.26885727047920227,7.66050910949707,0.0,2.502483367919922,nan,nan,2.502483367919922,1.0675637189362557,2.0810275077819824,0.13623574376106262,0.07524953782558441,0.03332654759287834,0.5432003140449524,0.5493901371955872,0.2579634189605713,0.17519454658031464,0.11893467605113983,0.313648521900177,0.5253394842147827,0.8037368655204773,0.7513906955718994,0.04145349568764178,0.21204291793706614,0.12354773868443895,0.7482813155835957,0.0,True
130,21.74846080000134,0.0008,0.439846932888031,0.027488676831126213,0.33968889713287354,0.025073902681469917,0.2656034529209137,7.209084510803223,0.0,1.1904113292694092,nan,nan,1.1904113292694092,1.0543901321536053,2.0810275077819824,0.14359743893146515,0.0763581320643425,0.03410002216696739,0.5277034044265747,0.5315378308296204,0.2462921142578125,0.17448708415031433,0.11730767041444778,0.3109513223171234,0.5036894679069519,0.7911124229431152,0.7237597703933716,0.042984236832286096,0.20916725480308074,0.11910996030182633,0.8257319718726167,0.0,True
135,22.543313399997714,0.0008,0.42111361026763916,0.027570383623242378,0.32197803258895874,0.023383300751447678,0.2628774642944336,6.848054885864258,0.0,1.1894867420196533,nan,nan,1.1894867420196533,1.0196949987934965,2.0810275077819824,0.13114410638809204,0.07363943755626678,0.03358975052833557,0.5157372355461121,0.5137380957603455,0.2423914521932602,0.17266403138637543,0.11442738771438599,0.3049484193325043,0.49401766061782837,0.7815643548965454,0.6952410340309143,0.041605200661221205,0.20756622381944412,0.11470139208676776,0.7854782373414606,0.0,True
140,23.34750979999808,0.0008,0.40424659848213196,0.02610589936375618,0.3078027367591858,0.02191072516143322,0.2594411075115204,6.580565452575684,0.0,1.0817606449127197,nan,nan,1.0817606449127197,1.0131067073642226,2.0810275077819824,0.14091169834136963,0.0724770799279213,0.034028831869363785,0.5041278004646301,0.49647536873817444,0.24043048918247223,0.1716216802597046,0.1139053925871849,0.301544189453125,0.4880569577217102,0.7726992964744568,0.6668154001235962,0.04180052356672005,0.20674348893241876,0.1108566770783705,0.6757889578507477,0.0,True
145,24.1519868999967,0.0008,0.38728445768356323,0.026031015440821648,0.2922179698944092,0.020705275237560272,0.25543659925460815,6.347792625427246,0.0,1.145219326019287,nan,nan,1.145219326019287,0.9776176845907376,2.0810275077819824,0.13105016946792603,0.06919239461421967,0.0333419144153595,0.49229878187179565,0.477540522813797,0.23369631171226501,0.17022737860679626,0.11126444488763809,0.2968626916408539,0.4753236472606659,0.7636698484420776,0.6368534564971924,0.03990371305711171,0.20472336967438381,0.11022653175749356,0.601206127764071,0.0,True
150,24.95443549999618,0.0008,0.3709428012371063,0.025216391310095787,0.27805495262145996,0.01931583881378174,0.25136998295783997,6.160427570343018,0.0,0.9063135385513306,nan,nan,0.9063135385513306,0.9532797573309764,2.0810275077819824,0.12414884567260742,0.0672360360622406,0.03299873694777489,0.4835500717163086,0.4601537585258484,0.23286943137645721,0.16896064579486847,0.10942692309617996,0.2932073175907135,0.47164225578308105,0.7546947598457336,0.6096208095550537,0.03889432294768963,0.20343036978271326,0.10728817221329946,0.5980511076802891,0.0,True
