epoch,elapsed_s,lr,loss,data_loss,physics_loss,displacement_loss,velocity_loss,state_loss,equilibrium_loss,data_gradient_l2,physics_gradient_l2,gradient_cosine,score,peak_vram_GiB,displacement_X_pooled_l2,displacement_Y_pooled_l2,displacement_Z_pooled_l2,velocity_X_pooled_l2,velocity_Y_pooled_l2,velocity_Z_pooled_l2,physical_q13_pooled_l2,physical_qdot13_pooled_l2,equilibrium_residual_median,equilibrium_residual_p90,hard_BC_max_abs,finite
0,1.1820546000017202,0.0,1.1720128059387207,1.1720128059387207,0.03405366837978363,1.0800162553787231,0.36798638105392456,0.40928763151168823,13.589286804199219,0.2654159367084503,0.0,0.0,3.7408904654383934,1.4780197143554688,1.00023590916062,0.9961083000306389,0.9876781113079816,1.0035835697848665,1.0021081182757596,1.0058858320524577,0.03973764910882179,0.09249030038723702,0.1620320376477724,0.9088547780744638,0.0,True
1,2.5990307000029134,0.00016,1.1632890701293945,1.1632890701293945,0.03405366837978363,1.071458101272583,0.367323637008667,0.40928763151168823,13.589286804199219,0.29513630270957947,0.0,0.0,3.729355677018208,1.4837546348571777,0.9989827270176755,0.9916420823517249,0.9824088098060839,1.0030230764368548,1.0014982693000043,1.0048718259905085,0.03973764910882179,0.09249030038723702,0.1620320376477724,0.9088547780744638,0.0,True
5,5.546905499999411,0.0008,0.80903160572052,0.80903160572052,0.03405366837978363,0.7189310789108276,0.36040198802948,0.40928763151168823,13.589286804199219,1.2353092432022095,0.0,0.0,3.330983743236572,1.4837546348571777,0.9856471273378983,0.8573252306995828,0.7403474985723936,0.9975176924006292,0.9886663361943233,0.988576458268309,0.03973764910882179,0.09249030038723702,0.1620320376477724,0.9088547780744638,0.0,True
10,8.889747799999896,0.0008,0.42498406767845154,0.42498406767845154,0.03405366837978363,0.34890732169151306,0.3043069541454315,0.40928763151168823,13.589286804199219,1.2082291841506958,0.0,0.0,2.3041832319166717,1.4837546348571777,0.8900721567994722,0.4095020222945072,0.3411524391797732,0.9624049380287547,0.8374982072976185,0.8380282496017757,0.03973764910882179,0.09249030038723702,0.1620320376477724,0.9088547780744638,0.0,True
15,12.183235900003638,0.0008,0.3600570857524872,0.3600570857524872,0.03405366837978363,0.2898659408092499,0.28076454997062683,0.40928763151168823,13.589286804199219,1.1160364151000977,0.0,0.0,1.925946847914422,1.4837546348571777,0.7398592159865116,0.30792633305597605,0.28776043783551714,0.9337304285979318,0.7119741595131115,0.7000037963910962,0.03973764910882179,0.09249030038723702,0.1620320376477724,0.9088547780744638,0.0,True
20,19.34371490000194,0.0008,0.23038941621780396,0.23038941621780396,0.03405366837978363,0.16715151071548462,0.25295159220695496,0.40928763151168823,13.589286804199219,0.6658169627189636,0.0,0.0,1.46068000658954,1.4837546348571777,0.49330250269324155,0.1954177232391129,0.20291464368509643,0.9086779355993966,0.6914751697891368,0.6601323828562945,0.03973764910882179,0.09249030038723702,0.1620320376477724,0.9088547780744638,0.0,True
25,22.62962790000165,0.0008,0.29273948073387146,0.29273948073387146,0.03405366837978363,0.23013465106487274,0.2504193186759949,0.40928763151168823,13.589286804199219,3.424931764602661,0.0,0.0,1.570850905164334,1.4837546348571777,0.483568180071337,0.2670960573549265,0.25314110906818993,0.9090734068640655,0.6964370298279323,0.6467767383439964,0.03973764910882179,0.09249030038723702,0.1620320376477724,0.9088547780744638,0.0,True
30,25.910203899999033,0.0008,0.10655099153518677,0.10655099153518677,0.03405366837978363,0.05097074434161186,0.22232097387313843,0.40928763151168823,13.589286804199219,0.41200146079063416,0.0,0.0,1.1160860292647763,1.4837546348571777,0.2588369661821356,0.14417039763526365,0.15833337719138726,0.895759594305529,0.6840381544209004,0.6232883446540014,0.03973764910882179,0.09249030038723702,0.1620320376477724,0.9088547780744638,0.0,True
35,29.226695900004415,0.0008,0.07025187462568283,0.07025187462568283,0.03405366837978363,0.018540648743510246,0.20684491097927094,0.40928763151168823,13.589286804199219,0.3185717761516571,0.0,0.0,0.9560431201994416,1.4837546348571777,0.19448648967068569,0.11299569742996121,0.10081204175729987,0.8844386787861832,0.6803096036745283,0.6103522232617391,0.03973764910882179,0.09249030038723702,0.1620320376477724,0.9088547780744638,0.0,True
40,32.705887600001006,0.0008,0.06571398675441742,0.06571398675441742,0.03405366837978363,0.016401369124650955,0.19725048542022705,0.40928763151168823,13.589286804199219,0.2841299772262573,0.0,0.0,1.1186343386241968,1.4837546348571777,0.22041837588811689,0.18682776016225716,0.16699095692438135,0.8755397272191744,0.6792922770270897,0.6068619187079729,0.03973764910882179,0.09249030038723702,0.1620320376477724,0.9088547780744638,0.0,True
