epoch,elapsed_s,lr,loss,data_loss,physics_loss,displacement_loss,velocity_loss,state_loss,equilibrium_loss,data_gradient_l2,physics_gradient_l2,gradient_cosine,score,peak_vram_GiB,displacement_X_pooled_l2,displacement_Y_pooled_l2,displacement_Z_pooled_l2,velocity_X_pooled_l2,velocity_Y_pooled_l2,velocity_Z_pooled_l2,physical_q13_pooled_l2,physical_qdot13_pooled_l2,equilibrium_residual_median,equilibrium_residual_p90,hard_BC_max_abs,finite
0,5.261990200000582,0.0,1.543195128440857,1.5316083431243896,0.011586731299757957,1.400936245918274,0.522688627243042,0.23173092305660248,0.00018508349603507668,0.2640601098537445,0.22235143184661865,0.03701118752360344,3.7750459854902734,1.7454090118408203,0.9996424138247813,1.0050776587271466,1.017591210763474,1.0044328300673881,1.0055767293445332,0.9993355494953605,0.003984249480509576,0.08382632729590513,0.00016113591844293569,0.004128652699771295,0.0,True
1,19.010708100002375,0.00016,1.5222036838531494,1.5118814706802368,0.010322238318622112,1.381732702255249,0.5205950140953064,0.20644111931324005,0.00018247652042191476,0.23111006617546082,0.14666421711444855,0.02422533929347992,3.7577008998043007,1.7538948059082031,0.9972435979962495,0.9989006498915824,1.0097904007376168,1.0036438720389673,1.0040455728032374,0.9977504398267669,0.004062800116089674,0.0829250827836388,0.0017073706418509877,0.0458152927181811,0.0,True
5,68.46277069998905,0.0008,0.7936357855796814,0.7846535444259644,0.008982234634459019,0.6605409979820251,0.49645015597343445,0.17961521446704865,0.0014730870025232434,1.903476595878601,0.6021745204925537,-0.028124626725912094,3.0391863076566583,1.7538948059082031,0.9325943531366232,0.7459972303233454,0.6267917097739636,1.0017346975634271,0.9698347127131797,0.9556606284127657,0.01995504750382713,0.08990135310295667,0.023904738777978447,0.3603449469775952,0.0,True
10,123.34758970000257,0.0008,0.3798452913761139,0.3753442168235779,0.0045010740868747234,0.28390172123908997,0.36576998233795166,0.08998563140630722,0.0017921443795785308,2.1199488639831543,0.31081563234329224,0.045003507286310196,2.083851431927801,1.7538948059082031,0.7433012180508847,0.3813465453367802,0.3531381464960903,0.9732676632007358,0.7341403851930371,0.7071916898449043,0.024155874843766755,0.10803480604241458,0.07650523701152201,0.54078519120262,0.0,True
15,179.7722289999947,0.0008,0.19871431589126587,0.19292131066322327,0.005793000105768442,0.1150672659277916,0.3114161789417267,0.11582067608833313,0.001965827774256468,0.900773286819458,0.2697330713272095,0.04995021969079971,2.044484164541607,1.7538948059082031,0.540562235083319,0.5213578829553387,0.3830355614105885,0.966419445387708,0.7495805624180054,0.6711201678999834,0.027484411659366784,0.11412825418703047,0.06252468885440157,0.39865407392326435,0.0,True
20,239.70079879999685,0.0008,0.2225818932056427,0.21927279233932495,0.0033090936485677958,0.14156058430671692,0.31084883213043213,0.06614885479211807,0.0016508317785337567,3.203930377960205,0.16517333686351776,-0.010126522742211819,1.4054611324477895,1.7538948059082031,0.3937541238270912,0.22378096101960726,0.22195824341400974,0.9144071965978063,0.7210495797871012,0.6211794309977743,0.01808752341410723,0.09804579846666932,0.04473641714851702,0.41561909190591223,0.0,True
25,296.5923422999913,0.0008,0.11082272976636887,0.10808630287647247,0.0027364278212189674,0.044997911900281906,0.2523535490036011,0.05469382926821709,0.0017362029757350683,1.4852843284606934,0.2722741365432739,0.0012893083039671183,1.1438438172793375,1.7538948059082031,0.2797553660968629,0.17051888574511773,0.1456362223778785,0.889853800567365,0.7057672432695796,0.5898462365041605,0.01566522974202115,0.09273568806314791,0.03496318608914706,0.8601947955797904,0.0,True
30,357.49592639999173,0.0008,0.08159060776233673,0.07935480028390884,0.0022358058486133814,0.022305570542812347,0.228196918964386,0.04469124600291252,0.0012435236712917686,0.6039782762527466,0.14660733938217163,0.07768165320158005,0.965188771046905,1.7538948059082031,0.1998151662671907,0.12257059318791468,0.10788979957785746,0.8617608601386825,0.6943820136920068,0.5792497225639511,0.010650629152820864,0.07910942082359111,0.024719719597137993,0.702676920326386,0.0,True
35,421.2725688999926,0.0008,0.07826744765043259,0.07627413421869278,0.001993313431739807,0.019369564950466156,0.2276182770729065,0.03983562812209129,0.0015319401863962412,0.5055542588233948,0.11346139013767242,0.0151757737621665,0.9284627034500101,1.7538948059082031,0.18172381009809244,0.1201264212234907,0.10053545757066863,0.8399252580192097,0.6878454062197634,0.5720317487456245,0.011264113116089885,0.08853931651438453,0.027959029049606423,0.9760726661905078,0.0,True
40,476.8039466999908,0.0008,0.08621454238891602,0.08365676552057266,0.0025577754713594913,0.026186848059296608,0.22987967729568481,0.051125578582286835,0.001496372395195067,1.0172232389450073,0.21224409341812134,0.033247947692871094,0.9115732324677759,1.7538948059082031,0.17541123786733626,0.10847807818812055,0.10474633502563375,0.8282530277953606,0.688309785520941,0.5711918950487043,0.009989042954338034,0.08320349779654324,0.020839106253675146,0.9958013397159388,0.0,True
