trial_id,variant,seed,case_id,quantity,axis,band_low_hz,band_high_hz,predicted_energy,target_energy,relative_energy_error
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,X,10.0,20.0,3.931250715954169e-11,1.0620642272997642e-10,0.6298481188892745
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Y,0.0,0.5,7.17192390436486e-05,6.531298537548723e-05,0.09808545163464097
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Y,0.5,1.0,1.9944314095515914e-07,2.0790636613919553e-07,0.040706907350639636
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Y,1.0,2.0,4.2784492937661847e-07,4.4087160001712514e-07,0.029547538648442458
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Y,2.0,5.0,1.882262331935748e-07,1.8286239341139584e-07,0.02933265655181287
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Y,5.0,10.0,2.5691251241315103e-08,1.8977132220174112e-08,0.3538005080664074
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Y,10.0,20.0,1.0524875331518753e-08,1.0681258492172368e-08,0.014640892809421168
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Z,0.0,0.5,8.282185661461398e-05,8.124940710531309e-05,0.01935336595456913
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Z,0.5,1.0,8.726674040660346e-07,9.133366429076605e-07,0.04452820234185832
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Z,1.0,2.0,4.876270638936657e-07,5.119066885251312e-07,0.04742978588816298
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Z,2.0,5.0,3.263941549416634e-07,2.882983727961836e-07,0.13214012197152478
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Z,5.0,10.0,1.1149629902105076e-07,7.675053710903324e-08,0.4527103421133984
COMMON_B2,common,-1,V40_B_E5_C9_1T,total_displacement,Z,10.0,20.0,5.459634345505235e-08,5.32831567155758e-08,0.024645438078796832
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,X,0.0,0.5,3.4321995471261847e-06,3.458449372908548e-06,0.007590056395790833
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,X,0.5,1.0,1.743481056445732e-08,1.7655346316204873e-08,0.012491159776635832
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,X,1.0,2.0,5.2716229784215745e-05,5.2676933101028236e-05,0.0007459941358420129
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,X,2.0,5.0,4.006601407174247e-06,4.035021703615094e-06,0.007043406090079903
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,X,5.0,10.0,3.558117585087222e-10,4.296124236292743e-10,0.17178428988877875
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,X,10.0,20.0,4.643924075269661e-11,7.233486007388244e-11,0.3579963975147831
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Y,0.0,0.5,0.00013230717638719938,0.00013945570201794201,0.0512601889152078
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Y,0.5,1.0,1.953581617836915e-07,1.8709214528071777e-07,0.04418152611682971
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Y,1.0,2.0,4.7295821758765564e-07,4.916322623683281e-07,0.037983765936585194
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Y,2.0,5.0,2.0065413850774253e-07,1.8462960303362792e-07,0.08679288267329455
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Y,5.0,10.0,3.5110906041216364e-08,2.230725538601804e-08,0.573967995328709
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Y,10.0,20.0,1.1486081286759478e-08,1.118625394552744e-08,0.02680319458972379
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Z,0.0,0.5,0.00011466442795015589,0.00012258667097349757,0.0646256478002769
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Z,0.5,1.0,9.705032059554254e-07,9.277511267467871e-07,0.04608140909356897
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Z,1.0,2.0,6.008966290337273e-07,5.343584382416105e-07,0.12451977180536544
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Z,2.0,5.0,3.8467453946041605e-07,2.88353506061146e-07,0.3340380171373569
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Z,5.0,10.0,1.500866228560248e-07,8.015829456761756e-08,0.8723779449850841
COMMON_B2,common,-1,V40_CPLUS_E5_C9_1T,total_displacement,Z,10.0,20.0,6.191851139132507e-08,5.34101467651e-08,0.15930240116443042
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,X,0.0,0.5,2.0565284058947782e-06,2.133334585288929e-06,0.036002875462569944
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,X,0.5,1.0,1.7875869495901526e-08,1.840232236739144e-08,0.028607958331540746
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,X,1.0,2.0,5.2749660490471567e-05,5.270437082022823e-05,0.0008593152624440891
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,X,2.0,5.0,4.0007901215321865e-06,4.017783146155589e-06,0.004229452911031936
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,X,5.0,10.0,2.68228175512878e-10,3.645013144369062e-10,0.2641228854627155
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,X,10.0,20.0,4.66603353329157e-11,7.823708030363748e-11,0.4036033150543538
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Y,0.0,0.5,9.094330181345803e-05,8.984109295029795e-05,0.012268426696120455
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Y,0.5,1.0,2.4863080841261864e-07,2.3889080478615086e-07,0.04077178121270424
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Y,1.0,2.0,4.4160312908517976e-07,4.5643309607408756e-07,0.032490998388295285
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Y,2.0,5.0,1.92604839624657e-07,1.8332546345998034e-07,0.050616951892786706
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Y,5.0,10.0,2.957932940216024e-08,2.007099758297415e-08,0.4737348893535731
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Y,10.0,20.0,1.0548211748044464e-08,1.0854432876617146e-08,0.028211619349763534
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Z,0.0,0.5,9.478192219636905e-05,9.516826109297078e-05,0.004059535103035187
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Z,0.5,1.0,1.050641698714594e-06,9.039535551324937e-07,0.1622739827165126
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Z,1.0,2.0,5.118076143744529e-07,5.199815541232122e-07,0.01571967252288794
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Z,2.0,5.0,3.464794495311804e-07,2.882379312859355e-07,0.20206056151391338
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Z,5.0,10.0,1.2657593074883665e-07,7.887223599925398e-08,0.6048223959319967
COMMON_B2,common,-1,V40_C_E5_C9_1T,total_displacement,Z,10.0,20.0,5.5516730847959575e-08,5.333324023140978e-08,0.040940520528581374
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,X,0.0,0.5,7.867797187739601e-07,7.797193067539171e-07,0.009055068867585822
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,X,0.5,1.0,1.7811328317504806e-08,1.7722146400033622e-08,0.005032230039077849
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,X,1.0,2.0,5.278911625541047e-05,5.27594881871371e-05,0.0005615685309205368
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,X,2.0,5.0,4.001487726451998e-06,4.010361488308258e-06,0.002212708725168575
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,X,5.0,10.0,2.0073175571254698e-10,2.6669910216168685e-10,0.2473474635439419
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,X,10.0,20.0,5.845661572035931e-11,1.1658518604142118e-10,0.4985931085653503
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Y,0.0,0.5,3.8013137489331996e-05,3.870843151178144e-05,0.017962340381521894
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Y,0.5,1.0,1.9466275283908942e-07,2.153753331919521e-07,0.09616969615737145
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Y,1.0,2.0,4.1973890343270087e-07,4.218328113458897e-07,0.00496383367265355
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Y,2.0,5.0,1.8776975131380182e-07,1.835730424771253e-07,0.0228612479264186
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Y,5.0,10.0,1.953111787020049e-08,1.696609227426116e-08,0.1511854087832981
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Y,10.0,20.0,1.3524029257005501e-08,1.2562738295287946e-08,0.07651922209333274
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Z,0.0,0.5,6.67922400796872e-05,7.008663769125198e-05,0.047004646250507424
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Z,0.5,1.0,8.628257863204679e-07,9.890813708329506e-07,0.12764934032288675
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Z,1.0,2.0,4.836669274950091e-07,4.861107406106145e-07,0.005027276526611268
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Z,2.0,5.0,3.018393801198427e-07,2.889468745018452e-07,0.04461894817247857
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Z,5.0,10.0,8.9973100092501e-08,7.462997056125141e-08,0.20558938206543906
COMMON_B2,common,-1,V52_A_E5_C9_1T,total_displacement,Z,10.0,20.0,6.660254891775467e-08,5.3513736278790036e-08,0.24458790488438267
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,X,0.0,0.5,1.1776774482354429e-06,1.2136173545182272e-06,0.029613869766267068
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,X,0.5,1.0,1.8220556217475688e-08,1.8008707568019234e-08,0.011763678690227916
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,X,1.0,2.0,5.277565724409732e-05,5.2766349894949293e-05,0.00017638796631855872
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,X,2.0,5.0,4.014292933898051e-06,4.012810650543799e-06,0.000369387814012926
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,X,5.0,10.0,1.8219998926422725e-10,2.7331671588924815e-10,0.333374145553332
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,X,10.0,20.0,5.233775994052703e-11,1.1124391697951416e-10,0.5295225000917115
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Y,0.0,0.5,5.575623164019532e-05,5.519352793177605e-05,0.010195103112720337
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Y,0.5,1.0,2.163969019591754e-07,2.4841837329177815e-07,0.12890138079679048
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Y,1.0,2.0,4.281743857093117e-07,4.325574384162883e-07,0.010132880208982504
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Y,2.0,5.0,1.8544916164647962e-07,1.8463971837266887e-07,0.0043839065665004775
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Y,5.0,10.0,1.919340513149408e-08,1.7343073684545967e-08,0.10668993747036341
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Y,10.0,20.0,1.3908306397597551e-08,1.3518965186832038e-08,0.028799631139278734
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Z,0.0,0.5,7.776021104653371e-05,8.073551855702701e-05,0.03685252245443507
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Z,0.5,1.0,8.774456410302414e-07,9.960303869683407e-07,0.11905735757624891
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Z,1.0,2.0,4.846929483656423e-07,4.881384771756355e-07,0.007058506901420618
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Z,2.0,5.0,2.8796941487875073e-07,2.8897528094732675e-07,0.0034808031513233954
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Z,5.0,10.0,8.769359677496975e-08,7.476068948107353e-08,0.1729907439814386
COMMON_B2,common,-1,V52_B_E5_C9_1T,total_displacement,Z,10.0,20.0,6.540985824583805e-08,5.3624367501725566e-08,0.2197786434261112
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,X,0.0,0.5,2.7461153224674425e-06,2.824060382580439e-06,0.027600351817469074
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,X,0.5,1.0,1.81453102187571e-08,1.7775398520112342e-08,0.02081031816114909
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,X,1.0,2.0,5.276973710254021e-05,5.275495296273643e-05,0.00028024173984614494
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,X,2.0,5.0,4.00287879374195e-06,4.022156656259887e-06,0.004792916876555306
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,X,5.0,10.0,2.5757275475687956e-10,2.7779657522129636e-10,0.07280082718192706
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,X,10.0,20.0,1.0242420287120861e-10,1.4838306557694376e-10,0.3097311848022392
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Y,0.0,0.5,0.00011222605489267249,0.00011495258358438247,0.023718724770622854
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Y,0.5,1.0,2.323083700131211e-07,2.3114730129577361e-07,0.0050230684539197875
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Y,1.0,2.0,4.6309210990106753e-07,4.752627600081826e-07,0.025608255329968445
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Y,2.0,5.0,1.9765027667273794e-07,1.8902442896339344e-07,0.04563350756644786
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Y,5.0,10.0,2.685584580697787e-08,1.877160406207711e-08,0.43066334225708286
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Y,10.0,20.0,2.2390886045081696e-08,1.7199833874672372e-08,0.3018082737446326
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Z,0.0,0.5,0.00010519385112957919,0.00011598878212480592,0.09306875024871974
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Z,0.5,1.0,1.051510297392636e-06,9.86635560388223e-07,0.06575349562596951
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Z,1.0,2.0,5.4099680243061e-07,4.975285977264965e-07,0.08736825360943165
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Z,2.0,5.0,3.461345743323772e-07,2.897497501066827e-07,0.1945983532511564
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Z,5.0,10.0,1.220691020408469e-07,7.529817332146704e-08,0.6211429395465263
COMMON_B2,common,-1,V52_CPLUS_E5_C9_1T,total_displacement,Z,10.0,20.0,9.546025267696592e-08,5.406313879320612e-08,0.7657179144204997
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,X,0.0,0.5,1.7332671475707934e-06,1.7438657651228945e-06,0.006077656757803349
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,X,0.5,1.0,1.8525824515856895e-08,1.8491126927359438e-08,0.0018764453152997971
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,X,1.0,2.0,5.278911584900783e-05,5.275654472642279e-05,0.0006173854401182074
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,X,2.0,5.0,4.006696113302364e-06,4.017406757682514e-06,0.0026660592332772527
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,X,5.0,10.0,2.1176988183099633e-10,2.4007904153563907e-10,0.11791599767962387
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,X,10.0,20.0,8.468403076205783e-11,1.3376578275493616e-10,0.3669230724182873
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Y,0.0,0.5,7.877198035858803e-05,7.508826654265119e-05,0.04905844795131133
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Y,0.5,1.0,2.793615938338491e-07,2.88099726996587e-07,0.030330237566804186
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Y,1.0,2.0,4.4166531707515815e-07,4.4554539962331985e-07,0.008708613199557352
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Y,2.0,5.0,1.9191043608915156e-07,1.8586658966295447e-07,0.03251712121665782
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Y,5.0,10.0,2.1614236661919634e-08,1.785399444163099e-08,0.21061069737541255
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Y,10.0,20.0,1.586865676330585e-08,1.4913794218458262e-08,0.06402546064808837
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Z,0.0,0.5,9.310100592296401e-05,9.311409795720583e-05,0.0001406020627277275
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Z,0.5,1.0,1.0103531702090156e-06,1.0034927559721326e-06,0.006836535885340774
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Z,1.0,2.0,5.103010964628301e-07,4.912229691047855e-07,0.03883801971396596
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Z,2.0,5.0,3.159193094377747e-07,2.891494567436956e-07,0.09258136949504317
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Z,5.0,10.0,9.558939587139266e-08,7.49241305208487e-08,0.2758158847741792
COMMON_B2,common,-1,V52_C_E5_C9_1T,total_displacement,Z,10.0,20.0,7.159338145175286e-08,5.3780860457057845e-08,0.331205578403077
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,X,0.0,0.5,9.466764697196324e-07,9.522005361196114e-07,0.005801368714294812
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,X,0.5,1.0,7.763447965720381e-10,8.481612962615261e-10,0.08467316300099566
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,X,1.0,2.0,4.2136266698022723e-10,4.448134920579579e-10,0.05272057951577403
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,X,2.0,5.0,1.868404900855155e-10,6.004106462980378e-11,2.111878365873775
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,X,5.0,10.0,7.996072829241973e-11,1.0743508168166322e-10,0.2557298133830409
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,X,10.0,20.0,2.3516481678324748e-11,1.4452268464650734e-11,0.6271827316136884
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Y,0.0,0.5,4.6067188350775e-05,4.5065173814299904e-05,0.02223478690227836
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Y,0.5,1.0,1.690788202276568e-07,1.8333163116024704e-07,0.07774332690103058
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Y,1.0,2.0,6.813813075614476e-08,7.808254356531889e-08,0.12735769552454795
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Y,2.0,5.0,6.889524962739656e-08,6.572152626538303e-08,0.0482904695365421
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Y,5.0,10.0,2.1671891957944155e-08,1.797718708838918e-08,0.20552185675039508
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Y,10.0,20.0,1.0237095941044763e-08,1.0577353065029101e-08,0.03216845669161764
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Z,0.0,0.5,6.82023419865677e-05,6.954311378631226e-05,0.019279720546658406
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Z,0.5,1.0,8.762615306129741e-07,9.231474468818576e-07,0.05078919562335511
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Z,1.0,2.0,3.239367013578971e-07,3.4350366720917107e-07,0.05696290234758675
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Z,2.0,5.0,2.849568895103528e-07,2.6744190180055803e-07,0.06549081348836791
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Z,5.0,10.0,9.527468486087982e-08,7.656151123571869e-08,0.24442011819159032
COMMON_B2,common,-1,V40_A_E6_C10_1T,total_displacement,Z,10.0,20.0,5.4937335983003105e-08,5.330172656657086e-08,0.030685861824559534
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,X,0.0,0.5,1.4828780188781609e-06,1.4834689150028643e-06,0.00039832053016242716
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,X,0.5,1.0,1.0658382364313856e-09,1.231025408818721e-09,0.13418664732992577
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,X,1.0,2.0,6.249382887394194e-10,5.790808708209503e-10,0.07919000648986742
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,X,2.0,5.0,1.68071986415525e-10,6.85127081264918e-11,1.4531505323832998
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,X,5.0,10.0,8.593834646533705e-11,1.6042980201773063e-10,0.46432430019555104
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,X,10.0,20.0,2.1585632355813943e-11,1.594969767194943e-11,0.3533568347051727
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Y,0.0,0.5,6.530935750733054e-05,6.531442154032031e-05,7.753315225568461e-05
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Y,0.5,1.0,1.9516828512271572e-07,2.0789195271176362e-07,0.06120327132954929
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Y,1.0,2.0,7.658183731348104e-08,9.083002184966401e-08,0.1568664660211758
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Y,2.0,5.0,6.894617354785681e-08,6.625268377580875e-08,0.04065480247053115
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Y,5.0,10.0,2.399169791134559e-08,1.8938030878895587e-08,0.2668528246028882
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Y,10.0,20.0,9.806733451020266e-09,1.0765338310864934e-08,0.08904549324540917
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Z,0.0,0.5,7.96333907683905e-05,8.125171282773153e-05,0.019917390083482638
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Z,0.5,1.0,8.947289710421085e-07,9.13174638217306e-07,0.020199495696909656
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Z,1.0,2.0,3.203656626576999e-07,3.494773499067157e-07,0.08330064096224384
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Z,2.0,5.0,2.85605845111424e-07,2.674165145404963e-07,0.06801872577758548
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Z,5.0,10.0,1.0764248680859689e-07,7.77660486621314e-08,0.3841835693140211
COMMON_B2,common,-1,V40_B_E6_C10_1T,total_displacement,Z,10.0,20.0,5.14473155427207e-08,5.3339412649893226e-08,0.03547277731743667
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,X,0.0,0.5,3.1841516315150353e-06,3.4582629992055102e-06,0.07926273038038123
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,X,0.5,1.0,9.92518235236902e-10,8.36068553643364e-10,0.18712542280387406
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,X,1.0,2.0,1.2153003028016889e-09,1.1113792174463454e-09,0.09350641412399865
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,X,2.0,5.0,3.2875251103603306e-10,1.0258771406034117e-10,2.2045992451168543
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,X,5.0,10.0,1.7266807718919684e-10,3.4898826489578933e-10,0.5052324259649336
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,X,10.0,20.0,3.375051660573689e-11,2.0121525426127184e-11,0.6773338944726766
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Y,0.0,0.5,0.00014768874070781077,0.00013945967083775265,0.05900680691862396
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Y,0.5,1.0,2.0739694876644585e-07,1.8696466148977798e-07,0.1092842204182258
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Y,1.0,2.0,1.397728371086568e-07,1.4227906486613205e-07,0.0176148736979211
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Y,2.0,5.0,8.307186644744465e-08,6.829612222599151e-08,0.21634821626563622
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Y,5.0,10.0,3.992308657407485e-08,2.222958139887576e-08,0.7959441456731129
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Y,10.0,20.0,1.0732568543763374e-08,1.1364119294953833e-08,0.05557410431892376
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Z,0.0,0.5,0.00013023324625496474,0.0001225880074043987,0.062365308095314605
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Z,0.5,1.0,1.0214258247203077e-06,9.273032195381934e-07,0.1015014325400361
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Z,1.0,2.0,4.962659232319756e-07,3.719727663494572e-07,0.33414585186526463
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Z,2.0,5.0,3.577702230910608e-07,2.681884146234361e-07,0.3340256460869374
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Z,5.0,10.0,1.6468901350433114e-07,8.342881489733389e-08,0.9740063874453292
COMMON_B2,common,-1,V40_CPLUS_E6_C10_1T,total_displacement,Z,10.0,20.0,5.7104890423129636e-08,5.361877141563683e-08,0.0650167640073183
COMMON_B2,common,-1,V40_C_E6_C10_1T,total_displacement,X,0.0,0.5,1.9286889210330887e-06,2.132863527166269e-06,0.0957279279863009
COMMON_B2,common,-1,V40_C_E6_C10_1T,total_displacement,X,0.5,1.0,1.673771196579509e-09,1.699154339294621e-09,0.014938691635069206
COMMON_B2,common,-1,V40_C_E6_C10_1T,total_displacement,X,1.0,2.0,7.575073217410422e-10,7.603448435673909e-10,0.003731888037848189
COMMON_B2,common,-1,V40_C_E6_C10_1T,total_displacement,X,2.0,5.0,2.885004092640428e-10,7.814979145936103e-11,2.6916337699258865
COMMON_B2,common,-1,V40_C_E6_C10_1T,total_displacement,X,5.0,10.0,1.1977806747760998e-10,2.234859053198765e-10,0.46404643592099903
COMMON_B2,common,-1,V40_C_E6_C10_1T,total_displacement,X,10.0,20.0,2.979897220300531e-11,1.7255858691766642e-11,0.7268901383171048
COMMON_B2,common,-1,V40_C_E6_C10_1T,total_displacement,Y,0.0,0.5,9.644119972412077e-05,8.984254535691925e-05,0.07344687687761865
