epoch,elapsed_s,lr,train_data_loss,train_physics_loss,selection_key,peak_vram_GiB
0,0.002111399997374974,0.0,0.0,0.0,null,2.77907133102417
1,5.123297399997682,0.00019566470779968276,1.4147502702695351,0.013098643257156558,null,4.062607288360596
2,9.820191599999816,0.0003913294155993655,0.8875799239785583,0.0962312804875654,null,4.062607288360596
3,14.50495089999822,0.0005869941233990482,0.5017589438292716,0.18339930112577146,null,4.062607288360596
4,19.166725600000063,0.000782658831198731,0.4218095013940776,0.2000206213409978,null,4.062607288360596
5,23.90100589999929,0.0009783235389984137,0.40310578972653105,0.1704011502572232,null,4.062607288360596
6,28.600140099999408,0.0009783235389984137,0.3271551902095477,0.1099464625844525,null,4.062607288360596
7,33.312262600000395,0.0009783235389984137,0.28676037711125835,0.09935654379013512,null,4.062607288360596
8,38.0180709999986,0.0009783235389984137,0.2749574761147852,0.09264620307281062,null,4.062607288360596
9,42.72190330000012,0.0009783235389984137,0.26993191863099736,0.0865766699253409,null,4.062607288360596
10,47.42016479999802,0.0009783235389984137,0.2594150137846117,0.07648425226755164,null,4.062607288360596
11,52.13209970000025,0.0009783235389984137,0.24449104926100484,0.07215991435158584,null,4.062607288360596
12,56.83148579999761,0.0009783235389984137,0.24401010338354995,0.06596585544240144,null,4.062607288360596
13,61.55947319999905,0.0009783235389984137,0.20199556703920718,0.05937521126880138,null,4.062607288360596
14,66.25724029999765,0.0009783235389984137,0.18122932687401772,0.05746671871316654,null,4.062607288360596
15,70.96307019999949,0.0009783235389984137,0.16260375082492828,0.05669382545683119,null,4.062607288360596
16,75.71612809999715,0.0009783235389984137,0.14771304548614556,0.056595825090038555,null,4.062607288360596
17,80.42328549999729,0.0009783235389984137,0.143162718180705,0.05613595838830979,null,4.062607288360596
18,85.11421379999956,0.0009783235389984137,0.1379576455111857,0.05324515812443914,null,4.062607288360596
19,89.80384599999888,0.0009783235389984137,0.13644589021526002,0.054200234874669045,null,4.062607288360596
20,94.48946929999875,0.0009783235389984137,0.1288587428905346,0.04956467770453957,null,4.062607288360596
21,99.16046259999712,0.0009783235389984137,0.11946156683067481,0.049870472625587824,null,4.062607288360596
22,103.96589019999738,0.0009783235389984137,0.11972680508538529,0.04641318516115899,null,4.062607288360596
23,108.66381819999879,0.0009783235389984137,0.11713979137992417,0.04347834691267322,null,4.062607288360596
24,113.41809479999938,0.0009783235389984137,0.10442567278665525,0.045015274564287173,null,4.062607288360596
25,118.17798749999929,0.0009783235389984137,0.10294852212623314,0.04609717366596063,null,4.062607288360596
26,122.927032399999,0.0009783235389984137,0.103221552722432,0.045440192334353924,null,4.062607288360596
27,127.67165709999972,0.0009783235389984137,0.09811418965734818,0.044768318395923684,null,4.062607288360596
28,132.4087561999986,0.0009783235389984137,0.09750572267781805,0.044692869367146934,null,4.062607288360596
29,137.11864769999738,0.0009783235389984137,0.09201244019937736,0.045686953511365036,null,4.062607288360596
30,141.81734320000032,0.0009783235389984137,0.0953944301991551,0.04561794102536859,null,4.062607288360596
31,146.48253569999724,0.0009783235389984137,0.09077521575683797,0.04432969305802275,null,4.062607288360596
32,151.1608372999981,0.0009783235389984137,0.08647565191818608,0.04506025601316382,null,4.062607288360596
33,155.91632259999824,0.0009783235389984137,0.08883379565344916,0.04497856098330683,null,4.062607288360596
