epoch,elapsed_s,lr,train_data_loss,train_physics_loss,val_X_l2,val_Y_l2,val_Z_l2,val_P90_worst,val_case_worst,val_velocity_median,val_residual_median,selection_key,peak_vram_GiB
0,1.5072180999995908,0.0,nan,nan,1.0044466343407643,1.0019100558594296,1.009162476495334,1.0207890196766316,1.0228919763226014,1.0064185128449423,1.0515341544408465,"[6.0, 1.009162476495334, 1.009162476495334, 1.0207890196766316, 1.0228919763226014, 3.015519166695528, 1.0064185128449423, 1.0515341544408465, 353712]",1.7273764610290527
1,3.751961800000572,5.966667874162236e-05,13.574947476387024,0.5534004233777523,1.003018734755014,0.9979102877331946,1.0059572855515828,1.0158077062908704,1.0175886401734417,1.0048797522054569,1.0612748374615235,"[6.0, 1.0059572855515828, 1.0059572855515828, 1.0158077062908704, 1.0175886401734417, 3.006886308039791, 1.0048797522054569, 1.0612748374615235, 353712]",1.9330415725708008
5,8.631497900001705,0.0002983333937081118,13.15225350856781,0.5219651162624359,0.9957840003683076,0.9345963904119006,0.959028850153452,1.0056020246241408,1.0079086694940491,1.0010951736970324,0.989803694483127,"[6.0, 0.9957840003683076, 0.9957840003683076, 1.0056020246241408, 1.0079086694940491, 2.8894092409336603, 1.0010951736970324, 0.989803694483127, 353712]",1.9330415725708008
10,14.381235300003027,0.0002983333937081118,8.269203305244446,0.36652131378650665,0.894644871652032,0.5291461889418158,0.3481143293219763,0.9827340932004455,1.004881021861446,0.9542493886696278,2.217979345839659,"[6.0, 0.894644871652032, 0.894644871652032, 0.9827340932004455, 1.004881021861446, 1.771905389915824, 0.9542493886696278, 2.217979345839659, 353712]",1.9330415725708008
15,20.652494000001752,0.0002983333937081118,5.74970680475235,0.23127707466483116,0.7628328998492739,0.3211630316200338,0.2960981300455044,0.8582086288676305,0.8827685042244106,0.7637901815413215,1.2077130078696334,"[6.0, 0.7628328998492739, 0.7628328998492739, 0.8582086288676305, 0.8827685042244106, 1.380094061514812, 0.7637901815413215, 1.2077130078696334, 353712]",1.9330415725708008
20,26.78605709999829,0.0002983333937081118,5.07144159078598,0.2048727124929428,0.619376543924043,0.2940588633904097,0.28796842758330127,0.660344493658404,0.6703735385993294,0.7493300701571496,1.0497283227463654,"[6.0, 0.619376543924043, 0.619376543924043, 0.660344493658404, 0.6703735385993294, 1.201403834897754, 0.7493300701571496, 1.0497283227463654, 353712]",1.9330415725708008
25,32.77002470000298,0.0002983333937081118,3.819866508245468,0.12647559214383364,0.4165871328306717,0.21028911776740633,0.2151789330443425,0.5006680110966581,0.5242349406563327,0.7242283943567126,0.7974200357895352,"[6.0, 0.4165871328306717, 0.4165871328306717, 0.5006680110966581, 0.5242349406563327, 0.8420551836424206, 0.7242283943567126, 0.7974200357895352, 353712]",1.9330415725708008
30,38.59440970000287,0.0002983333937081118,3.430458754301071,0.10452746879309416,0.36643464686284777,0.20596356793764575,0.19339640998080518,0.4430304388008277,0.4647084433738903,0.722682190287257,0.6256513775397907,"[6.0, 0.36643464686284777, 0.36643464686284777, 0.4430304388008277, 0.4647084433738903, 0.7657946247812987, 0.722682190287257, 0.6256513775397907, 353712]",1.9330415725708008
35,44.36650589999772,0.0002983333937081118,3.4228475093841553,0.08799260761588812,0.3256021612833467,0.19219068060307096,0.17836817449459252,0.3927848550435145,0.4117289692512777,0.7211243468980896,0.5396433997204578,"[6.0, 0.3256021612833467, 0.3256021612833467, 0.3927848550435145, 0.4117289692512777, 0.6961610163810101, 0.7211243468980896, 0.5396433997204578, 353712]",1.9330415725708008
40,50.675658200001635,0.0002983333937081118,3.2552705705165863,0.08300440525636077,0.4029739055166143,0.24431102133086408,0.24643516247363054,0.5027638914695592,0.5327779248377684,0.7084434319014479,0.5094993980340401,"[6.0, 0.4029739055166143, 0.4029739055166143, 0.5027638914695592, 0.5327779248377684, 0.8937200893211089, 0.7084434319014479, 0.5094993980340401, 353712]",1.9330415725708008
45,56.67923069999961,0.0002983333937081118,3.0193710029125214,0.07104322034865618,0.29008957736020574,0.14693446884145572,0.13477109296235917,0.3327114620432458,0.34392478382952196,0.7130295534720029,0.4775364583322261,"[5.0, 0.29008957736020574, 0.29008957736020574, 0.3327114620432458, 0.34392478382952196, 0.5717951391640206, 0.7130295534720029, 0.4775364583322261, 353712]",1.9330415725708008
50,62.907409699997515,0.0002983333937081118,2.8224075585603714,0.06232094345614314,0.31549648745516434,0.16092570676527476,0.17641178998394808,0.37964388553737805,0.3976591790173646,0.6991291554465429,0.388056594643156,"[5.0, 0.31549648745516434, 0.31549648745516434, 0.37964388553737805, 0.3976591790173646, 0.6528339842043872, 0.6991291554465429, 0.388056594643156, 353712]",1.9330415725708008
