epoch,elapsed_s,lr,train_data_loss,train_physics_loss,selection_key,peak_vram_GiB
0,3.023915100005979,0.0,0.0,0.0,"[6.0, 1.0055819749832153, 1.0055819749832153, 1.021260380744934, 1.028043270111084, 2.9975866079330444, 1.0138298273086548, 0.001985768676823031, 377760]",4.045949935913086
1,24.505221300001722,0.00019716996643689944,1.0460042662736846,0.021606568847487767,"[6.0, 0.9646505117416382, 0.9646505117416382, 1.0061315774917603, 1.0082734823226929, 2.7852938175201416, 1.0024089813232422, 0.06795094382747893, 377760]",4.115423679351807
2,43.41409580000618,0.0003943399328737989,0.75100837538882,0.03216711448863784,null,4.115423679351807
3,64.23634480000328,0.0005915098993106982,0.42475902452701475,0.054365470172628216,null,4.115423679351807
4,84.0088218000019,0.0007886798657475978,0.2661129218049166,0.019107747638688635,null,4.115423679351807
5,107.04331910000474,0.000985849832184497,0.13538413949129058,0.041087650998076417,"[6.0, 0.25292399525642395, 0.25292399525642395, 0.3844472408294678, 0.3966995179653168, 0.6331271529197693, 0.7385045289993286, 0.04348346712093625, 377760]",4.115423679351807
6,124.20606700000644,0.000985849832184497,0.10821128273155631,0.05616428581735607,null,4.115423679351807
7,146.21494200000598,0.000985849832184497,0.0865161062740698,0.031512365972991195,null,4.115423679351807
8,169.09336050000275,0.000985849832184497,0.08894606888657663,0.10565178349379327,null,4.115423679351807
9,189.71311240000068,0.000985849832184497,0.07209985239840136,0.01550204376636019,null,4.115423679351807
10,212.12772920000134,0.000985849832184497,0.07418006067959274,0.016436126417369364,"[1.0, 0.1404823362827301, 0.1404823362827301, 0.17696025371551513, 0.17748604714870453, 0.32030492275953293, 0.7005757093429565, 0.03586041860756727, 377760]",4.115423679351807
11,232.13518509999994,0.000985849832184497,0.06250761376648414,0.03048273190337313,null,4.115423679351807
12,253.113551800001,0.000985849832184497,0.08395296008121676,0.02003181103292241,null,4.115423679351807
13,271.20598489999975,0.000985849832184497,0.07460967210553042,0.015579778315715729,null,4.115423679351807
14,288.9202987000026,0.000985849832184497,0.061936702397538394,0.022072972778582105,null,4.115423679351807
15,310.6797380000062,0.000985849832184497,0.06040270113181777,0.014727293398780646,"[1.0, 0.11136025935411453, 0.11136025935411453, 0.15801038444042206, 0.17986421287059784, 0.26186782866716385, 0.6925153136253357, 0.040052083990279604, 377760]",4.115423679351807
16,329.28490940000484,0.000985849832184497,0.05664201694109091,0.017127182168157406,null,4.115423679351807
17,351.2892209000056,0.000985849832184497,0.0584435792321839,0.03216776029704284,null,4.115423679351807
18,370.9477168000012,0.000985849832184497,0.05745612857181851,0.032078279303518906,null,4.115423679351807
19,390.36906080000335,0.000985849832184497,0.056669854081985424,0.01019840707063051,null,4.115423679351807
20,412.0717642000018,0.000985849832184497,0.05545626417165849,0.010714435058955089,"[1.0, 0.11091921478509903, 0.11091921478509903, 0.15473235547542571, 0.17493529617786407, 0.26473215222358704, 0.6875818371772766, 0.045371058762545616, 377760]",4.115423679351807
