epoch,elapsed_s,learning_rate,loss_total,loss_q,loss_qdot,loss_variational,loss_q_physical32,loss_qdot_physical32,effective_physics_weight,loss_observation_displacement,loss_observation_velocity,gradient_norm,data_gradient_norm,physics_gradient_norm,data_physics_gradient_cosine,reduced_q_relative_l2,reduced_qdot_relative_l2,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,variational_weak_median,variational_weak_p90,hard_BC_max_abs,finite,peak_vram_GiB
0,0.3604766999997082,0.0,2.98264479637146,1.0452675819396973,1.0325993299484253,58.8684196472168,1.0796769857406616,1.0379509925842285,0.0,1.3645018339157104,1.0887359380722046,0.0,6.786579608917236,nan,nan,1.0782554362733123,1.0293632633272911,1.3967740741457324,0.9389801202337521,1.1228727473142635,1.0816491483779505,1.050753613647187,0.9960722405649017,1.0988605907541384,1.337476914612417,6.603308987785806e-17,True,0.10548591613769531
1,0.6917534000021988,0.0002,2.98264479637146,1.0452675819396973,1.0325993299484253,58.8684196472168,1.0796769857406616,1.0379509925842285,0.0,1.3645018339157104,1.0887359380722046,6.7865800857543945,6.786579608917236,nan,nan,1.0590478215072336,1.0226729237983148,1.275539996266709,0.9270227978505785,1.1019000225402926,1.0661641956233157,1.0427846304958412,0.9935495778570644,1.0844892976177503,1.2813155004532235,6.92856050707309e-17,True,0.13743257522583008
