epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,gradient_norm,residual_gate,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,hard_BC_max_abs,finite
45,5.709661999993841,0.000673059062521458,1.303101897239685,0.2544303834438324,0.7100605368614197,0.9466812014579773,0.4077627658843994,0.47292983531951904,0.12308400124311447,1.9436410316729031,2.0451459884643555,0.5261266231536865,0.16880963742733002,0.05103953927755356,0.8451289534568787,0.731196939945221,0.47818318009376526,0.41556787490844727,0.681941568851471,0.7587218284606934,0.9348257780075073,0.969658613204956,0.9814692735671997,0.052918510501745106,0.234984369129311,0.0,True
50,6.246302100000321,0.0006420273435304578,1.2984259128570557,0.25265923142433167,0.7078813910484314,0.9448967576026917,0.4066442847251892,0.41673433780670166,0.12356298416852951,1.932618339087581,2.0451459884643555,0.518484354019165,0.16483767330646515,0.0545586459338665,0.8423469066619873,0.7306169271469116,0.4772181212902069,0.41747748851776123,0.678316056728363,0.761364221572876,0.9333868622779846,0.968413233757019,0.9807626605033875,0.05226285126167245,0.2347676740337177,0.0,True
55,6.7416595999966376,0.0006086270386519245,1.2947921752929688,0.2517838180065155,0.7057995796203613,0.9435926079750061,0.4052426517009735,0.2858489751815796,0.12401554733514786,1.936013239016038,2.0451459884643555,0.5209308862686157,0.16648328304290771,0.05415888503193855,0.839409351348877,0.7297408580780029,0.4766012132167816,0.41194236278533936,0.6790996193885803,0.7588878870010376,0.9323881268501282,0.9673833847045898,0.979836106300354,0.054487097664282405,0.23415475137292596,0.0,True
60,7.303805199997441,0.0005732497359223691,1.2913737297058105,0.2510240375995636,0.7036950588226318,0.9425771236419678,0.4040415287017822,0.22169268131256104,0.12444023787975311,1.9288754512459505,2.0451459884643555,0.5170415639877319,0.1652866154909134,0.05490047112107277,0.8372647166252136,0.7287916541099548,0.4758061468601227,0.41356512904167175,0.6770057082176208,0.7596813440322876,0.9313936829566956,0.9659463763237,0.9787047505378723,0.05410157538739878,0.2332279329223762,0.0,True
65,7.8113946999947075,0.0005363102018705197,1.2883527278900146,0.2505256235599518,0.7016398310661316,0.9418798089027405,0.4028693437576294,0.20147165656089783,0.12483581155538559,1.9316062266083356,2.0451459884643555,0.5177746415138245,0.16703100502490997,0.05537357181310654,0.8352903127670288,0.727872371673584,0.47524964809417725,0.41127437353134155,0.6776682138442993,0.7576906085014343,0.9302877187728882,0.9642544984817505,0.9777142405509949,0.05592813452315489,0.23258541493188967,0.0,True
70,8.367887000000337,0.0004982415187589954,1.2856757640838623,0.25018781423568726,0.6996811628341675,0.9413849115371704,0.40184253454208374,0.18305838108062744,0.12520216405391693,1.927641369002742,2.0451459884643555,0.5150991678237915,0.16604246199131012,0.05663354694843292,0.8336613178253174,0.7270479798316956,0.47483161091804504,0.41196537017822266,0.6767210960388184,0.7586297988891602,0.9293017387390137,0.9624588489532471,0.9768064618110657,0.0560919194218156,0.23200763705972555,0.0,True
75,8.891369400000258,0.0004594900070907504,1.2832525968551636,0.2498016059398651,0.6979627013206482,0.9411422610282898,0.4008110463619232,0.17953602969646454,0.125538632273674,1.9311813700823137,2.0451459884643555,0.515052318572998,0.1665121614933014,0.05898596718907356,0.8324452042579651,0.7263591289520264,0.4742449223995209,0.40967535972595215,0.6771695017814636,0.7577406167984009,0.9284338355064392,0.9607514142990112,0.975989580154419,0.05850097573279561,0.23121063857877766,0.0,True
80,9.387297399996896,0.00042050999290924973,1.2810786962509155,0.24952948093414307,0.6963326334953308,0.9408811926841736,0.3999852240085602,0.16928426921367645,0.12584525346755981,1.9284571529176946,2.0451459884643555,0.5134485363960266,0.16594401001930237,0.0598536916077137,0.8311960101127625,0.7256941795349121,0.473704069852829,0.409883052110672,0.6766865253448486,0.7581811547279358,0.9275486469268799,0.9591988921165466,0.9751617312431335,0.058669427773426645,0.23048871474194704,0.0,True
85,9.901306799998565,0.00038175848124100473,1.2789994478225708,0.24929405748844147,0.6947227120399475,0.9406123161315918,0.3993183672428131,0.15610893070697784,0.12612250447273254,1.928142435805119,2.0451459884643555,0.5134875178337097,0.16636596620082855,0.060082003474235535,0.829920768737793,0.7250571846961975,0.47325605154037476,0.408922016620636,0.6768864989280701,0.7574530243873596,0.9267290234565735,0.9576231241226196,0.9743995070457458,0.059140273087629605,0.22989934544306587,0.0,True
90,10.47502700000041,0.00034368979812948047,1.2771003246307373,0.2490784376859665,0.6932523250579834,0.9403266310691833,0.3987518548965454,0.15263251960277557,0.1263713836669922,1.9252695527178751,2.0451459884643555,0.5126335024833679,0.16612575948238373,0.05985477939248085,0.828783392906189,0.7244693636894226,0.47298476099967957,0.40929898619651794,0.6762717366218567,0.7576047778129578,0.9259236454963684,0.9562031030654907,0.9736452102661133,0.05872564687225548,0.22962221137948333,0.0,True
95,11.02140999999392,0.00030675026407763086,1.275381088256836,0.24888676404953003,0.6919087171554565,0.9401230216026306,0.39821967482566833,0.15265755355358124,0.1265929788351059,1.9246374081905075,2.0451459884643555,0.5126370191574097,0.16634784638881683,0.05980671942234039,0.8278430700302124,0.7239659428596497,0.47271957993507385,0.4088028371334076,0.676115095615387,0.7572279572486877,0.9251834750175476,0.954860508441925,0.9729216694831848,0.05889539762673551,0.2293722583654746,0.0,True
100,11.560648299993773,0.0002713729613480756,1.2738432884216309,0.24871858954429626,0.6907015442848206,0.9399641752243042,0.3977283239364624,0.15271276235580444,0.1267886608839035,1.9223832705496573,2.0451459884643555,0.512087345123291,0.16617998480796814,0.059529609978199005,0.8270143866539001,0.723534882068634,0.47245916724205017,0.4089209735393524,0.6757284998893738,0.7572811245918274,0.9245367646217346,0.9536191821098328,0.9722598195075989,0.05852465771546103,0.22911490988489192,0.0,True
105,12.10951109999587,0.0002379726564695424,1.2724583148956299,0.24856100976467133,0.6896160244941711,0.9398281574249268,0.39729681611061096,0.1536630243062973,0.12696000933647156,1.9212512079563877,2.0451459884643555,0.5118052959442139,0.166216179728508,0.05944565683603287,0.826281726360321,0.7231156826019287,0.4722617268562317,0.40878424048423767,0.6755067110061646,0.7571215033531189,0.9239659905433655,0.952526330947876,0.9716318249702454,0.05848886641351418,0.22893128224975626,0.0,True
110,12.653720199996314,0.00020694093747854208,1.2712161540985107,0.24841360747814178,0.6886469125747681,0.9397356510162354,0.3968867361545563,0.1550852507352829,0.12710878252983093,1.9200601632632661,2.0451459884643555,0.5115118622779846,0.16624239087104797,0.05929954722523689,0.825668454170227,0.7227270007133484,0.4720791280269623,0.4087565243244171,0.675256609916687,0.7569955587387085,0.9234633445739746,0.9515542387962341,0.9710431098937988,0.0583900185823695,0.2287581057027163,0.0,True
115,13.217654799998854,0.00017864162290767292,1.270117163658142,0.24828515946865082,0.6877933144569397,0.9396660327911377,0.3964885473251343,0.15578262507915497,0.1272369772195816,1.9187023286845157,2.0451459884643555,0.5111854076385498,0.1662212610244751,0.05907728523015976,0.8252232074737549,0.7223705649375916,0.471892386674881,0.40884509682655334,0.6749725341796875,0.7569478750228882,0.923011302947998,0.950670599937439,0.9705038666725159,0.05819029705949146,0.22856999637745196,0.0,True
120,13.754090199996426,0.00015340649634596826,1.2691535949707031,0.24817535281181335,0.6870427131652832,0.9396176934242249,0.3961242735385895,0.15578687191009521,0.12734676897525787,1.918076052368309,2.0451459884643555,0.511084794998169,0.1663191318511963,0.05895901098847389,0.8248665928840637,0.7220622301101685,0.4717254340648651,0.4087110161781311,0.6748321056365967,0.756783664226532,0.9226247072219849,0.9498483538627625,0.9700362682342529,0.05818622897518753,0.2283995140514671,0.0,True
125,14.30868379999447,0.00013153141657966795,1.268325686454773,0.24808301031589508,0.6863975524902344,0.9395749568939209,0.3958054780960083,0.15633785724639893,0.12744049727916718,1.9172249351459199,2.0451459884643555,0.510857880115509,0.16632400453090668,0.05884663760662079,0.8245693445205688,0.7218032479286194,0.47157734632492065,0.4086936414241791,0.6746793389320374,0.7567341923713684,0.9222997426986694,0.9491240382194519,0.9696407318115234,0.058100277352550384,0.22824233230655702,0.0,True
130,14.835488499993517,0.00011327284891845553,1.2676148414611816,0.2480020374059677,0.6858487725257874,0.9395334124565125,0.3955223858356476,0.15689437091350555,0.1275206357240677,1.916511062230239,2.0451459884643555,0.5105997920036316,0.16632506251335144,0.05880431458353996,0.8243142366409302,0.7215754985809326,0.4714464843273163,0.4086593687534332,0.6745768785476685,0.7567070722579956,0.9220340251922607,0.9485154747962952,0.9692946672439575,0.058067274334743714,0.22809301804076573,0.0,True
135,15.3742776999934,9.884485837419116e-05,1.2669942378997803,0.24792851507663727,0.6853755712509155,0.9394984245300293,0.39526253938674927,0.15730129182338715,0.12758983671665192,1.9159329130727003,2.0451459884643555,0.5103428959846497,0.1663471758365631,0.058796823024749756,0.8240970373153687,0.7213728427886963,0.4713229835033417,0.40858060121536255,0.6745392680168152,0.7566680908203125,0.9218111038208008,0.9479928612709045,0.9689868688583374,0.058078283630953464,0.227942605584162,0.0,True
140,15.920126499993785,8.841659994436882e-05,1.2664382457733154,0.24786511063575745,0.6849513649940491,0.9394619464874268,0.39502498507499695,0.15776844322681427,0.12765079736709595,1.9153565159381027,2.0451459884643555,0.5101020336151123,0.16634728014469147,0.058783914893865585,0.8239176273345947,0.7211908102035522,0.47120440006256104,0.4085422456264496,0.6744905710220337,0.7566538453102112,0.921608030796051,0.9475089311599731,0.9687066078186035,0.05806760678215495,0.22779852340384865,0.0,True
145,16.455297299995436,8.211033542443055e-05,1.2659173011779785,0.2478129118680954,0.6845508217811584,0.9394077062606812,0.39480650424957275,0.158145010471344,0.12770624458789825,1.9148804219944222,2.0451459884643555,0.5099657773971558,0.16633924841880798,0.05875789374113083,0.8237649202346802,0.7210255861282349,0.47108951210975647,0.4085230529308319,0.6744124293327332,0.7566293478012085,0.921406626701355,0.947025716304779,0.9684449434280396,0.05804296291222866,0.22766906057752684,0.0,True
150,16.998722099997394,8e-05,1.2654039859771729,0.24776628613471985,0.6841503381729126,0.9393488168716431,0.3946007788181305,0.1585565209388733,0.12775897979736328,1.9144844032410784,2.0451459884643555,0.5098849534988403,0.16634351015090942,0.05872487649321556,0.8236306309700012,0.7208642363548279,0.4709753096103668,0.40848714113235474,0.6743410229682922,0.7565849423408508,0.9211963415145874,0.9465197324752808,0.9681837558746338,0.05802306122916267,0.22754582680270496,0.0,True
