epoch,elapsed_s,lr,loss,field_q_loss,field_v_loss,state_q_loss,state_v_loss,physics_loss,q_task_weight,v_task_weight,effective_physics_weight,data_grad_norm,physics_grad_norm,gradient_cosine,q_task_grad_norm,v_task_grad_norm,q_v_task_gradient_cosine,gradient_norm,peak_vram_GiB,score,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,variational_weak_median,variational_weak_p90,hard_BC_max_abs,q_graph_residual_fraction,v_graph_residual_fraction,finite
0,0.6080703999978141,0.0,2.5145554542541504,0.9604617953300476,1.0113012790679932,0.9688670039176941,1.014316439628601,7.184648036956787,0.2444557541009109,1.755544245899089,0.0,48.810726165771484,nan,nan,141.18856811523438,19.66020393371582,2.1215894321358064e-06,0.0,1.53147554397583,5.889448580986445,0.9385973811149597,0.9830530285835266,0.973354697227478,1.0216891765594482,1.0028289556503296,1.0054130554199219,0.9758119195823092,1.0073319213266434,0.9755977076845642,0.9984636543486829,0.0,0.0,0.0,True
1,0.9730568000013591,0.00016,2.5145554542541504,0.9604617953300476,1.0113012790679932,0.9688670039176941,1.014316439628601,7.184648036956787,0.2444557541009109,1.7555442458990893,0.0,48.810726165771484,nan,nan,141.18856811523438,19.66020393371582,2.121589204762131e-06,48.810726165771484,1.759042739868164,6.1920091758838085,1.0725855827331543,0.9614752531051636,0.9169445633888245,1.5177408456802368,1.019270896911621,0.9945725202560425,0.9724746691241547,1.0054739522171237,0.9717883010669155,0.9963321183880253,0.0,0.8145627975463867,1.0550153255462646,True
