epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,gradient_norm,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,hard_BC_max_abs,finite
45,4.27281000000221,0.000673059062521458,1.0234436988830566,0.09478208422660828,0.7137045860290527,0.1713653951883316,0.6884628534317017,0.5200650691986084,1.9158580179919873,2.1706910133361816,0.2661520838737488,0.15277667343616486,0.08192254602909088,0.8450526595115662,0.7558745741844177,0.5813562273979187,0.27112698554992676,0.18924587965011597,0.5908504724502563,0.8297963738441467,0.9638474583625793,0.9844885468482971,0.08605154597552442,0.4756268762610142,0.0,True
50,4.653234299999895,0.0006420273435304578,0.9412181377410889,0.08822359889745712,0.6613672971725464,0.15377254784107208,0.6127366423606873,0.4240489602088928,1.7837160258533715,2.1706910133361816,0.2508392930030823,0.14553208649158478,0.07582377642393112,0.8048851490020752,0.7452883124351501,0.5015577077865601,0.25985026359558105,0.18902327120304108,0.5723916888237,0.7646899223327637,0.9560684561729431,0.9793676137924194,0.07906954921379146,0.41317147221817857,0.0,True
55,5.040865900002245,0.0006086270386519245,0.8705265522003174,0.08085227012634277,0.6213240027427673,0.14046484231948853,0.5329362154006958,0.35357406735420227,1.6665255325047037,2.1706910133361816,0.22695811092853546,0.1470668762922287,0.07010345906019211,0.7686151266098022,0.7374776601791382,0.43053746223449707,0.2545105516910553,0.18248216807842255,0.5482821464538574,0.7208670377731323,0.947715699672699,0.973800003528595,0.07712858352039051,0.3539067563832763,0.0,True
60,5.452294399998209,0.0005732497359223691,0.8175299763679504,0.07480452209711075,0.5935591459274292,0.12910155951976776,0.46756353974342346,0.2941426634788513,1.5632301833105657,2.1706910133361816,0.21326324343681335,0.13777706027030945,0.06158270314335823,0.7509893178939819,0.7302026152610779,0.3758324086666107,0.24416519701480865,0.17376665771007538,0.5320571660995483,0.6853971481323242,0.9414262771606445,0.9682565927505493,0.06773253423529697,0.3087249426279048,0.0,True
65,5.824943799998437,0.0005363102018705197,0.7785176634788513,0.069464772939682,0.5734189748764038,0.11968763917684555,0.42284783720970154,0.23924140632152557,1.4916456519414922,2.1706910133361816,0.20334792137145996,0.1293632835149765,0.056087445467710495,0.7406865358352661,0.7214535474777222,0.3415367603302002,0.2369232475757599,0.1664423644542694,0.5153406858444214,0.6569933295249939,0.9358632564544678,0.9616789817810059,0.06060143353961588,0.28081429245227013,0.0,True
70,6.2014440999992075,0.0004982415187589954,0.7490102052688599,0.06492992490530014,0.5586450695991516,0.11155787110328674,0.3901830017566681,0.20541778206825256,1.4427039589865711,2.1706910133361816,0.19169305264949799,0.12564130127429962,0.053520072251558304,0.7299394011497498,0.7134065628051758,0.3223612904548645,0.23161165416240692,0.1598481684923172,0.5000048875808716,0.6417085528373718,0.9299742579460144,0.9553720951080322,0.058058282497643846,0.26187524621735253,0.0,True
75,6.584912899998017,0.0004594900070907504,0.7267556190490723,0.06142587214708328,0.5475410223007202,0.10443995893001556,0.3667149543762207,0.1707717776298523,1.4080508124773217,2.1706910133361816,0.18354515731334686,0.12324967980384827,0.05156942456960678,0.719395637512207,0.7067623138427734,0.31032511591911316,0.22713245451450348,0.15703244507312775,0.486485093832016,0.632788360118866,0.9255070686340332,0.9491844773292542,0.05660574807959946,0.2496785381477473,0.0,True
80,6.952628099999856,0.00042050999290924973,0.7090923190116882,0.058480024337768555,0.5383860468864441,0.09860017150640488,0.3503047227859497,0.15073470771312714,1.3751404425093328,2.1706910133361816,0.1766633689403534,0.1185419037938118,0.04900163412094116,0.711112916469574,0.7002465724945068,0.30264750123023987,0.22285117208957672,0.1546708047389984,0.47542160749435425,0.6260147094726562,0.922057032585144,0.9425484538078308,0.05328016799982842,0.2412997451144752,0.0,True
85,7.347571300000709,0.00038175848124100473,0.6942420601844788,0.05587798357009888,0.5302906632423401,0.09378325194120407,0.33851033449172974,0.1392301768064499,1.3536196412391863,2.1706910133361816,0.17174799740314484,0.11615901440382004,0.048197243362665176,0.702782392501831,0.6943687200546265,0.29709309339523315,0.2197936624288559,0.15348908305168152,0.4636054039001465,0.6211117506027222,0.9184850454330444,0.9362220764160156,0.05259619274952458,0.23559418068837268,0.0,True
90,7.722971999995934,0.00034368979812948047,0.6813744306564331,0.05365125089883804,0.522664487361908,0.08984235674142838,0.33039242029190063,0.1315513551235199,1.3358032793448742,2.1706910133361816,0.16766686737537384,0.1140952780842781,0.04767422005534172,0.6953256130218506,0.6885403394699097,0.2929173707962036,0.21682067215442657,0.152183398604393,0.45339640974998474,0.6167187690734863,0.9148964881896973,0.9297074675559998,0.05216353405277583,0.23162343626624562,0.0,True
95,8.104961700002605,0.00030675026407763086,0.6700459718704224,0.05170993134379387,0.5155913829803467,0.08661496639251709,0.3243635296821594,0.12636274099349976,1.318990832148452,2.1706910133361816,0.16403447091579437,0.11122728884220123,0.04764021188020706,0.6882546544075012,0.6826447248458862,0.29005342721939087,0.21403254568576813,0.15040810406208038,0.4448361098766327,0.6133334636688232,0.9115616679191589,0.9232735633850098,0.05146794490385834,0.22828902474000373,0.0,True
100,8.514253800000006,0.0002713729613480756,0.6600315570831299,0.050072941929101944,0.5090736746788025,0.08364631235599518,0.31989333033561707,0.12448982894420624,1.3033664403809697,2.1706910133361816,0.16052499413490295,0.10881515592336655,0.04729100689291954,0.6815891265869141,0.6771140098571777,0.28782784938812256,0.21164101362228394,0.1486693173646927,0.4377584755420685,0.6107376217842102,0.9083109498023987,0.9170807003974915,0.05070515804581963,0.22552926493570796,0.0,True
105,8.914877700000943,0.0002379726564695424,0.6511335968971252,0.04867977276444435,0.5030932426452637,0.08101354539394379,0.3164287209510803,0.12169373035430908,1.2894703055726888,2.1706910133361816,0.1573878675699234,0.10643187910318375,0.04720688238739967,0.6754891872406006,0.6720848679542542,0.28583526611328125,0.20965681970119476,0.14700855314731598,0.4317077100276947,0.6083542108535767,0.9053524732589722,0.9111912250518799,0.05003095676296239,0.22341611819030321,0.0,True
110,9.29975359999662,0.00020694093747854208,0.6432465314865112,0.04746704921126366,0.4976365268230438,0.07880347222089767,0.31376832723617554,0.12011228501796722,1.2771493923142387,2.1706910133361816,0.15462005138397217,0.10443203896284103,0.04712526127696037,0.6699520349502563,0.6673927903175354,0.28414687514305115,0.20800361037254333,0.1457042694091797,0.42621666193008423,0.6062371134757996,0.9027084112167358,0.9056892395019531,0.04949995515845496,0.2214524706531775,0.0,True
115,9.682365200002096,0.00017864162290767292,0.6362930536270142,0.04641854017972946,0.49274131655693054,0.0769493356347084,0.3115834593772888,0.1189742237329483,1.2667126930181094,2.1706910133361816,0.15203513205051422,0.10285280644893646,0.04715339466929436,0.6648219227790833,0.6632763743400574,0.2827805280685425,0.2066020965576172,0.1445457488298416,0.4214480221271515,0.6043681502342224,0.9002918004989624,0.9007250070571899,0.049208054273753306,0.22004778596353894,0.0,True
120,10.073008300001675,0.00015340649634596826,0.6301931142807007,0.045539434999227524,0.4883749783039093,0.0753241702914238,0.30979081988334656,0.11808503419160843,1.2580053845361103,2.1706910133361816,0.14976230263710022,0.10165774822235107,0.04720040783286095,0.6602567434310913,0.6596494913101196,0.28163814544677734,0.20537732541561127,0.1435175985097885,0.417449414730072,0.6025943756103516,0.8981204032897949,0.8962556719779968,0.049088216106167,0.2190490392872741,0.0,True
125,10.456734100000176,0.00013153141657966795,0.6248587369918823,0.044803738594055176,0.4845046401023865,0.07390112429857254,0.3083002269268036,0.11721794307231903,1.2505724799925741,2.1706910133361816,0.14790724217891693,0.10068432986736298,0.04714999720454216,0.6563156247138977,0.6564273238182068,0.28069356083869934,0.20429740846157074,0.14256609976291656,0.41408732533454895,0.6008759140968323,0.8961856961250305,0.8922639489173889,0.04895808196000511,0.21830914819269034,0.0,True
130,10.833940700002131,0.00011327284891845553,0.6201952695846558,0.04417723789811134,0.4810791015625,0.07268823683261871,0.3070675730705261,0.11673891544342041,1.2440940016987945,2.1706910133361816,0.14641398191452026,0.09981309622526169,0.047032903879880905,0.6528688669204712,0.6535745859146118,0.2798904478549957,0.20335470139980316,0.14162808656692505,0.411219984292984,0.5993064641952515,0.894453227519989,0.8886899352073669,0.04878504885301683,0.21776404096215102,0.0,True
135,11.212268700001005,9.884485837419116e-05,0.6160922050476074,0.04363790154457092,0.47803205251693726,0.07165257632732391,0.30603620409965515,0.11644349992275238,1.2384275690578401,2.1706910133361816,0.14517836272716522,0.09903783351182938,0.04689015448093414,0.6498317122459412,0.6510412693023682,0.2792017161846161,0.20253276824951172,0.1407996118068695,0.4087253212928772,0.5978689193725586,0.892888069152832,0.8854743242263794,0.048602191434022946,0.21736335607485163,0.0,True
140,11.583612800000992,8.841659994436882e-05,0.612423837184906,0.04316731542348862,0.4752781093120575,0.07074581831693649,0.3051677346229553,0.11635258048772812,1.2334345637591488,2.1706910133361816,0.14410746097564697,0.09837769716978073,0.04675489664077759,0.6471243500709534,0.6487348675727844,0.27859166264533997,0.20180940628051758,0.14010490477085114,0.4065013825893402,0.5965372323989868,0.8914474248886108,0.8825207352638245,0.048451104366412846,0.21703592892398377,0.0,True
145,11.959823500001221,8.211033542443055e-05,0.6090494394302368,0.042744118720293045,0.4727184772491455,0.06992341578006744,0.30442413687705994,0.11631610989570618,1.2289421324525325,2.1706910133361816,0.14313741028308868,0.09780566394329071,0.04664881154894829,0.644611120223999,0.6465737223625183,0.27804768085479736,0.20115533471107483,0.139465793967247,0.4044628441333771,0.5952736139297485,0.8900885581970215,0.8797311186790466,0.04834470001466881,0.21677856988375718,0.0,True
150,12.327789099996153,8e-05,0.6058158874511719,0.04234648123383522,0.4702441990375519,0.06914752721786499,0.3037531077861786,0.11619273573160172,1.224658728572797,2.1706910133361816,0.14221550524234772,0.097260482609272,0.046555813401937485,0.6421723961830139,0.6444669961929321,0.2775424122810364,0.20053423941135406,0.138837069272995,0.4025232195854187,0.5940322875976562,0.8887457847595215,0.8769881129264832,0.04825188924912807,0.2165682714832408,0.0,True
