epoch,elapsed_s,lr,train_data_loss,train_physics_loss,val_X_l2,val_Y_l2,val_Z_l2,val_P90_worst,val_case_worst,val_velocity_median,val_residual_median,selection_key,peak_vram_GiB
0,1.7442830000072718,0.0,nan,nan,1.0071761861744046,1.0101320817363306,1.002873265349608,1.0198250077171263,1.0212409555829216,1.0036844239617069,0.000691502838082904,"[6.0, 1.0101320817363306, 1.0101320817363306, 1.0198250077171263, 1.0212409555829216, 3.0201815332603434, 1.0036844239617069, 0.000691502838082904, 215552]",1.3227653503417969
1,10.142438399998355,5.199418142165551e-05,13.595540165901184,1.0856159217655659,1.0058038364029227,1.0084223974075615,1.0003741150790775,1.0171420698565852,1.0184157112298473,1.0032980076104092,0.001077460957268832,"[6.0, 1.0084223974075615, 1.0084223974075615, 1.0171420698565852, 1.0184157112298473, 3.0146003488895614, 1.0032980076104092, 0.001077460957268832, 215552]",1.3968114852905273
5,48.6056041999982,0.00025997090710827754,13.194306015968323,0.8738094754517078,0.9930373948946865,0.9891206934193327,0.9571265332157107,1.0023796416838773,1.0042496196540096,1.0006998283262327,0.015547329408660392,"[6.0, 0.9930373948946865, 0.9930373948946865, 1.0023796416838773, 1.0042496196540096, 2.9392846215297297, 1.0006998283262327, 0.015547329408660392, 215552]",1.3968114852905273
10,110.20989769999869,0.00022380264211239922,11.380179286003113,0.5201261360198259,0.9719200275159813,0.8804360357330177,0.7377875103678634,1.0155380246367942,1.024419357865037,0.9917553052738255,0.058414445801307675,"[6.0, 0.9719200275159813, 0.9719200275159813, 1.0155380246367942, 1.024419357865037, 2.5901435736168623, 0.9917553052738255, 0.058414445801307675, 215552]",1.3968114852905273
15,170.71858200000133,0.00013648472623184571,9.204272031784058,0.460702084004879,0.934064442345673,0.7252913848229356,0.5330801083376939,1.0087827343096807,1.024278250540409,0.9808793159210174,0.06322019566562692,"[6.0, 0.934064442345673, 0.934064442345673, 1.0087827343096807, 1.024278250540409, 2.1924359355063023, 0.9808793159210174, 0.06322019566562692, 215552]",1.3968114852905273
20,229.0871826000075,4.91668103512922e-05,8.30023056268692,0.3380658570677042,0.9084652778250109,0.6291305725587615,0.4366555693774392,0.9930332283040496,1.0106972438621373,0.9705150974821287,0.06350134356728943,"[6.0, 0.9084652778250109, 0.9084652778250109, 0.9930332283040496, 1.0106972438621373, 1.9742514197612115, 0.9705150974821287, 0.06350134356728943, 215552]",1.3968114852905273
25,286.42527980000887,1.2998545355413877e-05,8.026502311229706,0.31929491460323334,0.9016481572931637,0.6042545768922853,0.41514580207002544,0.9890457759093576,1.0073397774157327,0.965703013812945,0.05927442046124069,"[6.0, 0.9016481572931637, 0.9016481572931637, 0.9890457759093576, 1.0073397774157327, 1.9210485362554746, 0.965703013812945, 0.05927442046124069, 215552]",1.3968114852905273
