epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,physical_state_loss,residual_force_loss,gradient_norm,residual_head_gradient_norm,score,peak_vram_GiB
0,2.32121689998894,0.0,0.8026127219200134,0.3238137662410736,0.7401645183563232,0.4348667562007904,0.0,0.0,0.0,1.5569311939179897,1.8391036987304688
1,4.42649430000165,0.00016,0.8026127219200134,0.3238137662410736,0.7401645183563232,0.4348667562007904,0.0,3.9913382530212402,3.9332892894744873,1.5479259938001633,2.040001392364502
5,9.141919399990002,0.0008,0.7380238175392151,0.28609099984169006,0.7299031615257263,0.3479248881340027,1.1096684602307505e-06,1.3630914688110352,1.2298136949539185,1.5038979798555374,2.040001392364502
10,15.637034200000926,8e-05,0.6545083522796631,0.22720077633857727,0.7250877022743225,0.25905489921569824,9.477541425439995e-06,1.452074408531189,1.2900586128234863,1.4650938101112843,2.040001392364502
