epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,residual_force_loss,gradient_norm,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,weak_median,weak_p90,hard_BC_max_abs,finite
45,14.79175380000379,0.0008,0.585841953754425,0.06970485299825668,0.5100082159042358,2.54388214671053e-05,0.02449020929634571,9.085438250622246e-06,1.25742506980896,1.1344306960251633,2.037595748901367,0.15490853786468506,0.10663846135139465,0.01818985864520073,0.6698080897331238,0.6599161624908447,0.26950547099113464,0.22839704155921936,0.17354699969291687,0.5312820672988892,0.6440296769142151,0.9200652241706848,0.9153724312782288,0.0016949275919365611,0.10676809792878961,nan,nan,0.0,True
50,16.370431600000302,0.0008,0.5587625503540039,0.05953522399067879,0.4930354654788971,2.4087885321932845e-05,0.02474324032664299,9.047542334883474e-06,5.9626665115356445,1.0621581947971395,2.037595748901367,0.14322826266288757,0.09940892457962036,0.01718537136912346,0.6373670101165771,0.6419001221656799,0.2561527192592621,0.220907524228096,0.16942542791366577,0.4902290105819702,0.6211344599723816,0.9124784469604492,0.9002918601036072,0.0015613049722232038,0.06612881088505049,nan,nan,0.0,True
55,17.857261299999664,0.0008,0.530608594417572,0.05205056443810463,0.4730060398578644,2.210590901086107e-05,0.02218596078455448,1.0166630090679973e-05,4.3762431144714355,1.0388185921440374,2.037595748901367,0.13048681616783142,0.09376543015241623,0.016262881457805634,0.6293803453445435,0.6307404637336731,0.24602241814136505,0.2158500701189041,0.15921682119369507,0.45407676696777344,0.6030678749084473,0.905070960521698,0.8817848563194275,0.0016116438843695518,0.08724041374364777,nan,nan,0.0,True
60,19.35535600000003,0.0008,0.5029770135879517,0.04622767120599747,0.451427161693573,2.1368054149206728e-05,0.021267404779791832,1.0041743735200725e-05,2.2029192447662354,0.991062554315211,2.037595748901367,0.12136976420879364,0.08811378479003906,0.015345504507422447,0.6043236255645752,0.6121097207069397,0.2395302653312683,0.20857152342796326,0.14675307273864746,0.4275875389575958,0.5901165008544922,0.8947705030441284,0.8597342371940613,0.0016641992957885823,0.07317499142355131,nan,nan,0.0,True
65,20.82490020000114,0.0008,0.4792526662349701,0.04156271368265152,0.432320237159729,2.0895060515613295e-05,0.021458016708493233,1.0976356861647218e-05,5.217833518981934,0.9554768385495868,2.037595748901367,0.11378966271877289,0.08255979418754578,0.014381499961018562,0.5856850147247314,0.5956388115882874,0.23304829001426697,0.20158560574054718,0.13279369473457336,0.40718385577201843,0.5776183009147644,0.8853983879089355,0.8375570178031921,0.0015660505925500566,0.07198754585211309,nan,nan,0.0,True
70,22.375537500003702,0.0008,0.4522680938243866,0.037355754524469376,0.40989241003990173,1.9692555724759586e-05,0.02006000652909279,1.1083006029366516e-05,2.8424580097198486,0.9280194698202754,2.037595748901367,0.10611618310213089,0.07711776345968246,0.013349863700568676,0.5714992880821228,0.5770717859268188,0.22597496211528778,0.19486580789089203,0.11977218091487885,0.38597288727760315,0.5619031190872192,0.8705815672874451,0.8079686164855957,0.0014348925670933678,0.08545549785737055,nan,nan,0.0,True
75,23.87863379999908,0.0008,0.4200345575809479,0.03282161056995392,0.38234958052635193,1.9327320842421614e-05,0.01943412609398365,1.0526849109737668e-05,2.3290953636169434,0.862883128985646,2.037595748901367,0.09701629728078842,0.06951002776622772,0.01219361461699009,0.5391635894775391,0.5508382320404053,0.21584796905517578,0.1860969215631485,0.11492954194545746,0.3594878017902374,0.5404680371284485,0.8501406908035278,0.7742365002632141,0.0013329083475645083,0.059810771375030485,nan,nan,0.0,True
80,25.4005610000022,0.0008,0.38700029253959656,0.02804945409297943,0.35417458415031433,1.943346615007613e-05,0.019085627049207687,1.008050730888499e-05,2.2459957599639893,0.8119565005316078,2.037595748901367,0.08546670526266098,0.06023511290550232,0.010509548708796501,0.5159576535224915,0.5234638452529907,0.20890894532203674,0.1765291839838028,0.10860785096883774,0.33006367087364197,0.5221859216690063,0.8251953721046448,0.732570230960846,0.0013483641938318643,0.060463094824113425,nan,nan,0.0,True
85,26.911780599999474,0.0008,0.3494645059108734,0.024068394675850868,0.32063186168670654,1.921954572026152e-05,0.019037827849388123,9.866857908491511e-06,1.7413071393966675,0.7638621091367912,2.037595748901367,0.07502350956201553,0.05273208022117615,0.009139321744441986,0.4939165413379669,0.4930868446826935,0.20508268475532532,0.16848111152648926,0.10268270969390869,0.3051917552947998,0.5061943531036377,0.7977195978164673,0.6854058504104614,0.0013841302365606423,0.059080063969208174,nan,nan,0.0,True
90,28.411468199999945,0.0008,0.32229068875312805,0.021212929859757423,0.29629164934158325,1.986295319511555e-05,0.019124561920762062,1.0032610589405522e-05,1.157230019569397,0.7241735958717981,2.037595748901367,0.06751293689012527,0.04778914898633957,0.008103054016828537,0.4764445722103119,0.4698330760002136,0.19748854637145996,0.16255296766757965,0.09610027819871902,0.28608715534210205,0.4898470342159271,0.7770414352416992,0.6493374705314636,0.001373712357153508,0.0550232926607169,nan,nan,0.0,True
95,29.990994100000535,0.0008,0.3035178482532501,0.019200028851628304,0.2797529995441437,1.9105884348391555e-05,0.018240198493003845,1.0221404409094248e-05,1.379454255104065,0.7039843107156148,2.037595748901367,0.06270996481180191,0.04460370913147926,0.007537566125392914,0.46476805210113525,0.4500773847103119,0.19033996760845184,0.15815307199954987,0.0919482409954071,0.2716284990310669,0.47456127405166626,0.7596968412399292,0.6163173913955688,0.0014532288642005765,0.07017427914558119,nan,nan,0.0,True
100,31.647664399999485,0.0008,0.2851472496986389,0.01774638332426548,0.26215383410453796,2.184196637244895e-05,0.02096622996032238,9.948566003004089e-06,3.566610813140869,0.7019371181309265,2.037595748901367,0.059614259749650955,0.04268638789653778,0.007114289794117212,0.4616491496562958,0.44052377343177795,0.19592039287090302,0.15413306653499603,0.08619432151317596,0.26154911518096924,0.4783901274204254,0.7477309107780457,0.5982442498207092,0.0014473745836348752,0.08405629625499468,nan,nan,0.0,True
105,33.13812180000241,0.0008,0.27554187178611755,0.01689738593995571,0.25310781598091125,2.4423176000709645e-05,0.022122280672192574,1.0082756489282474e-05,3.4458658695220947,0.6689033396474435,2.037595748901367,0.057776015251874924,0.041641149669885635,0.006840445101261139,0.4512622356414795,0.42298567295074463,0.18928919732570648,0.15189534425735474,0.08335185050964355,0.2553451359272003,0.4676804542541504,0.7316939830780029,0.5788424611091614,0.0013103281786167465,0.05913369697367957,nan,nan,0.0,True
110,34.62589950000256,0.0008,0.2656678259372711,0.01617448963224888,0.24537329375743866,1.6826823411975056e-05,0.01646340824663639,1.0094528079207521e-05,3.6584908962249756,0.6585422947435494,2.037595748901367,0.055727679282426834,0.04059696942567825,0.0067204986698925495,0.44663819670677185,0.4139523506164551,0.18306446075439453,0.14976665377616882,0.08123420178890228,0.24981941282749176,0.4568937420845032,0.7208859920501709,0.564549446105957,0.0013939402073213038,0.0645514062388394,nan,nan,0.0,True
115,36.130065000004834,0.0008,0.25580859184265137,0.015589214861392975,0.2353561818599701,2.0626293917302974e-05,0.019432159140706062,9.991162187361624e-06,2.266071081161499,0.6445953681912353,2.037595748901367,0.05382857471704483,0.039764173328876495,0.006520056631416082,0.43923547863960266,0.405853807926178,0.178683340549469,0.14805732667446136,0.0795479491353035,0.2449200451374054,0.4463973045349121,0.7104753255844116,0.5538018941879272,0.0012851270218594815,0.06262224586882728,nan,nan,0.0,True
120,37.68021130000125,0.0008,0.2463873028755188,0.015113559551537037,0.22751589119434357,1.636848355701659e-05,0.015015048906207085,1.0244440090900753e-05,2.7610392570495605,0.6302053267403283,2.037595748901367,0.0521722137928009,0.03910727798938751,0.00641767168417573,0.4323693811893463,0.3971172273159027,0.17683689296245575,0.14654098451137543,0.0781317949295044,0.24119101464748383,0.4418376684188843,0.7006595134735107,0.5431647896766663,0.0013933822365371133,0.055906060607149304,nan,nan,0.0,True
125,39.21579660000134,0.0008,0.2405451536178589,0.014689024537801743,0.22167447209358215,1.805466672522016e-05,0.01670856587588787,1.0462482350703795e-05,2.929239273071289,0.6201180030860972,2.037595748901367,0.05082651600241661,0.03847913071513176,0.006293067708611488,0.42590317130088806,0.3912629783153534,0.1745322346687317,0.1453203558921814,0.07643289119005203,0.23780682682991028,0.43661022186279297,0.6903182864189148,0.5356245040893555,0.0013674799687387817,0.05460523309742409,nan,nan,0.0,True
130,40.68118900000263,0.0008,0.2330370396375656,0.01431570015847683,0.21478362381458282,1.714992140477989e-05,0.015733733773231506,1.0462666978128254e-05,2.0811846256256104,0.6080668789743754,2.037595748901367,0.04946974664926529,0.03782856464385986,0.006159573793411255,0.4211023151874542,0.3841666877269745,0.17063573002815247,0.14412741363048553,0.07527610659599304,0.23447337746620178,0.4288254380226135,0.6784878373146057,0.5274698734283447,0.0013674055871390897,0.050578443658818584,nan,nan,0.0,True
135,42.1882201000044,0.0008,0.2256477028131485,0.013958944007754326,0.2080385535955429,1.5980456737452187e-05,0.01458485797047615,1.0836022738658357e-05,1.884582757949829,0.6004907715954579,2.037595748901367,0.04825103282928467,0.03723800927400589,0.006022787187248468,0.4168757498264313,0.37921562790870667,0.16836807131767273,0.14286509156227112,0.07405488938093185,0.2315487265586853,0.42336928844451904,0.6673341393470764,0.5214590430259705,0.001353269182017507,0.05079189719299221,nan,nan,0.0,True
140,43.70171470000059,0.0008,0.2194049060344696,0.013637787662446499,0.20234133303165436,1.5163765965553466e-05,0.013687994331121445,1.1280249054834712e-05,2.268324613571167,0.5924033338889202,2.037595748901367,0.04731842502951622,0.03666858375072479,0.0059149558655917645,0.4121248424053192,0.3733668327331543,0.16561591625213623,0.1417645812034607,0.07309072464704514,0.22875425219535828,0.4167464077472687,0.655663013458252,0.5142626166343689,0.0013530517421148195,0.05118904361133536,nan,nan,0.0,True
145,45.256439800003136,0.0008,0.21274758875370026,0.013329467736184597,0.19598530232906342,1.5198876099020708e-05,0.013716107234358788,1.1670452295220457e-05,1.790088176727295,0.5827010106560504,2.037595748901367,0.046376828104257584,0.03606430068612099,0.005808835383504629,0.4076496362686157,0.3678338825702667,0.1624506562948227,0.14057135581970215,0.07237125933170319,0.22599780559539795,0.4103620648384094,0.643710196018219,0.5079936981201172,0.001331086221828885,0.04830574538697149,nan,nan,0.0,True
150,46.99296670000331,0.0008,0.20639215409755707,0.01303017232567072,0.19002948701381683,1.4734288924955763e-05,0.01331525668501854,1.1986818208242767e-05,1.6122856140136719,0.5725459133725104,2.037595748901367,0.045558907091617584,0.03554510325193405,0.005699081812053919,0.40207812190055847,0.36171385645866394,0.15941816568374634,0.1393679976463318,0.07146148383617401,0.22333309054374695,0.40378373861312866,0.6318232417106628,0.5014230012893677,0.0012919815997128477,0.04569153519141521,nan,nan,0.0,True
