epoch,elapsed_s,lr,train_data_loss,train_physics_loss,val_X_l2,val_Y_l2,val_Z_l2,val_P90_worst,val_case_worst,val_velocity_median,val_residual_median,selection_key,peak_vram_GiB
0,1.4944756000040798,0.0,nan,nan,1.0090642269993877,1.016343854719603,1.007217718699685,1.0206639787346914,1.0232998433334097,1.0104111710237196,0.007910431421358744,"[6.0, 1.016343854719603, 1.016343854719603, 1.0206639787346914, 1.0232998433334097, 3.0326258004186757, 1.0104111710237196, 0.007910431421358744, 353457]",1.732527256011963
1,3.471617700000934,0.00013063581149166218,11.315206170082092,0.057948674308136106,1.0029618634956714,1.0054825388664521,0.9942845879562283,1.0076997078432897,1.0086464527295695,1.006764679250022,0.007910431421358744,"[6.0, 1.0054825388664521, 1.0054825388664521, 1.0076997078432897, 1.0086464527295695, 3.002728990318352, 1.006764679250022, 0.007910431421358744, 353457]",1.8381428718566895
5,8.049093500005256,0.0006531790574583108,9.19492769241333,0.057948674308136106,0.9686684871532517,0.8173495377377739,0.6951236750928692,1.0101693257220563,1.0186108913819418,0.9970540101276157,0.007910431421358744,"[6.0, 0.9686684871532517, 0.9686684871532517, 1.0101693257220563, 1.0186108913819418, 2.481141699983895, 0.9970540101276157, 0.007910431421358744, 353457]",1.8381428718566895
10,13.334673600002134,0.0005623059920730726,4.8652467131614685,0.057948674308136106,0.843159651768406,0.3218861410363882,0.43702723226822826,0.9855281457744564,1.0166440136062718,0.9200935909246378,0.007910431421358744,"[6.0, 0.843159651768406, 0.843159651768406, 0.9855281457744564, 1.0166440136062718, 1.6020730250730224, 0.9200935909246378, 0.007910431421358744, 353457]",1.8381428718566895
15,18.39403190000303,0.0003429190051656132,3.4727498292922974,0.057948674308136106,0.7156872956440127,0.28873496122367814,0.3165060730248604,0.8217687485702847,0.8446520720033871,0.747525699566604,0.007910431421358744,"[6.0, 0.7156872956440127, 0.7156872956440127, 0.8217687485702847, 0.8446520720033871, 1.3209283298925512, 0.747525699566604, 0.007910431421358744, 353457]",1.8381428718566895
20,23.86613120000402,0.00012353201825815384,2.81963512301445,0.057948674308136106,0.57831079917442,0.27908674626742874,0.3125629200409602,0.7077363789873676,0.7371342816779565,0.7192526088276578,0.007910431421358744,"[6.0, 0.57831079917442, 0.57831079917442, 0.7077363789873676, 0.7371342816779565, 1.1699604654828089, 0.7192526088276578, 0.007910431421358744, 353457]",1.8381428718566895
25,29.133153399998264,3.2658952872915546e-05,2.6012232899665833,0.057948674308136106,0.5437056505657493,0.2667517654089075,0.30148363777234133,0.674345075514604,0.7044018345840452,0.7129311562075392,0.007910431421358744,"[6.0, 0.5437056505657493, 0.5437056505657493, 0.674345075514604, 0.7044018345840452, 1.111941053746998, 0.7129311562075392, 0.007910431421358744, 353457]",1.8381428718566895
