epoch,elapsed_s,lr,loss,data_loss,physics_loss,displacement_loss,velocity_loss,state_loss,equilibrium_loss,data_gradient_l2,physics_gradient_l2,gradient_cosine,score,peak_vram_GiB,displacement_X_pooled_l2,displacement_Y_pooled_l2,displacement_Z_pooled_l2,velocity_X_pooled_l2,velocity_Y_pooled_l2,velocity_Z_pooled_l2,physical_q13_pooled_l2,physical_qdot13_pooled_l2,equilibrium_residual_median,equilibrium_residual_p90,hard_BC_max_abs,finite
0,3.014069799995923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7687394609492073,1.7457356452941895,1.002253982377594,1.0065162850562483,1.0031061123459413,1.0025976970318256,1.0023134690241609,1.002279644109393,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
1,6.549797799998487,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7507397924256485,1.7513432502746582,0.9995600623310179,0.9990169436794392,0.9960073938647501,1.0020767656761507,1.0011919260847664,1.0010913639285322,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
5,13.014354200000525,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.939114038900127,1.7513432502746582,0.9464179947825032,0.7103733207116433,0.5506845437187825,1.0007372496268634,0.9550562801127659,0.9504976744968497,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
10,20.945246499999485,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9104111055052335,1.7513432502746582,0.7062273606081939,0.3058824652642483,0.30145095181661596,0.9566189530816516,0.726095772405781,0.6844250712649546,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
15,28.818915500000003,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6705709902621961,1.7513432502746582,0.4505786891445948,0.3262401104849074,0.3177344297058784,0.9368865449901953,0.7191848710297801,0.6277381131749725,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
20,36.46873239999695,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3249422523368344,1.7513432502746582,0.31962843203022984,0.22397985202181242,0.2207431202768003,0.9173077301713878,0.7080190672303165,0.5967750801179493,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
25,44.05485419999604,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282250118034104,1.7513432502746582,0.2721084721105329,0.2489452304043696,0.20106107079872812,0.9059002716661292,0.7178384273876854,0.5965411653157643,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
30,52.88522249999369,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0083261669674957,1.7513432502746582,0.22464293214274555,0.12524649937139393,0.10619828601322788,0.8846854758612562,0.7133895955440587,0.5906172118428842,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
35,61.12789769999654,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896729896287999,1.7513432502746582,0.17398864630411237,0.134937723904626,0.14294883141110834,0.8720153754303687,0.6891924156194572,0.569721846473672,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
40,69.21950490000017,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967680121815415,1.7513432502746582,0.19674387534362145,0.14681215600443556,0.11743153181462904,0.8673371520023065,0.6858436928324838,0.5696794367283167,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
45,76.73907269999472,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8825178772400596,1.7513432502746582,0.13491122874982767,0.11999747888508479,0.09529733597009933,0.8627301202041806,0.6818166828409206,0.564439016982775,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
50,85.30000319999817,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376856787578522,1.7513432502746582,0.15800970516700977,0.12231023583086018,0.12545990702153362,0.859606450691746,0.6819634347897119,0.5657919229600223,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
55,93.57414169999538,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8315534563188053,1.7513432502746582,0.12145246815993405,0.10024932926730913,0.08014566672067938,0.8565669916608818,0.679322019065127,0.5626734434452075,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
60,101.18117699999857,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7930041818687791,1.7513432502746582,0.11941902246202744,0.07839382657558604,0.06682162103768395,0.8535926167542087,0.6778529266761473,0.5617717892312558,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
65,108.7513983999961,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872743953385849,1.7513432502746582,0.15156256974369217,0.1691766839166079,0.13742354721017408,0.8544599122716361,0.6795918217155239,0.5621331293729681,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
70,116.93632099999377,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979359379826402,1.7513432502746582,0.318331000437493,0.17703533789307185,0.15590214899922678,0.8676625196644281,0.7132075492524446,0.5855382191822076,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
75,123.57489549999445,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8454106370633222,1.7513432502746582,0.14248207418693462,0.10971021228181176,0.08157359247367127,0.8476088567584447,0.6691238998800169,0.5095847613328421,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
80,129.7712379999939,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712657596775239,1.7513432502746582,0.10050357303110638,0.0743937074769269,0.05405052376353692,0.8313026495985643,0.6397671246625477,0.44350788124124896,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
85,136.08645989999786,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7031699050940966,1.7513432502746582,0.10028262996045331,0.07786223865495605,0.06113965594765394,0.815260148621682,0.5998502460544075,0.4201696129357288,0.05065378628078645,0.09056679893262568,0.14261905903077865,0.9088465041273778,0.0,True
