epoch,elapsed_s,lr,train_data_loss,train_physics_loss,selection_key,peak_vram_GiB
0,0.008280699999886565,0.0,0.0,0.0,null,2.779433250427246
1,8.067362899993896,0.00019716996643689944,1.010949766194379,0.03124502364382217,null,4.115426540374756
2,13.174912000002223,0.0003943399328737989,0.5715795926473759,0.2397479168182515,null,4.115426540374756
3,18.264053099992452,0.0005915098993106982,0.29437174965386037,0.4390462992919816,null,4.115426540374756
4,23.555105799998273,0.0007886798657475978,0.15292394602740253,0.454543589717812,null,4.115426540374756
5,28.92203149999841,0.000985849832184497,0.11897733993828297,0.3244009469118383,null,4.115426540374756
6,34.17226589999336,0.000985849832184497,0.08354650292959478,0.28289124797339793,null,4.115426540374756
7,39.50299910000467,0.000985849832184497,0.09842376666212524,0.25687690920851847,null,4.115426540374756
8,44.88827310000488,0.000985849832184497,0.09889073069724771,0.20389770588803072,null,4.115426540374756
9,50.43682419999095,0.000985849832184497,0.06760972703772562,0.18165092573811611,null,4.115426540374756
10,56.06173119999585,0.000985849832184497,0.0631623540625528,0.1866206469497195,null,4.115426540374756
11,61.93798400000378,0.000985849832184497,0.06273673122955693,0.17745229926098277,null,4.115426540374756
12,68.0126256999938,0.000985849832184497,0.06109497803090899,0.1647910938632709,null,4.115426540374756
13,74.06824480000068,0.000985849832184497,0.062393240009744964,0.16860353877698933,null,4.115426540374756
14,79.90180999999575,0.000985849832184497,0.060879035025007196,0.16943871488587725,null,4.115426540374756
15,85.80330980000144,0.000985849832184497,0.05986125129102557,0.15353456539688287,null,4.115426540374756
16,91.68064360000426,0.000985849832184497,0.06010419406272747,0.15499676429425124,null,4.115426540374756
17,98.03165299999819,0.000985849832184497,0.05761005346559816,0.1466086002204705,null,4.115426540374756
18,104.1575884000049,0.000985849832184497,0.07110456353122438,0.13688778380552927,null,4.115426540374756
19,111.32502119999845,0.000985849832184497,0.06997937205489035,0.12673483613050646,null,4.115426540374756
20,118.20152170000074,0.000985849832184497,0.05458756832888833,0.11252657622443857,null,4.115426540374756
21,125.05152290000115,0.000985849832184497,0.047683262507672665,0.11721343917910147,null,4.115426540374756
22,132.88304099999368,0.000985849832184497,0.04262269415927154,0.12202703004220018,null,4.115426540374756
23,140.00662990000274,0.000985849832184497,0.03962839663856559,0.10842874625490771,null,4.115426540374756
24,149.1027682999993,0.000985849832184497,0.03487814849035607,0.11118724098843005,null,4.115426540374756
25,155.7300824999984,0.000985849832184497,0.034795429833509306,0.11251808516681194,null,4.115426540374756
26,161.74585439999646,0.000985849832184497,0.032300246362057,0.10893006602095233,null,4.115426540374756
27,167.73973950000072,0.000985849832184497,0.03036330583401852,0.10846722529580195,null,4.115426540374756
28,173.61256850000063,0.000985849832184497,0.028538127516016917,0.1045833636868607,null,4.115426540374756
29,179.58610220000264,0.000985849832184497,0.03233254014479893,0.10611499745950655,null,4.115426540374756
30,186.54180350000388,0.000985849832184497,0.033751217700127095,0.10482948213056834,null,4.115426540374756
31,193.64457309999852,0.000985849832184497,0.042988795442161734,0.09548501201249936,null,4.115426540374756
32,200.4020024999918,0.000985849832184497,0.03306071125660782,0.09798445473252623,null,4.115426540374756
33,207.0683910999942,0.000985849832184497,0.02542710038660853,0.09620261870117651,null,4.115426540374756
34,215.60316499999317,0.000985849832184497,0.023268680622870172,0.09750388679956948,null,4.115426540374756
35,222.7390665999992,0.000985849832184497,0.023850846897672723,0.09517706156259885,null,4.115426540374756
36,230.02609450000455,0.000985849832184497,0.022911681810876838,0.09190272377734934,null,4.115426540374756
37,237.05491520000214,0.000985849832184497,0.02200770655784894,0.09311941205696375,null,4.115426540374756
38,243.83150939999905,0.000985849832184497,0.023313410821612233,0.09343681420647988,null,4.115426540374756
39,250.51699079999526,0.000985849832184497,0.025123974066917545,0.09125478305267515,null,4.115426540374756
40,257.36701560000074,0.000985849832184497,0.027760143478021578,0.091601285773019,null,4.115426540374756
41,265.09606549999444,0.000985849832184497,0.0283535560593009,0.08257835755055701,null,4.115426540374756
42,271.8934348000039,0.000985849832184497,0.02870611810228891,0.08164081218893882,null,4.115426540374756
43,278.9145797999954,0.000985849832184497,0.024326592649298685,0.08194867700890258,null,4.115426540374756
44,285.5114085999958,0.000985849832184497,0.020354288561200654,0.08471289861740337,null,4.115426540374756
45,292.69044379999104,0.000985849832184497,0.020387096744444635,0.08379082755979013,null,4.115426540374756
46,299.539981599999,0.000985849832184497,0.01890888810157776,0.08518470216680456,null,4.115426540374756
47,305.93392779999704,0.000985849832184497,0.018476749097721443,0.08577482019447619,null,4.115426540374756
48,312.7961670999939,0.000985849832184497,0.01787228942676275,0.0863819208720492,null,4.115426540374756
49,319.72200369999337,0.000985849832184497,0.01826320685170315,0.08849793446629688,null,4.115426540374756
50,327.0304262999998,0.000985849832184497,0.017738917350976005,0.08803359227668908,null,4.115426540374756
51,333.70891430000484,0.000985849832184497,0.01704841133000122,0.08583683808575626,null,4.115426540374756
52,340.5270438000007,0.000985849832184497,0.01947801032414039,0.08546697287992747,null,4.115426540374756
53,347.2725291999959,0.000985849832184497,0.023081297192860534,0.08246144255692209,null,4.115426540374756
54,354.0244273999997,0.000985849832184497,0.019931459523461485,0.0789271544975539,null,4.115426540374756
55,360.4743202999962,0.000985849832184497,0.01808212825131637,0.07870140002557525,null,4.115426540374756
56,366.6367789999931,0.000985849832184497,0.017700370771948387,0.07996311476799073,null,4.115426540374756
57,373.32974020000256,0.000985849832184497,0.016349808873470734,0.07931187086635166,null,4.115426540374756
58,380.17224489999353,0.000985849832184497,0.015726805164444226,0.08057733468228469,null,4.115426540374756
59,386.87652669999807,0.000985849832184497,0.01863546436652541,0.07978352930189835,null,4.115426540374756
60,393.5438676999911,0.000985849832184497,0.03916323562670085,0.07418019302120363,null,4.115426540374756
