epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,gradient_norm,residual_gate,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,hard_BC_max_abs,finite
45,6.0457382000022335,0.0008,0.7894173860549927,0.12038028985261917,0.6087554693222046,0.0004080443468410522,0.2407185584306717,0.5277819037437439,0.5086778998374939,1.4291265401119524,2.049405574798584,0.21758227050304413,0.14518778026103973,0.02551169879734516,0.7467033863067627,0.7104998230934143,0.39654842019081116,0.2693789303302765,0.2646941542625427,0.7140782475471497,0.7957381010055542,0.9414244890213013,0.9577517509460449,0.003841984455124692,0.2202539825998092,0.0,True
50,6.6042849000004935,0.0008,0.7833958268165588,0.12009470909833908,0.6030194759368896,0.0004080443468410522,0.2407185584306717,0.9325845837593079,0.5099267363548279,1.420352913352304,2.049405574798584,0.21767611801624298,0.14511838555335999,0.025598466396331787,0.7382113337516785,0.7064828872680664,0.3912877142429352,0.2684936225414276,0.26513004302978516,0.7128340005874634,0.785424530506134,0.9350430965423584,0.9522524476051331,0.003841984455124692,0.2202539825998092,0.0,True
55,7.143749000002572,0.0008,0.7736579179763794,0.11978946626186371,0.593586802482605,0.0004080443468410522,0.2407185584306717,0.3530696928501129,0.511262059211731,1.4139553363496595,2.049405574798584,0.21709205210208893,0.14514930546283722,0.025505704805254936,0.7310891151428223,0.7030805945396423,0.3903088867664337,0.26805955171585083,0.2627517879009247,0.7126139402389526,0.782296895980835,0.9288704991340637,0.947421669960022,0.003841984455124692,0.2202539825998092,0.0,True
60,7.687396399996942,0.0008,0.7653422355651855,0.11938626319169998,0.5856743454933167,0.0004080443468410522,0.2407185584306717,0.5463396906852722,0.5126355886459351,1.4062965679044062,2.049405574798584,0.2171853929758072,0.14501607418060303,0.025438452139496803,0.7233221530914307,0.6991458535194397,0.38690733909606934,0.267555832862854,0.2615886926651001,0.7115189433097839,0.7744678258895874,0.9216350317001343,0.9419379830360413,0.003841984455124692,0.2202539825998092,0.0,True
65,8.237582100002328,0.0008,0.7552391886711121,0.11895402520895004,0.5760035514831543,0.0004080443468410522,0.2407185584306717,0.1111844852566719,0.5140225291252136,1.3993563166881138,2.049405574798584,0.21697385609149933,0.1449456363916397,0.02542378380894661,0.7161484956741333,0.6956807374954224,0.384258896112442,0.2663690745830536,0.26108023524284363,0.710321843624115,0.7673042416572571,0.9132452011108398,0.9371338486671448,0.003841984455124692,0.2202539825998092,0.0,True
70,8.771039300001576,0.0008,0.7448862791061401,0.11834149062633514,0.5662631392478943,0.0004080443468410522,0.2407185584306717,0.10120852291584015,0.5154122114181519,1.3916102423394257,2.049405574798584,0.21667265892028809,0.1448073536157608,0.025381281971931458,0.7089398503303528,0.6915977001190186,0.3810223937034607,0.26584571599960327,0.25905317068099976,0.7086395621299744,0.7587814927101135,0.9035186767578125,0.9311895370483398,0.003841984455124692,0.2202539825998092,0.0,True
75,9.31420259999868,0.0008,0.7340540885925293,0.11778367310762405,0.5559887886047363,0.0004080443468410522,0.2407185584306717,0.2879430651664734,0.5168020129203796,1.3835609684759909,2.049405574798584,0.2162787765264511,0.14472134411334991,0.025341099128127098,0.7016458511352539,0.6869778633117676,0.3778778314590454,0.265480101108551,0.2573162615299225,0.7072359323501587,0.7498579025268555,0.8924607038497925,0.9242937564849854,0.003841984455124692,0.2202539825998092,0.0,True
80,9.85813600000256,0.0008,0.7222427129745483,0.11712206900119781,0.5448390245437622,0.0004080443468410522,0.2407185584306717,0.3090653717517853,0.5181925296783447,1.3760811238611275,2.049405574798584,0.2161083072423935,0.14465086162090302,0.025284819304943085,0.695111095905304,0.6814805269241333,0.3755446970462799,0.26412373781204224,0.2566395401954651,0.7052808403968811,0.7420522570610046,0.8804562091827393,0.9158048033714294,0.003841984455124692,0.2202539825998092,0.0,True
85,10.388233199999377,0.0008,0.7098748683929443,0.11644825339317322,0.5331449508666992,0.0004080443468410522,0.2407185584306717,0.27924710512161255,0.5195860266685486,1.3678301869953209,2.049405574798584,0.21561267971992493,0.14453037083148956,0.025258608162403107,0.6894473433494568,0.6742771863937378,0.3731945753097534,0.2635742425918579,0.2554517686367035,0.7032231092453003,0.7346941232681274,0.8691717386245728,0.9044068455696106,0.003841984455124692,0.2202539825998092,0.0,True
90,10.943104799996945,0.0008,0.6979398727416992,0.11583712697029114,0.5218210816383362,0.0004080443468410522,0.2407185584306717,0.19817394018173218,0.5209831595420837,1.3598462211961084,2.049405574798584,0.21532042324543,0.1444804072380066,0.025198007002472878,0.6845272779464722,0.6655682921409607,0.3716612458229065,0.2629937529563904,0.2539483606815338,0.7014536261558533,0.7302548289299011,0.8606749773025513,0.8905208110809326,0.003841984455124692,0.2202539825998092,0.0,True
95,11.477107099999557,0.0008,0.6889930367469788,0.1152677983045578,0.5134435892105103,0.0004080443468410522,0.2407185584306717,1.0223302841186523,0.5223810076713562,1.3540910909945303,2.049405574798584,0.21508698165416718,0.144423246383667,0.025165623053908348,0.6800704598426819,0.6575314402580261,0.37329062819480896,0.2623593509197235,0.25259268283843994,0.6998753547668457,0.7325066328048706,0.8546536564826965,0.8776754140853882,0.003841984455124692,0.2202539825998092,0.0,True
100,12.018696099999943,0.0008,0.6800181865692139,0.11479359865188599,0.5049429535865784,0.0004080443468410522,0.2407185584306717,1.037542700767517,0.5237530469894409,1.345405984582954,2.049405574798584,0.21481643617153168,0.1443593055009842,0.025124799460172653,0.6744113564491272,0.6495664119720459,0.3702951669692993,0.26183807849884033,0.25114187598228455,0.6987540125846863,0.7256399393081665,0.849361002445221,0.8649479150772095,0.003841984455124692,0.2202539825998092,0.0,True
105,12.573168399998394,0.0008,0.670385479927063,0.11440202593803406,0.4957018494606018,0.0004080443468410522,0.2407185584306717,0.5827866196632385,0.525130033493042,1.3382308370495373,2.049405574798584,0.2146085649728775,0.1442817747592926,0.02510182186961174,0.6689600944519043,0.6429418921470642,0.36863741278648376,0.26133403182029724,0.2505877614021301,0.6976233124732971,0.7213608026504517,0.8442875146865845,0.8540818691253662,0.003841984455124692,0.2202539825998092,0.0,True
110,13.119588599998679,0.0008,0.6617860794067383,0.11406003683805466,0.4874444007873535,0.0004080443468410522,0.2407185584306717,0.1666310429573059,0.5265185236930847,1.3319147209698492,2.049405574798584,0.2144213318824768,0.1441998928785324,0.02505130134522915,0.6643447279930115,0.6371104717254639,0.36709123849868774,0.2610187530517578,0.24894174933433533,0.6970269680023193,0.7179133296012878,0.8399413228034973,0.8442500829696655,0.003841984455124692,0.2202539825998092,0.0,True
115,13.668609000000288,0.0008,0.6548260450363159,0.113770991563797,0.4807734489440918,0.0004080443468410522,0.2407185584306717,0.16713500022888184,0.5279144644737244,1.3260832092786365,2.049405574798584,0.21426638960838318,0.14413291215896606,0.02501179650425911,0.659711480140686,0.6322202682495117,0.36547452211380005,0.26065799593925476,0.24796955287456512,0.6963034868240356,0.7144846320152283,0.8360974192619324,0.836135983467102,0.003841984455124692,0.2202539825998092,0.0,True
120,14.214720500000112,0.0008,0.6496338248252869,0.11348972469568253,0.4758624732494354,0.0004080443468410522,0.2407185584306717,0.7525781393051147,0.5293111801147461,1.3224972951287561,2.049405574798584,0.2141677588224411,0.1440543681383133,0.024969572201371193,0.6562834978103638,0.6288967132568359,0.3654930293560028,0.26033884286880493,0.24684807658195496,0.6956588625907898,0.7137393951416016,0.8315486907958984,0.8307589292526245,0.003841984455124692,0.2202539825998092,0.0,True
125,14.761416100001952,0.0008,0.6436204314231873,0.11318406462669373,0.470154732465744,0.0004080443468410522,0.2407185584306717,0.3633858859539032,0.530692458152771,1.3176821990931564,2.049405574798584,0.2141008824110031,0.14393837749958038,0.024913445115089417,0.6523488163948059,0.6254242658615112,0.3637479543685913,0.26015710830688477,0.24541451036930084,0.6949440240859985,0.7095377445220947,0.8266882300376892,0.8252888321876526,0.003841984455124692,0.2202539825998092,0.0,True
130,15.378555900002539,0.0008,0.6390558481216431,0.11289205402135849,0.46588218212127686,0.0004080443468410522,0.2407185584306717,0.274131715297699,0.5320714712142944,1.313427256333285,2.049405574798584,0.2140166312456131,0.1438569873571396,0.024871552363038063,0.6486700177192688,0.6224993467330933,0.36225685477256775,0.2596578001976013,0.24440410733222961,0.6943185925483704,0.7061686515808105,0.8231284618377686,0.8208004236221313,0.003841984455124692,0.2202539825998092,0.0,True
135,15.916988400000264,0.0008,0.6355397701263428,0.1126386746764183,0.46261948347091675,0.0004080443468410522,0.2407185584306717,0.5839002132415771,0.5334447622299194,1.3102170432979399,2.049405574798584,0.21392938494682312,0.1438073366880417,0.024838773533701897,0.645510196685791,0.6203612685203552,0.3614736795425415,0.25934576988220215,0.24305424094200134,0.6938546299934387,0.7044260501861572,0.8209334015846252,0.8177135586738586,0.003841984455124692,0.2202539825998092,0.0,True
140,16.470258299996203,0.0008,0.6315563917160034,0.11239294707775116,0.45888182520866394,0.0004080443468410522,0.2407185584306717,0.25178074836730957,0.5348084568977356,1.307108407753163,2.049405574798584,0.21386021375656128,0.14377857744693756,0.02479277364909649,0.642784059047699,0.6182853579521179,0.36034631729125977,0.2589620053768158,0.24186815321445465,0.6933890581130981,0.7017269134521484,0.8172890543937683,0.8144881129264832,0.003841984455124692,0.2202539825998092,0.0,True
145,17.0347408000016,0.0008,0.6283004283905029,0.11213456094264984,0.4558842182159424,0.0004080443468410522,0.2407185584306717,0.18804115056991577,0.5361614227294922,1.3044083117569023,2.049405574798584,0.21377676725387573,0.1437247097492218,0.024758122861385345,0.640472412109375,0.6164190173149109,0.3594680428504944,0.2585411071777344,0.24088212847709656,0.6927735805511475,0.6995794177055359,0.8142239451408386,0.8116278052330017,0.003841984455124692,0.2202539825998092,0.0,True
150,17.634323199999926,0.0008,0.6267890930175781,0.11185506731271744,0.4546523690223694,0.0004080443468410522,0.2407185584306717,1.1548830270767212,0.537492036819458,1.302784372034126,2.049405574798584,0.21374842524528503,0.1436338573694229,0.024706479161977768,0.6387407183647156,0.6149355173110962,0.35977703332901,0.25809821486473083,0.2397938370704651,0.6922066807746887,0.6999857425689697,0.8120682835578918,0.8093925714492798,0.003841984455124692,0.2202539825998092,0.0,True
