epoch,elapsed_s,lr,train_data_loss,train_physics_loss,val_X_l2,val_Y_l2,val_Z_l2,val_P90_worst,val_case_worst,val_velocity_median,val_residual_median,selection_key,peak_vram_GiB
0,1.092170600008103,0.0,nan,nan,1.0076301757352477,1.0046190416188139,1.0003144449991566,1.0142794042328802,1.0156865560979131,1.0025165115387422,1.2068408874238727,"[6.0, 1.0076301757352477, 1.0076301757352477, 1.0142794042328802, 1.0156865560979131, 3.012563662353218, 1.0025165115387422, 1.2068408874238727, 301024]",0.5185713768005371
1,2.0814899999968475,0.00023693430745692478,9.956319332122803,1.2032890170812607,1.0051968902192756,1.0014839846033359,0.9983405602337608,1.0120385907829144,1.0135762415646523,1.0014230805271513,1.2480617524904936,"[6.0, 1.0051968902192756, 1.0051968902192756, 1.0120385907829144, 1.0135762415646523, 3.0050214350563724, 1.0014230805271513, 1.2480617524904936, 301024]",0.5382847785949707
5,3.1664094000007026,0.001184671537284624,6.984878182411194,10.033358454704285,0.9019934144475581,0.5855998637419974,0.5496813488258459,0.9152721641669082,0.918401947416048,0.9470449563352957,5.7638310246428945,"[6.0, 0.9019934144475581, 0.9019934144475581, 0.9152721641669082, 0.918401947416048, 2.0372746270154014, 0.9470449563352957, 5.7638310246428945, 301024]",0.5382847785949707
10,4.892649900008109,0.001184671537284624,2.232317700982094,25.388991594314575,0.59567524412771,0.366140687801802,0.3617522364647028,0.6752602943934136,0.6959226137507096,0.7413848456484764,5.930994180473163,"[6.0, 0.59567524412771, 0.59567524412771, 0.6752602943934136, 0.6959226137507096, 1.3235681683942149, 0.7413848456484764, 5.930994180473163, 301024]",0.5382847785949707
15,6.621088300002157,0.001184671537284624,1.1606969833374023,29.01100516319275,0.3348629938376945,0.18838701054148543,0.27484417588490356,0.37473172119331555,0.3849412424535703,0.7250791003251563,4.49170254144857,"[6.0, 0.3348629938376945, 0.3348629938376945, 0.37473172119331555, 0.3849412424535703, 0.7980941802640835, 0.7250791003251563, 4.49170254144857, 301024]",0.5382847785949707
20,8.322110100009013,0.001184671537284624,1.1173824593424797,20.01563811302185,0.3163008078432036,0.22773709818881102,0.32545528182215694,0.3695142443827252,0.39330108674752945,0.7143499096278776,4.47216644459085,"[6.0, 0.32545528182215694, 0.32545528182215694, 0.3695142443827252, 0.39330108674752945, 0.8694931878541715, 0.7143499096278776, 4.47216644459085, 301024]",0.5382847785949707
25,10.089816599996993,0.001184671537284624,0.8610648289322853,16.387850046157837,0.2469831047576666,0.16299033617202188,0.22687053388661843,0.2706887796489782,0.2889958398916682,0.6973366767144321,3.3809070396988696,"[6.0, 0.2469831047576666, 0.2469831047576666, 0.2706887796489782, 0.2889958398916682, 0.636843974816307, 0.6973366767144321, 3.3809070396988696, 301024]",0.5382847785949707
30,11.773678500001552,0.001184671537284624,0.6514160633087158,15.64238452911377,0.20871091133232053,0.16754234390382317,0.24048197667267474,0.29703750837902176,0.3200863785854004,0.6993677285975033,3.1829710386608916,"[6.0, 0.24048197667267474, 0.24048197667267474, 0.29703750837902176, 0.3200863785854004, 0.6167352319088184, 0.6993677285975033, 3.1829710386608916, 301024]",0.5382847785949707
35,13.597593099999358,0.001184671537284624,0.9539530500769615,13.056787252426147,0.19574978540249682,0.15403776692274534,0.152859849196038,0.20381331298397842,0.21455899008764118,0.6969415566985346,3.248507012107708,"[5.0, 0.19574978540249682, 0.19574978540249682, 0.20381331298397842, 0.21455899008764118, 0.5026474015212802, 0.6969415566985346, 3.248507012107708, 301024]",0.5382847785949707
40,15.30982120000408,0.001184671537284624,1.0235229060053825,16.450045824050903,0.19538553071742995,0.22774372061562592,0.3059563861278812,0.3347127675379788,0.35014555204443487,0.7212203142795636,3.2653024402227286,"[6.0, 0.3059563861278812, 0.3059563861278812, 0.3347127675379788, 0.35014555204443487, 0.729085637460937, 0.7212203142795636, 3.2653024402227286, 301024]",0.5382847785949707
45,17.055006499998854,0.001184671537284624,0.7418530732393265,11.794087052345276,0.13610883850124822,0.1058905210467736,0.1316021356137923,0.1466430439793725,0.15304675401043824,0.6878943700034417,3.1047228489405736,"[3.0, 0.13610883850124822, 0.13610883850124822, 0.1466430439793725, 0.15304675401043824, 0.3736014951618141, 0.6878943700034417, 3.1047228489405736, 301024]",0.5382847785949707
50,18.261027400003513,0.001184671537284624,0.6270696707069874,11.23025894165039,0.13995353827160112,0.13169431189414935,0.16325265782596146,0.17578001294778747,0.18262807448982515,0.686149270861693,3.0499121987303894,"[3.0, 0.16325265782596146, 0.16325265782596146, 0.17578001294778747, 0.18262807448982515, 0.4349005079917119, 0.686149270861693, 3.0499121987303894, 301024]",0.5382847785949707
55,20.36323590000393,0.001184671537284624,0.5536360219120979,11.30966830253601,0.14348599265671613,0.12619468050383947,0.18224717486934586,0.2084383202479131,0.22237397472299625,0.688288598475854,2.9531917096490354,"[5.0, 0.18224717486934586, 0.18224717486934586, 0.2084383202479131, 0.22237397472299625, 0.4519278480299015, 0.688288598475854, 2.9531917096490354, 301024]",0.5382847785949707
60,22.76205000000482,0.001184671537284624,0.5879053473472595,10.81494915485382,0.17908533117283257,0.140716374262482,0.20209788470831383,0.22797450448613044,0.24260257520245154,0.6858033185479528,3.013684761901237,"[5.0, 0.20209788470831383, 0.20209788470831383, 0.22797450448613044, 0.24260257520245154, 0.5218995901436284, 0.6858033185479528, 3.013684761901237, 301024]",0.5382847785949707
65,25.066910599998664,0.001184671537284624,0.6135116443037987,10.394412755966187,0.12526327456182135,0.11328530324041781,0.15929672755593505,0.17184967577757065,0.178157681615352,0.6874110960438387,2.954558071609123,"[3.0, 0.15929672755593505, 0.15929672755593505, 0.17184967577757065, 0.178157681615352, 0.3978453053581742, 0.6874110960438387, 2.954558071609123, 301024]",0.5382847785949707
70,26.612203299999237,0.001184671537284624,0.5355674400925636,10.21860146522522,0.11512492115970392,0.1063197844051867,0.14299631947575642,0.1574308751426412,0.16565655806139867,0.684719412004443,3.0515091317042224,"[3.0, 0.14299631947575642, 0.14299631947575642, 0.1574308751426412, 0.16565655806139867, 0.364441025040647, 0.684719412004443, 3.0515091317042224, 301024]",0.5382847785949707
75,28.378455300000496,0.001184671537284624,0.5936820656061172,9.650524377822876,0.16919902170641893,0.14451932038869952,0.20153803141283752,0.25207046636694164,0.2709627874393106,0.6831452969345728,2.8608033399788786,"[5.0, 0.20153803141283752, 0.20153803141283752, 0.25207046636694164, 0.2709627874393106, 0.515256373507956, 0.6831452969345728, 2.8608033399788786, 301024]",0.5382847785949707
80,30.03983550000703,0.001184671537284624,0.5286546647548676,9.723113775253296,0.1256559645803627,0.1188362763109271,0.17219458819417743,0.19907367397232872,0.21278407803613641,0.686751624087108,2.86238476075923,"[3.0, 0.17219458819417743, 0.17219458819417743, 0.19907367397232872, 0.21278407803613641, 0.4166868290854672, 0.686751624087108, 2.86238476075923, 301024]",0.5382847785949707
85,31.71750339999562,0.001184671537284624,0.518991980701685,9.473554730415344,0.1460536096450077,0.13393553309548475,0.18164286455720421,0.20745082144242039,0.21950743526157754,0.6840407234412527,2.8157865893820704,"[5.0, 0.18164286455720421, 0.18164286455720421, 0.20745082144242039, 0.21950743526157754, 0.46163200729769666, 0.6840407234412527, 2.8157865893820704, 301024]",0.5382847785949707
90,33.3697422999976,0.001184671537284624,0.5084956102073193,9.46548616886139,0.13182328866753076,0.12036086154779713,0.17860829749785762,0.20435984412241043,0.2188363659901566,0.681315443560789,2.826267828050805,"[4.0, 0.17860829749785762, 0.17860829749785762, 0.20435984412241043, 0.2188363659901566, 0.4307924477131855, 0.681315443560789, 2.826267828050805, 301024]",0.5382847785949707
95,35.08102539999527,0.001184671537284624,0.5203894600272179,9.232261717319489,0.1386438790607891,0.13513662375016672,0.1794795487457121,0.1962867223877853,0.20605628650063718,0.6840729790337171,2.8148611276151065,"[3.0, 0.1794795487457121, 0.1794795487457121, 0.1962867223877853, 0.20605628650063718, 0.45326005155666793, 0.6840729790337171, 2.8148611276151065, 301024]",0.5382847785949707
100,36.67502450000029,0.001184671537284624,0.5099776238203049,9.191912531852722,0.14647587240614335,0.13159534323178296,0.18961581221239204,0.20748242728004973,0.2170823275373639,0.6824485547440802,2.6965530723628137,"[5.0, 0.18961581221239204, 0.18961581221239204, 0.20748242728004973, 0.2170823275373639, 0.46768702785031835, 0.6824485547440802, 2.6965530723628137, 301024]",0.5382847785949707
105,38.3212618999969,0.001184671537284624,0.575962483882904,8.687234818935394,0.15913529154098421,0.15357890584934142,0.1823207467805795,0.23532797413226977,0.24867124926431866,0.6820797104073099,2.6023394880917357,"[4.0, 0.1823207467805795, 0.1823207467805795, 0.23532797413226977, 0.24867124926431866, 0.4950349441709051, 0.6820797104073099, 2.6023394880917357, 301024]",0.5382847785949707
110,39.91632119999849,0.001184671537284624,0.6121517717838287,7.946799218654633,0.2438833138859742,0.21757309075763304,0.22574316836515113,0.2899988273686612,0.30271641473867783,0.6863062195334549,2.6222990013730065,"[6.0, 0.2438833138859742, 0.2438833138859742, 0.2899988273686612, 0.30271641473867783, 0.6871995730087583, 0.6863062195334549, 2.6222990013730065, 301024]",0.5382847785949707
115,41.56664430000819,0.001184671537284624,0.5645920969545841,7.136873364448547,0.17585384436084134,0.19337821295917634,0.2262570140735565,0.2381824697771936,0.24498997998043262,0.676085713091847,2.5966209617150153,"[5.0, 0.2262570140735565, 0.2262570140735565, 0.2381824697771936, 0.24498997998043262, 0.5954890713935742, 0.676085713091847, 2.5966209617150153, 301024]",0.5382847785949707
120,43.50195520000125,0.001184671537284624,0.7706561796367168,8.041706085205078,0.22485830649188565,0.15538160320481545,0.2389681249925229,0.28105703295506684,0.30384305604393225,0.6862311469793826,2.534242388649917,"[6.0, 0.2389681249925229, 0.2389681249925229, 0.28105703295506684, 0.30384305604393225, 0.619208034689224, 0.6862311469793826, 2.534242388649917, 301024]",0.5382847785949707
125,45.44650780000666,0.001184671537284624,0.5128850378096104,6.975216925144196,0.1444568417132203,0.14114295921605824,0.19756943898678586,0.23161675208063157,0.24689036941736792,0.6832890435990969,2.5120845487736987,"[5.0, 0.19756943898678586, 0.19756943898678586, 0.23161675208063157, 0.24689036941736792, 0.4831692399160644, 0.6832890435990969, 2.5120845487736987, 301024]",0.5382847785949707
130,47.0925891000079,0.001184671537284624,0.5124533958733082,7.194909691810608,0.257339742793225,0.1606991878313642,0.2161917093521302,0.31375281705357894,0.33527982410306995,0.6781696665078057,2.541736559385815,"[6.0, 0.257339742793225, 0.257339742793225, 0.31375281705357894, 0.33527982410306995, 0.6342306399767195, 0.6781696665078057, 2.541736559385815, 301024]",0.5382847785949707
135,48.746593700008816,0.001184671537284624,0.4776679649949074,7.094479143619537,0.1533738225930976,0.1522451241061637,0.24013189402413726,0.28373246811636194,0.30841391092584636,0.6809443708602302,2.571865604936691,"[5.0, 0.24013189402413726, 0.24013189402413726, 0.28373246811636194, 0.30841391092584636, 0.5457508407233985, 0.6809443708602302, 2.571865604936691, 301024]",0.5382847785949707
140,50.53218639999977,0.001184671537284624,0.47451118007302284,6.905778408050537,0.1369677338935798,0.12861129940159283,0.17169103292473253,0.2038743481865979,0.21635240367737238,0.6835865902160067,2.4520527620187544,"[4.0, 0.17169103292473253, 0.17169103292473253, 0.2038743481865979, 0.21635240367737238, 0.43727006621990516, 0.6835865902160067, 2.4520527620187544, 301024]",0.5382847785949707
145,52.30499309999868,0.001184671537284624,0.6185404099524021,6.533880978822708,0.11841829702470633,0.1235838435968102,0.1481687980702469,0.15464338907341768,0.1575628755214968,0.675194698938962,2.5206911398609244,"[3.0, 0.1481687980702469, 0.1481687980702469, 0.15464338907341768, 0.1575628755214968, 0.39017093869176345, 0.675194698938962, 2.5206911398609244, 301024]",0.5382847785949707
150,53.95227940000768,0.001184671537284624,0.626973569393158,6.332164168357849,0.21191910867108346,0.19817639089828204,0.2756725552127568,0.3006104437914518,0.31725790084517846,0.688751751830083,2.3727780077903997,"[6.0, 0.2756725552127568, 0.2756725552127568, 0.3006104437914518, 0.31725790084517846, 0.6857680547821223, 0.688751751830083, 2.3727780077903997, 301024]",0.5382847785949707
