epoch,elapsed_s,learning_rate,loss_total,loss_q,loss_qdot,loss_variational,loss_q_physical32,loss_qdot_physical32,effective_physics_weight,loss_observation_displacement,loss_observation_velocity,gradient_norm,data_gradient_norm,physics_gradient_norm,data_physics_gradient_cosine,reduced_q_relative_l2,reduced_qdot_relative_l2,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,variational_weak_median,variational_weak_p90,hard_BC_max_abs,finite,peak_vram_GiB
70,3.797373499997775,0.0006228018984487442,0.26727649569511414,1.3740452527999878,1.135391116142273,30.904621124267578,0.0331263430416584,0.25379979610443115,0.0,0.009941287338733673,0.18560367822647095,0.08759220689535141,0.08759220689535141,nan,nan,0.06509474891961595,0.3329485213350273,0.1298160587883427,0.10097500893349726,0.04798541427702376,0.45455659404146637,0.5324105900476221,0.2439221761878842,0.12647070860343812,1.0146346370008723,2.609646075022271e-16,True,0.13743257522583008
75,4.089296700003615,0.000574362508863438,0.2526322603225708,1.3844529390335083,1.1333609819412231,28.476293563842773,0.029243281111121178,0.24785116314888,0.0,0.009191293269395828,0.17416734993457794,0.07673433423042297,0.07673433423042297,nan,nan,0.06233210562507976,0.3259136497262826,0.12481905556945985,0.09765630471139546,0.04541131924213405,0.44119747684510374,0.5143337674099562,0.23871326942457471,0.12598259070278509,0.9800307131314072,2.5357773776474703e-16,True,0.13743257522583008
80,4.340347999997903,0.0005256374911365621,0.24004796147346497,1.399582862854004,1.1315886974334717,26.129362106323242,0.02645314298570156,0.24277497828006744,0.0,0.008592916652560234,0.1641480177640915,0.07057136297225952,0.07057136297225952,nan,nan,0.059918467412851964,0.3194586104195823,0.12076495216089703,0.09498625139702305,0.043009835045448634,0.42977004973122007,0.497218696110832,0.23440566360480664,0.1277515477606676,0.9089391965063963,2.467834580373362e-16,True,0.13743257522583008
85,4.547978399998101,0.00047719810155125587,0.22920654714107513,1.4103602170944214,1.1305718421936035,23.740079879760742,0.024495210498571396,0.23849189281463623,0.0,0.008070115000009537,0.15538965165615082,0.06260943412780762,0.06260943412780762,nan,nan,0.057941654564411346,0.3135149783999572,0.11696789128794458,0.09235502831930836,0.04147843548512443,0.419947638388358,0.4814352413906269,0.23079398993210398,0.12173358063979363,0.8199097025659691,2.4202665093071784e-16,True,0.13743257522583008
90,4.750600300001679,0.0004296122476618507,0.21994753181934357,1.4177050590515137,1.129879355430603,21.5519962310791,0.022995948791503906,0.2344888299703598,0.0,0.00764031708240509,0.14793601632118225,0.05835317075252533,0.05835317075252533,nan,nan,0.05643408611098332,0.3082453506570665,0.11369559266418101,0.09016623176594525,0.04038632120322198,0.4115891880829945,0.4673854713891442,0.22784405588613915,0.12823742078481468,0.7366515439268388,2.389206861826293e-16,True,0.13743257522583008
95,4.9714853999976185,0.00038343783009703845,0.21206504106521606,1.4240857362747192,1.128608226776123,19.734188079833984,0.02180439420044422,0.23076020181179047,0.0,0.007280653342604637,0.1416432410478592,0.05361641198396683,0.05361641198396683,nan,nan,0.055208058554658795,0.3036238152798038,0.11089900584258561,0.08822398219010533,0.03959354361179037,0.40448663778301497,0.4550972643294607,0.22538556049966743,0.12696354003143137,0.683491872901195,2.372052883761425e-16,True,0.13743257522583008
100,5.178706799997599,0.0003392162016850945,0.20536722242832184,1.4299834966659546,1.1268916130065918,18.172853469848633,0.02088613063097,0.2274065762758255,0.0,0.006976122036576271,0.1363179236650467,0.05145346373319626,0.05145346373319626,nan,nan,0.054026116899654565,0.2996375919004428,0.10856385730647503,0.08649172761427573,0.038703519019473685,0.3983754601807677,0.4444244384476022,0.22328176922702253,0.12208466663991197,0.64625274240529,2.3621643971855166e-16,True,0.13743257522583008
105,5.3987456999966525,0.000297465820586928,0.19969525933265686,1.4344961643218994,1.125047206878662,16.842205047607422,0.0201560128480196,0.2243807315826416,0.0,0.006721986923366785,0.1318390965461731,0.04911757633090019,0.04911757633090019,nan,nan,0.05308957536877854,0.29621360103399624,0.10652274516966362,0.08505384565450519,0.038040537364880805,0.3931066241321114,0.4353329450484781,0.22149230947561468,0.11978384452298724,0.6347504975575211,2.358020176835232e-16,True,0.13743257522583008
110,5.637051400000928,0.0002586761718481776,0.19490006566047668,1.4381693601608276,1.123315691947937,15.748824119567871,0.01957937330007553,0.22160376608371735,0.0,0.006510953418910503,0.12809333205223083,0.04691249132156372,0.04691249132156372,nan,nan,0.05231187075900014,0.2932725176230889,0.10481390367199579,0.08382775155480951,0.03751735562324463,0.3886148217059436,0.42762173439099005,0.21995472583210687,0.11635506435018518,0.6293034952769816,2.3588270318126536e-16,True,0.13743257522583008
115,5.865166700001282,0.0002233020286345913,0.1908491849899292,1.441367506980896,1.1218857765197754,14.928509712219238,0.01912064664065838,0.2190825641155243,0.0,0.00633641891181469,0.1249619722366333,0.045813050121068954,0.04581305384635925,nan,nan,0.05162676471536781,0.2907632260008886,0.10339070888530347,0.08280042205673994,0.03701242457472426,0.38479871740945865,0.4210837164620711,0.21867289710281917,0.11368768736008526,0.613482295522962,2.359292172838267e-16,True,0.13743257522583008
120,6.077105600001232,0.00019175812043246033,0.18742525577545166,1.4438639879226685,1.120605230331421,14.29934024810791,0.018751783296465874,0.216818705201149,0.0,0.006191632244735956,0.12234099209308624,0.045062173157930374,0.045062173157930374,nan,nan,0.05103635281548099,0.28862640231157977,0.10221630539680468,0.08193874320430067,0.03655174061134694,0.38155869087281535,0.4155497494647642,0.21758115903251757,0.11142354131961552,0.6054584226315328,2.3587876577623856e-16,True,0.13743257522583008
125,6.290401300000667,0.00016441427072458494,0.18452781438827515,1.4458390474319458,1.119572401046753,13.804396629333496,0.018453044816851616,0.21479737758636475,0.0,0.006072774063795805,0.12014243006706238,0.04400964081287384,0.04400964081287384,nan,nan,0.050545601718491415,0.28679531766413024,0.10123990024306159,0.08123109274987936,0.03615465638514774,0.37881331733574586,0.4108755700669118,0.2166158172770688,0.10952730217559724,0.5930913284642295,2.3578179462611078e-16,True,0.13743257522583008
130,6.565954300000158,0.0001415910611480694,0.18206578493118286,1.4475758075714111,1.1187455654144287,13.412810325622559,0.018208114430308342,0.212990403175354,0.0,0.0059749712236225605,0.11829119175672531,0.04363175109028816,0.043631747364997864,nan,nan,0.050135663039103974,0.28522012025531135,0.10043212060519502,0.08063499673439903,0.035824917289898235,0.3764704648776786,0.40691338565298224,0.2157791034910328,0.1081049123785227,0.5827776647004623,2.356384710019638e-16,True,0.13743257522583008
135,6.7909963999991305,0.00012355607296773896,0.17995117604732513,1.4490220546722412,1.1180517673492432,13.086423873901367,0.01800685189664364,0.211370050907135,0.0,0.005893024615943432,0.11671392619609833,0.04320196062326431,0.04320196062326431,nan,nan,0.049784837843198294,0.2838526025826864,0.09976133745595994,0.0801151705705402,0.03554821733974605,0.3744462059897009,0.40350777888976525,0.2150498915953604,0.10694824026995142,0.5746558403106058,2.3548116788223577e-16,True,0.13743257522583008
140,7.024230700000771,0.00011052074993046101,0.17809829115867615,1.4502660036087036,1.117467999458313,12.806958198547363,0.017835259437561035,0.20989373326301575,0.0,0.005822798237204552,0.11534324288368225,0.042846087366342545,0.042846087366342545,nan,nan,0.04948564683329642,0.2826457922420338,0.09918092831659171,0.0796587074273179,0.03531912281893051,0.3726596963135681,0.40051829324419913,0.21441548009872355,0.10594233165607955,0.5663909807542967,2.353413489046943e-16,True,0.13743257522583008
145,7.237261599999329,0.00010263791928053818,0.1764216423034668,1.4513664245605469,1.116987705230713,12.56502914428711,0.017683744430541992,0.2085069864988327,0.0,0.005760790314525366,0.11411316692829132,0.042562201619148254,0.042562201619148254,nan,nan,0.04921675569820542,0.28154544569460677,0.09866053832091369,0.0792470441871911,0.03511286692727241,0.3710289076213126,0.39779996763517533,0.2138455336470746,0.10487644604246478,0.559009478918746,2.351759027291352e-16,True,0.13743257522583008
150,7.444832599998335,0.0001,0.17483943700790405,1.4524112939834595,1.116573452949524,12.340667724609375,0.017544183880090714,0.2071492224931717,0.0,0.005702975671738386,0.11296311765909195,0.042256757616996765,0.042256757616996765,nan,nan,0.048962255832528175,0.28049442018291,0.09817253600020796,0.07885327189096013,0.034919173407845325,0.3694789332744951,0.39521578786267814,0.21330445353665173,0.10353658297681113,0.5523496879103805,2.3504199269272213e-16,True,0.13743257522583008
