epoch,elapsed_s,lr,loss,field_q_loss,field_v_loss,state_q_loss,state_v_loss,physics_loss,effective_physics_weight,data_grad_norm,physics_grad_norm,gradient_cosine,gradient_norm,peak_vram_GiB,score,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,variational_weak_median,variational_weak_p90,hard_BC_max_abs,q_graph_residual_fraction,v_graph_residual_fraction,finite
0,0.6587663000027533,0.0,2.4675588607788086,0.9604617953300476,1.0113012790679932,0.9688670039176941,1.014316439628601,7.184648036956787,0.0,142.5508575439453,nan,nan,0.0,1.5304369926452637,5.889448580628175,0.9385973811149597,0.9830530285835266,0.973354697227478,1.0216891765594482,1.0028289556503296,1.0054130554199219,0.9758119190288538,1.007331921717012,0.9755977076845642,0.998463630662418,0.0,0.0,0.0,True
1,0.9872002999982215,0.00016,2.4675588607788086,0.9604617953300476,1.0113012790679932,0.9688670039176941,1.014316439628601,7.184647083282471,0.0,142.5508575439453,nan,nan,142.55084228515625,1.7580041885375977,6.185841359524133,1.0687739849090576,0.961049497127533,0.916297972202301,1.516012191772461,1.0194027423858643,0.9947103261947632,0.9716405173045887,1.0060335156082185,0.9714080275516687,0.9953541298691893,0.0,0.8107190132141113,1.0555661916732788,True
