epoch,elapsed_s,lr,train_data_loss,train_physics_loss,val_X_l2,val_Y_l2,val_Z_l2,val_P90_worst,val_case_worst,val_velocity_median,val_residual_median,selection_key,peak_vram_GiB
0,1.3496006000059424,0.0,nan,nan,1.0098271245635866,1.0179336993129073,0.9987390328261617,1.0185594933986468,1.0186506112747404,1.0060547597374272,1.1901159946583661,"[6.0, 1.0179336993129073, 1.0179336993129073, 1.0185594933986468, 1.0186506112747404, 3.0264998567026558, 1.0060547597374272, 1.1901159946583661, 396512]",2.13372802734375
1,4.004711800007499,0.00019580733804321285,10.016083538532257,0.19549160078167915,1.0063430201728616,1.006183644536096,0.9905919894250402,1.0110814507407049,1.0117943328876866,1.004284093368739,1.1956766585162721,"[6.0, 1.0063430201728616, 1.0063430201728616, 1.0110814507407049, 1.0117943328876866, 3.003118654133998, 1.004284093368739, 1.1956766585162721, 396512]",2.2717905044555664
5,9.87583160000213,0.0009790366902160642,7.738339185714722,0.16572218295186758,0.967062646166087,0.8377336004257646,0.6257421003235968,1.0210087466177764,1.0341088988747857,0.9992687096959291,0.8376332905588731,"[6.0, 0.967062646166087, 0.967062646166087, 1.0210087466177764, 1.0341088988747857, 2.4305383469154482, 0.9992687096959291, 0.8376332905588731, 396512]",2.2717905044555664
10,16.716739200011943,0.0009790366902160642,3.7494569420814514,0.06526010436937213,0.8581160860542961,0.4118121930669515,0.3463805799222192,1.011364502097231,1.053098060131724,0.872260837686831,0.8466349240523904,"[6.0, 0.8581160860542961, 0.8581160860542961, 1.011364502097231, 1.053098060131724, 1.6163088590434669, 0.872260837686831, 0.8466349240523904, 396512]",2.2717905044555664
15,23.647876500006532,0.0009790366902160642,2.288652092218399,0.0477890963666141,0.5834580756147595,0.24699343318373596,0.22264666193730623,0.7102198131584893,0.7465147167922576,0.7578988656415572,0.5251875524432497,"[6.0, 0.5834580756147595, 0.5834580756147595, 0.7102198131584893, 0.7465147167922576, 1.0530981707358016, 0.7578988656415572, 0.5251875524432497, 396512]",2.2717905044555664
20,30.703311500008567,0.0009790366902160642,1.4087818562984467,0.033065774012357,0.45258282002967426,0.29381966068998044,0.2678924267142279,0.45917362275989376,0.4833012758484883,0.7641297016625548,0.48946780500409975,"[6.0, 0.45258282002967426, 0.45258282002967426, 0.45917362275989376, 0.4833012758484883, 1.0142949074338827, 0.7641297016625548, 0.48946780500409975, 396512]",2.2717905044555664
25,37.62832420000632,0.0009790366902160642,1.14903062582016,0.029003648087382317,0.311656759029767,0.1702275573444588,0.16947037261393766,0.31870095842615337,0.32063912402452377,0.7053077054283772,0.6117457873766254,"[6.0, 0.311656759029767, 0.311656759029767, 0.31870095842615337, 0.32063912402452377, 0.6513546889881635, 0.7053077054283772, 0.6117457873766254, 396512]",2.2717905044555664
30,44.388443900010316,0.0009790366902160642,0.7240806519985199,0.018708866205997765,0.196300385556006,0.11852200991903594,0.10998557305115954,0.21013901664895657,0.21353845837639562,0.7034982977573623,0.3765210559209494,"[4.0, 0.196300385556006, 0.196300385556006, 0.21013901664895657, 0.21353845837639562, 0.4248079685262015, 0.7034982977573623, 0.3765210559209494, 396512]",2.2717905044555664
35,51.411939199999324,0.0009790366902160642,0.9231344982981682,0.01913768472149968,0.2803589266146814,0.17813478493983675,0.21431151185522565,0.3265680468488384,0.3418719772166377,0.7055398123206975,0.38677199854998356,"[6.0, 0.2803589266146814, 0.2803589266146814, 0.3265680468488384, 0.3418719772166377, 0.6728052234097438, 0.7055398123206975, 0.38677199854998356, 396512]",2.2717905044555664
40,58.29837590000534,0.0009790366902160642,0.7009173296391964,0.016788200940936804,0.17918224314157996,0.11731144494367374,0.11443738757326341,0.1946031549786599,0.19843963820739163,0.7024540734970224,0.38430923525834837,"[3.0, 0.17918224314157996, 0.17918224314157996, 0.1946031549786599, 0.19843963820739163, 0.4109310756585171, 0.7024540734970224, 0.38430923525834837, 396512]",2.2717905044555664
45,65.43117700000585,0.0009790366902160642,0.6133564114570618,0.013481365458574146,0.17507656180533104,0.10909878598504458,0.08918060182405117,0.18812200146781022,0.1919120775143891,0.6901739228738928,0.2957257501154982,"[2.0, 0.17507656180533104, 0.17507656180533104, 0.18812200146781022, 0.1919120775143891, 0.3733559496144268, 0.6901739228738928, 0.2957257501154982, 396512]",2.2717905044555664
50,72.47828560000926,0.0009790366902160642,0.5719343349337578,0.011968355101998895,0.13378263057972847,0.08962965291220722,0.07130397637342063,0.13379741804108963,0.1338015695030805,0.6877712795916194,0.24508575935738777,"[1.0, 0.13378263057972847, 0.13378263057972847, 0.13379741804108963, 0.1338015695030805, 0.2947162598653563, 0.6877712795916194, 0.24508575935738777, 396512]",2.2717905044555664
55,79.33858760001021,0.0009790366902160642,0.5578093938529491,0.010797217837534845,0.13320897881492255,0.08254767869403816,0.06480356129950465,0.13534996864401683,0.13585506097780012,0.6877292779482617,0.22458225151111846,"[1.0, 0.13320897881492255, 0.13320897881492255, 0.13534996864401683, 0.13585506097780012, 0.2805602188084654, 0.6877292779482617, 0.22458225151111846, 396512]",2.2717905044555664
60,86.24340340000344,0.0009790366902160642,0.5984826385974884,0.010748759377747774,0.15760315501411312,0.10606456868384807,0.0996677140226484,0.1722173277604917,0.17587354249296552,0.6879314118577485,0.22161978766561063,"[2.0, 0.15760315501411312, 0.15760315501411312, 0.1722173277604917, 0.17587354249296552, 0.3633354377206096, 0.6879314118577485, 0.22161978766561063, 396512]",2.2717905044555664
65,93.2066455000022,0.0009790366902160642,0.6591631397604942,0.012492375972215086,0.21526407644711956,0.1396272971988056,0.12172810849936358,0.22105557986280028,0.22243226196078708,0.6960512873419089,0.22764818723953553,"[4.0, 0.21526407644711956, 0.21526407644711956, 0.22105557986280028, 0.22243226196078708, 0.4766194821452887, 0.6960512873419089, 0.22764818723953553, 396512]",2.2717905044555664
70,99.87738930000341,0.0009790366902160642,0.5474859699606895,0.01017093867994845,0.13454201793280732,0.08782009061440244,0.07496357847202786,0.13507943735378247,0.1352248850712463,0.6828719104902939,0.23472946501496475,"[1.0, 0.13454201793280732, 0.13454201793280732, 0.13507943735378247, 0.1352248850712463, 0.2973256870192376, 0.6828719104902939, 0.23472946501496475, 396512]",2.2717905044555664
75,106.45084180000413,0.0009790366902160642,0.5556102469563484,0.01013361499644816,0.15043225343009464,0.08386145902654307,0.06961226570262097,0.15939470973645903,0.1619554265292069,0.6831437981508333,0.1801751830494576,"[1.0, 0.15043225343009464, 0.15043225343009464, 0.15939470973645903, 0.1619554265292069, 0.3039059781592587, 0.6831437981508333, 0.1801751830494576, 396512]",2.2717905044555664
80,113.31435150001198,0.0009790366902160642,0.5683357641100883,0.008617729326942936,0.1559507302745872,0.09278378543139273,0.07080381762898269,0.16622183229969015,0.16873566087363773,0.6820242415262295,0.17690153783553195,"[1.0, 0.1559507302745872, 0.1559507302745872, 0.16622183229969015, 0.16873566087363773, 0.3195383333349626, 0.6820242415262295, 0.17690153783553195, 396512]",2.2717905044555664
