epoch,elapsed_s,lr,loss,data_loss,physics_loss,displacement_loss,velocity_loss,state_loss,equilibrium_loss,data_gradient_l2,physics_gradient_l2,gradient_cosine,score,peak_vram_GiB,displacement_X_pooled_l2,displacement_Y_pooled_l2,displacement_Z_pooled_l2,velocity_X_pooled_l2,velocity_Y_pooled_l2,velocity_Z_pooled_l2,physical_q13_pooled_l2,physical_qdot13_pooled_l2,equilibrium_residual_median,equilibrium_residual_p90,hard_BC_max_abs,finite
0,0.8683422999965842,0.0,1.3586444854736328,1.20836341381073,0.1502811163663864,1.1169239282608032,0.3657578229904175,2.918760061264038,4.3431077003479,0.13999159634113312,0.1795363873243332,0.005110963247716427,3.8575374589791562,0.3182797431945801,1.0063537109599823,1.0035912820423196,1.0104246007082598,1.002493701560261,1.0037619813783358,1.0024681576610595,0.849869051186806,1.169966406866315,1.4193920485487184,24.275080300085623,0.0,True
1,1.658083100002841,0.00016,1.348878026008606,1.2069944143295288,0.14188364148139954,1.115646243095398,0.3653925955295563,2.761138439178467,3.826720714569092,0.13932406902313232,0.12160036712884903,0.0017941116821020842,3.8546750597518087,0.3282461166381836,1.0051778057321368,1.0008946123078326,1.0085755758850155,1.00209541681595,1.0032213306508013,1.0020711656230636,0.8818008755436987,1.1094222133191156,1.3853344463725654,23.643327342498825,0.0,True
5,2.5288034999975935,0.0008,1.2338933944702148,1.1233320236206055,0.11056137830018997,1.033644676208496,0.3587495684623718,2.158250093460083,2.6488749980926514,0.34990254044532776,0.07767435163259506,0.1363496333360672,3.596563852943146,0.3282461166381836,0.9873893456817309,0.8689544252805188,0.9425922527464213,0.9948321835422328,0.988707523162471,0.9904151333789294,0.541391192135669,0.7684238832872983,1.116622479547632,23.66711234284691,0.0,True
10,3.4533654999977443,0.0007977724237186567,0.590069055557251,0.5410636067390442,0.04900543391704559,0.46282070875167847,0.31297168135643005,0.9179109930992126,3.10988450050354,1.1530497074127197,0.2929200828075409,6.394767842721194e-05,2.290469092504572,0.3282461166381836,0.8272380152137838,0.37326040742556216,0.41581876482249774,0.9796924061175631,0.7938640407339816,0.8109986920394131,0.2801312031998875,0.48709165755993755,1.1845825160117882,26.478647247353944,0.0,True
15,4.391625800002657,0.0007911158111698329,0.45080244541168213,0.42373234033584595,0.027070090174674988,0.34775492548942566,0.30390968918800354,0.46575021743774414,3.7825794219970703,1.1524975299835205,0.2820717990398407,0.015010172501206398,1.8521914370495092,0.3282461166381836,0.6437219117286183,0.28972365090527874,0.30049190688241123,0.922520618823704,0.7212814837649919,0.7252415418556231,0.2599305642212134,0.32702590372728946,1.2981316168668262,21.375360442393692,0.0,True
20,5.3680106999963755,0.000780108205049465,0.2298692911863327,0.21845711767673492,0.01141216792166233,0.14760684967041016,0.2834010720252991,0.18256419897079468,2.2839579582214355,0.586284875869751,0.21071410179138184,0.00277848937548697,1.4098225301864973,0.3282461166381836,0.400621215729574,0.2053322185044629,0.20436355197291928,0.9004205515575957,0.7023704351858749,0.6977945989267403,0.24359147561988392,0.23963011776083384,0.7737991304822425,21.409690712062993,0.0,True
25,6.3204108999998425,0.0007648786594749638,0.15306735038757324,0.14491796493530273,0.008149387314915657,0.07881186902523041,0.2644243538379669,0.12474334239959717,1.9122200012207031,0.6952773332595825,0.23476532101631165,0.0415656603872776,1.2490862140414603,0.3282461166381836,0.30015098928221606,0.1884269584385509,0.1707834529869421,0.8929214024398803,0.6985008116774748,0.6855063910539282,0.20492662040930443,0.25135936283743976,0.868629525445811,17.450686857129075,0.0,True
30,7.275939400002244,0.0007456057269436838,0.0950092300772667,0.09135949611663818,0.0036497332621365786,0.029414555057883263,0.24777977168560028,0.05921822041273117,0.6888222694396973,0.29136455059051514,0.055249180644750595,0.015495140105485916,1.0427990778348302,0.3282461166381836,0.22562834989338196,0.1300587219438169,0.11493488566030673,0.8807189705245156,0.6893769748364551,0.6653812913251808,0.1330781116578669,0.15191503718794552,0.5216707437432982,17.580032177201232,0.0,True
35,8.16374630000064,0.0007225153649681446,0.07552880048751831,0.07286135852336884,0.0026674428954720497,0.015993107110261917,0.22747300565242767,0.04361338168382645,0.48677361011505127,0.1342916190624237,0.03877515718340874,-0.020048491656780243,0.9356866715519346,0.3282461166381836,0.19064343804475015,0.10042683629316394,0.08412140039731048,0.8701989321287841,0.683783061762271,0.6500608442159416,0.09484287289960894,0.11709155546896793,0.39707227466181505,15.262905434279888,0.0,True
40,9.132743699999992,0.0006958782869307897,0.06848800927400589,0.0662759393453598,0.0022120701614767313,0.01361581590026617,0.21064050495624542,0.036246441304683685,0.3997479975223541,0.15083572268486023,0.03556610271334648,0.030733997002243996,0.9168036908630117,0.3282461166381836,0.1707078597942627,0.10512181125362445,0.08749060009580233,0.8620953488664211,0.6797945470234218,0.6387491753895901,0.08323651899463927,0.11882734096428284,0.40763389588127275,11.057112213706946,0.0,True
