epoch,elapsed_s,lr,loss,qfield_loss,vfield_loss,q32_loss,v32_loss,residual_force_loss,gradient_norm,score,peak_vram_GiB,displacement_X_relative_l2,displacement_Y_relative_l2,displacement_Z_relative_l2,velocity_X_relative_l2,velocity_Y_relative_l2,velocity_Z_relative_l2,rotation_X_relative_l2,rotation_Y_relative_l2,rotation_Z_relative_l2,rotation_rate_X_relative_l2,rotation_rate_Y_relative_l2,rotation_rate_Z_relative_l2,physical_q_relative_l2,physical_qdot_relative_l2,weak_median,weak_p90,hard_BC_max_abs,finite
45,91.30032370000117,0.000673059062521458,0.5286858677864075,0.04937641695141792,0.47338345646858215,5.110706479172222e-05,0.02365274354815483,0.0006540542235597968,0.39697349071502686,1.0200514806218897,2.0436134338378906,0.12560398876667023,0.09044327586889267,0.015589791350066662,0.6156072616577148,0.6307092308998108,0.24841834604740143,0.21088851988315582,0.15281139314174652,0.44118696451187134,0.6032317876815796,0.9064381718635559,0.8834819197654724,0.002563278663787782,0.07696745334001771,1.0484800975763821e-07,1.8638356971347974e-07,0.0,True
50,98.89559710000322,0.0006420273435304578,0.4941571354866028,0.04232105612754822,0.44637173414230347,5.0539252697490156e-05,0.02180652506649494,0.0007651716587133706,0.26630517840385437,0.9681289991560984,2.0436134338378906,0.11494024097919464,0.08289817720651627,0.01398526318371296,0.5906789302825928,0.6089556217193604,0.23781748116016388,0.2011767029762268,0.12990519404411316,0.4112989902496338,0.5824301838874817,0.8927719593048096,0.8554535508155823,0.002767180499139292,0.06962424141295342,1.0368593872055908e-07,1.827967168346633e-07,0.0,True
55,107.45213409999997,0.0006086270386519245,0.46234220266342163,0.037296559661626816,0.41995736956596375,5.071734994999133e-05,0.02030203863978386,0.0008260838221758604,0.32721808552742004,0.9231440388780957,2.0436134338378906,0.1063874363899231,0.07599861919879913,0.01292326208204031,0.5679741501808167,0.5865728259086609,0.22942177951335907,0.1943894326686859,0.11771027743816376,0.38544195890426636,0.5643221735954285,0.8769623041152954,0.8252529501914978,0.002903992472055866,0.06589270186771803,1.0409416643593869e-07,1.8615078526273037e-07,0.0,True
60,116.04726310000115,0.0005732497359223691,0.43278932571411133,0.032891932874917984,0.39514806866645813,4.968519351677969e-05,0.018947308883070946,0.0008075703517533839,0.2206278145313263,0.8829395759093391,2.0436134338378906,0.09823458641767502,0.06909548491239548,0.012116074562072754,0.5496875047683716,0.5652247071266174,0.22131839394569397,0.18683424592018127,0.11773572862148285,0.3591638505458832,0.5469200611114502,0.8595086336135864,0.7943483591079712,0.003215896722446126,0.06432446074881647,1.0236256699812911e-07,1.911249228896454e-07,0.0,True
65,123.72329960000206,0.0005363102018705197,0.404540091753006,0.029370812699198723,0.37072888016700745,5.022012919653207e-05,0.017711007967591286,0.0007833351264707744,0.2335040122270584,0.8444143521289138,2.0436134338378906,0.09003326296806335,0.06309767067432404,0.01102179940789938,0.5321617722511292,0.5435801148414612,0.21395573019981384,0.17990468442440033,0.1119861900806427,0.33944228291511536,0.5308529734611511,0.8411757349967957,0.7618401646614075,0.0036409861221908713,0.06354364862046807,1.0277582834205507e-07,1.8230246013889936e-07,0.0,True
70,130.78294859999733,0.0004982415187589954,0.37831631302833557,0.026612551882863045,0.3475189805030823,5.072277781437151e-05,0.01668812334537506,0.000742826028726995,0.15411393344402313,0.8092162821829806,2.0436134338378906,0.0832137018442154,0.05823738873004913,0.010183002799749374,0.5155338644981384,0.5214773416519165,0.20809480547904968,0.17412792146205902,0.10789825767278671,0.3230476379394531,0.5170710682868958,0.824073076248169,0.727982759475708,0.003818736312089851,0.062420893364648976,1.0458422957620233e-07,1.930297477623363e-07,0.0,True
75,137.95738349999738,0.0004594900070907504,0.3553318977355957,0.02451854944229126,0.32682153582572937,5.050927575211972e-05,0.015916548669338226,0.0007253048825077713,0.2541574537754059,0.778757879683177,2.0436134338378906,0.0774034634232521,0.05470607802271843,0.009333301335573196,0.5018578767776489,0.5010111331939697,0.20267802476882935,0.16978831589221954,0.09967642277479172,0.3115025758743286,0.505186915397644,0.8082262277603149,0.6962692737579346,0.003999086164036605,0.06108486673474527,1.0329758688418316e-07,1.8553893574193821e-07,0.0,True
80,144.95221909999964,0.00042050999290924973,0.33643150329589844,0.0228906087577343,0.3097229301929474,4.8920399422058836e-05,0.015222790651023388,0.0007060070638544858,0.2875782549381256,0.7538877038593268,2.0436134338378906,0.07301057130098343,0.05197391286492348,0.008831027895212173,0.4911065697669983,0.48390743136405945,0.19808144867420197,0.16618406772613525,0.09524757415056229,0.30126649141311646,0.4958793818950653,0.7940782308578491,0.6696656942367554,0.0038240278262719387,0.05940087813861199,1.032809182127371e-07,1.8569219842923842e-07,0.0,True
85,152.5225289000009,0.00038175848124100473,0.32167649269104004,0.021601606160402298,0.29640623927116394,4.6283475967356935e-05,0.01462806761264801,0.0006958885351195931,0.1810312122106552,0.7336789104091318,2.0436134338378906,0.06956859678030014,0.04962199926376343,0.008338071405887604,0.4822447896003723,0.4699215590953827,0.1946086585521698,0.16345247626304626,0.09178388118743896,0.29264676570892334,0.48835742473602295,0.7832680344581604,0.6481196880340576,0.003636911774379961,0.05825165512167651,1.0488405080335778e-07,1.85481356899053e-07,0.0,True
90,162.19136370000342,0.00034368979812948047,0.3098096251487732,0.02059537172317505,0.28567156195640564,4.348008951637894e-05,0.014127078466117382,0.0006842535804025829,0.0887070894241333,0.7170477635597882,2.0436134338378906,0.06708601117134094,0.047762468457221985,0.007989903911948204,0.4746628403663635,0.45801639556884766,0.19179849326610565,0.16115249693393707,0.08971330523490906,0.2856648564338684,0.4818975627422333,0.7747435569763184,0.6301822662353516,0.003400525693161716,0.05713997945091367,1.0292282662434202e-07,1.9629678777174768e-07,0.0,True
95,173.3823728999996,0.00030675026407763086,0.30019262433052063,0.01985391415655613,0.27689266204833984,4.13082743762061e-05,0.013742624782025814,0.0006758862873539329,0.09460831433534622,0.7038376322349049,2.0436134338378906,0.06522921472787857,0.0464232936501503,0.007751584518700838,0.4684135615825653,0.4483724534511566,0.1894327849149704,0.1594967097043991,0.0879906713962555,0.28034594655036926,0.476622998714447,0.7670081257820129,0.6157898902893066,0.0032433740209946616,0.05616153068566896,1.04942741293629e-07,1.8566414582839336e-07,0.0,True
100,186.30054499999824,0.0002713729613480756,0.29244816303253174,0.01927025429904461,0.26980796456336975,4.0465900383424014e-05,0.01343915332108736,0.0006789345643483102,0.07560614496469498,0.6933989678029958,2.0436134338378906,0.0637083500623703,0.045448172837495804,0.007606714963912964,0.46342024207115173,0.4406074583530426,0.1875506341457367,0.15820816159248352,0.08638385683298111,0.27608680725097656,0.47240641713142395,0.7600832581520081,0.6044068932533264,0.003170456537235513,0.055352212234031514,1.0109285377450373e-07,1.8978940539438383e-07,0.0,True
105,203.00818319999962,0.0002379726564695424,0.28615137934684753,0.018800245597958565,0.26403945684432983,3.994969301857054e-05,0.013206502422690392,0.0006827839533798397,0.06518883258104324,0.6848365620666784,2.0436134338378906,0.062415339052677155,0.04468432441353798,0.00748557411134243,0.459381639957428,0.43423691391944885,0.1860542595386505,0.1571323722600937,0.08514964580535889,0.2726061940193176,0.4690934717655182,0.753983199596405,0.5952372550964355,0.00309883683208151,0.05463216189855121,1.0541726064382737e-07,1.8623171713967192e-07,0.0,True
110,220.2642096999989,0.00020694093747854208,0.2810099124908447,0.01842327229678631,0.25932425260543823,3.9806447603041306e-05,0.013009540736675262,0.0006872228113934398,0.06538190692663193,0.6778127298163439,2.0436134338378906,0.06136529892683029,0.044088996946811676,0.0073729208670556545,0.455976277589798,0.42904338240623474,0.18480272591114044,0.15627063810825348,0.08403380960226059,0.26980334520339966,0.4663045108318329,0.7488223314285278,0.5878476500511169,0.0030661124775156466,0.05401641528908804,1.0782815027854384e-07,1.9619325994044898e-07,0.0,True
115,235.53890220000176,0.00017864162290767292,0.2767936587333679,0.018115583807229996,0.2554568648338318,3.988191383541562e-05,0.012844682671129704,0.0006904660840518773,0.05187838897109032,0.6720929275704662,2.0436134338378906,0.060517653822898865,0.04362066462635994,0.007301040925085545,0.4530603587627411,0.42482244968414307,0.18373684585094452,0.1555584818124771,0.08320949971675873,0.2674422562122345,0.46389052271842957,0.7445239424705505,0.5818729996681213,0.003058425383828899,0.05357063132675715,1.0171105260389156e-07,1.8504224211948525e-07,0.0,True
120,246.24786390000372,0.00015340649634596826,0.27331337332725525,0.017861787229776382,0.2522656321525574,3.995442239101976e-05,0.01270360592752695,0.0006913536344654858,0.049523286521434784,0.6673842598438148,2.0436134338378906,0.05982920154929161,0.043240681290626526,0.0072347549721598625,0.45060816407203674,0.42137542366981506,0.18282625079154968,0.15497833490371704,0.08249730616807938,0.2654702663421631,0.4618079960346222,0.7408734560012817,0.5770311951637268,0.0030423496778503615,0.05326470617437147,1.0612220547880723e-07,1.942314959711618e-07,0.0,True
125,255.4634081999975,0.00013153141657966795,0.2704167366027832,0.017650844529271126,0.24960985779762268,4.0064158383756876e-05,0.012583850882947445,0.0006918968865647912,0.047274984419345856,0.6634369868258793,2.0436134338378906,0.059252940118312836,0.042928148061037064,0.007176180370151997,0.44856151938438416,0.4185182452201843,0.18203017115592957,0.15450097620487213,0.08187315613031387,0.2638230621814728,0.4599881172180176,0.7377560138702393,0.5730734467506409,0.0030287975928789705,0.05299190560649863,1.0262389669065682e-07,1.850964367616754e-07,0.0,True
130,268.4624241999991,0.00011327284891845553,0.2679831385612488,0.017474930733442307,0.24737688899040222,4.0195955079980195e-05,0.012484915554523468,0.0006922634784132242,0.04606955498456955,0.6601226367150166,2.0436134338378906,0.05875636264681816,0.04267045110464096,0.007132318336516619,0.4468207359313965,0.4161323606967926,0.18135100603103638,0.1540994793176651,0.08137819170951843,0.26243191957473755,0.4584220349788666,0.7350548505783081,0.5698065757751465,0.0030188298476151844,0.05278524689962589,1.0256722452931385e-07,1.9853947887119884e-07,0.0,True
135,285.1131760999997,9.884485837419116e-05,0.2659124433994293,0.017326874658465385,0.24547447264194489,4.028958210255951e-05,0.012403802014887333,0.0006926045753061771,0.04474586993455887,0.6572716428779836,2.0436134338378906,0.058327242732048035,0.042456358671188354,0.007095491047948599,0.4453001916408539,0.4141087532043457,0.18077297508716583,0.1537584513425827,0.08096621185541153,0.26125243306159973,0.4570821523666382,0.7326788306236267,0.5670680999755859,0.003005145560664517,0.05259288979990269,1.0440240653623836e-07,1.8990422177154935e-07,0.0,True
140,301.9618260999996,8.841659994436882e-05,0.2641116678714752,0.017199967056512833,0.243817999958992,4.036529207951389e-05,0.01233421079814434,0.0006931654643267393,0.04430378973484039,0.6547831934366468,2.0436134338378906,0.05795379355549812,0.04227490723133087,0.007064147386699915,0.44394823908805847,0.4123545289039612,0.18026518821716309,0.1534619778394699,0.08060257136821747,0.26023390889167786,0.45590031147003174,0.7305492162704468,0.564714252948761,0.002994367495970905,0.05242399932511111,1.0522098831471076e-07,1.9137186769296326e-07,0.0,True
145,319.01008600000205,8.211033542443055e-05,0.262493371963501,0.0170875433832407,0.24232761561870575,4.043350782012567e-05,0.012272238731384277,0.0006941732135601342,0.043702494353055954,0.6525343136889402,2.0436134338378906,0.057617831975221634,0.04211379587650299,0.007036261726170778,0.4427111744880676,0.41077786684036255,0.1798001378774643,0.15319372713565826,0.08028198033571243,0.2593204081058502,0.4548106789588928,0.7285823822021484,0.5626125335693359,0.002984367346760779,0.052274934322673626,1.0401435086882441e-07,1.9221596382392314e-07,0.0,True
150,335.6327945000012,8e-05,0.2609732747077942,0.016983333975076675,0.24092617630958557,4.050902498420328e-05,0.012214352376759052,0.0006953732809051871,0.04352331906557083,0.6504046986131197,2.0436134338378906,0.057302381843328476,0.04196247458457947,0.007009531371295452,0.4415344297885895,0.4092872738838196,0.17935723066329956,0.15293940901756287,0.07999087870121002,0.25846028327941895,0.4537680745124817,0.7266846299171448,0.5606375336647034,0.002974505912927934,0.05213267546626817,1.0545471849516942e-07,1.9566870235800346e-07,0.0,True
