epoch,elapsed_s,lr,train_data_loss,train_physics_loss,selection_key,peak_vram_GiB
0,0.002887999995436985,0.0,0.0,0.0,null,2.779433250427246
1,5.948970799996459,0.00019716996643689944,1.0089628322557969,0.03361044839998199,null,4.115426540374756
2,11.209405299996433,0.0003943399328737989,0.5790290320461446,0.25284576902843336,null,4.115426540374756
3,16.400925399997504,0.0005915098993106982,0.30567648925564506,0.44054725766181946,null,4.115426540374756
4,21.581484700000146,0.0007886798657475978,0.15123007649725134,0.45559993562373247,null,4.115426540374756
5,26.82457499999873,0.000985849832184497,0.11327457455071537,0.35989833785728975,null,4.115426540374756
6,32.02588979999564,0.000985849832184497,0.08726120008663697,0.2913467607714913,null,4.115426540374756
7,37.235366399996565,0.000985849832184497,0.09356099644845182,0.25816184905442324,null,4.115426540374756
8,42.389693199998874,0.000985849832184497,0.07949478802355853,0.24365362155843864,null,4.115426540374756
9,47.553588700000546,0.000985849832184497,0.06759705509651791,0.2241940109228546,null,4.115426540374756
10,52.64511330000096,0.000985849832184497,0.06396077356555245,0.2179752710529349,null,4.115426540374756
11,57.79441829999996,0.000985849832184497,0.06504210701042956,0.20899061333726754,null,4.115426540374756
12,62.96503649999795,0.000985849832184497,0.05844265026125041,0.20474925186823714,null,4.115426540374756
13,68.16514159999497,0.000985849832184497,0.05793460336598483,0.20296448953449725,null,4.115426540374756
14,73.35979740000039,0.000985849832184497,0.055841049856760284,0.20322310555387627,null,4.115426540374756
15,78.54038619999483,0.000985849832184497,0.056888404691761194,0.19873559502038088,null,4.115426540374756
16,83.72275819999777,0.000985849832184497,0.06621267321434889,0.18823706886985087,null,4.115426540374756
17,88.92237499999464,0.000985849832184497,0.06849040947854519,0.174402942745523,null,4.115426540374756
18,94.09785739999643,0.000985849832184497,0.056025863201780754,0.15500477064739573,null,4.115426540374756
19,99.27247309999802,0.000985849832184497,0.05015812221575867,0.15689852234314788,null,4.115426540374756
20,104.45198259999597,0.000985849832184497,0.047300507670099086,0.15346889157186855,null,4.115426540374756
21,109.63798459999816,0.000985849832184497,0.04320388798686591,0.1511213828894225,null,4.115426540374756
22,114.90746070000023,0.000985849832184497,0.039717464623126114,0.14605316435071555,null,4.115426540374756
23,120.08002080000006,0.000985849832184497,0.0409153417091478,0.14206553982062772,null,4.115426540374756
24,125.26824979999947,0.000985849832184497,0.036430104500190776,0.13792608387090943,null,4.115426540374756
25,130.44557899999927,0.000985849832184497,0.037410439652475445,0.1299951134249568,null,4.115426540374756
26,135.6211156999998,0.000985849832184497,0.035056622394106604,0.12258465415374799,null,4.115426540374756
27,140.84062289999565,0.000985849832184497,0.0330851047384468,0.11724472455680371,null,4.115426540374756
28,146.0172736999957,0.000985849832184497,0.02911741796203635,0.11740356453440406,null,4.115426540374756
29,151.1243286999961,0.000985849832184497,0.02962667718529701,0.11386128406633031,null,4.115426540374756
30,156.2929660000009,0.000985849832184497,0.028514909354800527,0.11350973817435178,null,4.115426540374756
31,161.4696593999979,0.000985849832184497,0.029690377735956147,0.10613410757346586,null,4.115426540374756
32,166.67755239999678,0.000985849832184497,0.0257469771260565,0.1080365788191557,null,4.115426540374756
33,171.85410159999446,0.000985849832184497,0.028261545452881943,0.10291520218280228,null,4.115426540374756
34,177.03404249999585,0.000985849832184497,0.026725308173759416,0.10124171100218188,null,4.115426540374756
35,182.2177173999953,0.000985849832184497,0.02417555520818992,0.09888636165044525,null,4.115426540374756
36,187.40874359999725,0.000985849832184497,0.032986116341569206,0.09747573526745493,null,4.115426540374756
37,192.56630790000054,0.000985849832184497,0.04825444406067783,0.08565370824865319,null,4.115426540374756
38,197.75836689999414,0.000985849832184497,0.026549110730940646,0.08100026464936408,null,4.115426540374756
39,202.94221649999963,0.000985849832184497,0.03100647162646055,0.07882370972497897,null,4.115426540374756
40,208.13297089999833,0.000985849832184497,0.02523194273764437,0.07905773937024853,null,4.115426540374756
41,213.3431472000011,0.000985849832184497,0.022534227574413472,0.07786963624371723,null,4.115426540374756
42,218.56561499999953,0.000985849832184497,0.02039326334541494,0.0772819620641795,null,4.115426540374756
43,223.83403249999537,0.000985849832184497,0.02192090524529869,0.07451843536374243,null,4.115426540374756
44,229.0322373999952,0.000985849832184497,0.020163671164350076,0.07612885251979937,null,4.115426540374756
45,234.21524759999738,0.000985849832184497,0.02033678057857535,0.07555234296755357,null,4.115426540374756
46,239.4086332999941,0.000985849832184497,0.018906610416756436,0.07495502214878798,null,4.115426540374756
47,244.58029549999628,0.000985849832184497,0.026906839792024007,0.07610055697573857,null,4.115426540374756
48,249.75556119999965,0.000985849832184497,0.025724027255042033,0.06815991863947023,null,4.115426540374756
49,254.94718830000056,0.000985849832184497,0.021562446789308028,0.06933882016349922,null,4.115426540374756
50,260.134533299999,0.000985849832184497,0.017971108574420212,0.0701958668841557,null,4.115426540374756
